#time(s),x(m),y(m),theta(m)
1317398133428538084, -131713.343981,164295.447151,2.858472
1317398133538579940, -132187.182690,164235.492997,-1.698211
1317398133638617038, -132610.730959,164165.341719,0.068759
1317398133738522052, -133025.149212,164077.743211,1.878146
1317398133848697900, -133473.719862,163962.343505,-2.547287
1317398133948620080, -133875.216618,163841.919536,-0.643299
1317398134058567047, -134306.452911,163690.571318,1.314031
1317398134158540964, -134687.135418,163535.988511,-2.961448
1317398134258532047, -135056.847445,163364.818619,-0.901429
1317398134368642091, -135449.142160,163154.424968,1.216145
1317398134468615055, -135789.404243,162944.547014,-2.895582
1317398134578505992, -136146.241759,162695.334864,-0.663313
1317398134678519964, -136455.489957,162451.234927,1.624421
1317398134778517961, -136749.685961,162192.387954,-2.315567
1317398134888510942, -137057.926125,161892.907696,0.089944
1317398134988751888, -137323.480380,161606.860859,2.552318
1317398135098500967, -137589.124683,161272.199489,-1.206712
1317398135198568105, -137811.192490,160955.629571,1.373331
1317398135298501968, -138017.079474,160628.480773,-2.273730
1317398135408507108, -138218.873675,160257.930485,0.423055
1317398135508527994, -138372.376643,159909.582548,-3.109305
1317398135618500947, -138519.979330,159516.122229,-0.299446
1317398135718494892, -138637.584711,159146.857898,2.563162
1317398135828490018, -138751.186657,158727.098029,-0.802240
1317398135928469896, -138833.538099,158333.390174,2.162552
1317398136028642892, -138896.876316,157931.810310,-1.112816
1317398136138467073, -138946.584420,157479.928108,1.937257
1317398136238488912, -138983.416286,157060.178649,-1.261948
1317398136348638057, -139014.992408,156584.623349,1.855130
1317398136448723077, -139024.044197,156137.289676,-1.286732
1317398136558487892, -139011.967572,155632.652945,1.879230
1317398136658483028, -138988.041425,155157.155830,-1.218675
1317398136768469095, -138949.143619,154617.120462,1.982508
1317398136868627071, -138914.593375,154109.899660,-1.085834
1317398136968692064, -138879.922010,153587.499951,2.144450
1317398137078497886, -138827.054658,152995.498869,-0.890903
1317398137178469896, -138769.478784,152437.131413,2.374718
1317398137288453102, -138682.969298,151801.301957,-0.625303
1317398137388470888, -138586.188754,151204.606099,2.672161
1317398137498646974, -138465.932594,150528.734168,-0.298601
1317398137598520994, -138349.434506,149896.301073,3.025256
1317398137708458900, -138210.890534,149180.358692,0.074487
1317398137808461904, -138076.496365,148510.181395,-2.871501
1317398137908462047, -137935.869582,147822.434511,0.469165
1317398138018816947, -137774.238335,147044.450084,-2.470752
1317398138118447065, -137619.944802,146321.338068,0.873523
1317398138228452920, -137446.060914,145504.438182,-2.067117
1317398138328448057, -137285.345388,144743.622722,1.269928
1317398138438482046, -137109.021573,143885.036984,-1.685139
1317398138538476943, -136955.970235,143085.929648,1.633936
1317398138648526906, -136791.542501,142186.181185,-1.340515
1317398138748543977, -136647.410057,141350.436854,1.958644
1317398138848465919, -136509.454945,140495.933115,-1.034892
1317398138958472013, -136367.988320,139537.092661,2.243274
1317398139058487892, -136248.350542,138647.332671,-0.772053
1317398139168415069, -136126.253046,137652.195162,2.483948
1317398139268435001, -136024.503204,136734.816796,-0.553679
1317398139378417015, -135924.986247,135718.220726,2.681204
1317398139478595018, -135842.042031,134790.650141,-0.375706
1317398139578418970, -135765.507693,133861.651611,2.842045
1317398139688424110, -135688.991669,132840.973561,-0.231811
1317398139788422107, -135626.449293,131914.363886,2.971700
1317398139898418903, -135563.153981,130895.993593,-0.112184
1317398139998660087, -135508.649458,129970.933297,3.084878
1317398140108417034, -135448.901509,128951.785363,-0.002683
1317398140208420038, -135396.541211,128026.197942,-3.090969
1317398140308422088, -135341.563502,127099.480540,0.103166
1317398140418401956, -135283.522474,126081.122240,-2.986869
1317398140518618106, -135231.958617,125155.119517,0.205440
1317398140628407955, -135179.681304,124140.680781,-2.885888
1317398140728389978, -135132.586178,123220.717056,0.305907
1317398140828435897, -135084.456851,122304.277275,-2.785206
1317398140938404083, -135030.766163,121298.865476,0.407456
1317398141038431882, -134985.166993,120389.013996,-2.682372
1317398141148499965, -134936.421753,119390.698728,0.512068
1317398141248569011, -134887.897404,118485.720945,-2.576367
1317398141358375072, -134836.179290,117492.580829,0.619422
1317398141458554983, -134788.167817,116592.598049,-2.467381
1317398141558466911, -134739.821487,115695.775125,0.729314
1317398141668370962, -134686.235244,114711.761296,-2.356936
1317398141768387079, -134637.855272,113819.502500,0.840000
1317398141878374099, -134584.042878,112841.234095,-2.247298
1317398141978504896, -134536.554692,111956.047066,0.947054
1317398142088375091, -134486.483726,110988.167915,-2.143917
1317398142188378095, -134444.354385,110113.071694,1.046963
1317398142288355112, -134403.813845,109242.730195,-2.046481
1317398142398452043, -134358.398610,108289.929096,1.142337
1317398142498575925, -134321.029876,107429.025974,-1.952529
1317398142608374118, -134278.318335,106486.634554,1.234980
1317398142708345890, -134240.795238,105634.317911,-1.861203
1317398142808370113, -134203.824819,104786.150889,1.324955
1317398142918343067, -134164.089668,103857.407929,-1.772752
1317398143018656969, -134128.864022,103017.553924,1.411962
1317398143128333091, -134091.469093,102098.494039,-1.686772
1317398143228310108, -134058.162759,101264.376962,1.497335
1317398143338325023, -134022.922155,100347.102479,-1.602102
1317398143438371896, -133989.569972,99513.012445,1.580940
1317398143538391113, -133956.744044,98679.032537,-1.519932
1317398143648376941, -133923.674170,97760.765703,1.661329
1317398143748480081, -133893.953374,96925.451570,-1.441565
1317398143858356952, -133862.083375,96005.989007,1.737869
1317398143958549022, -133832.918809,95169.297911,-1.366986
1317398144068371057, -133805.342948,94247.378348,1.810265
1317398144168320894, -133782.027589,93408.252819,-1.296820
1317398144268311023, -133756.967331,92569.413179,1.878587
1317398144378310918, -133727.144413,91645.892784,-1.230287
1317398144478457927, -133706.236705,90804.900490,1.944035
1317398144588334083, -133675.944340,89878.810757,-1.165443
1317398144688298940, -133647.302518,89035.146438,2.008853
1317398144798352956, -133619.031636,88106.838964,-1.098183
1317398144898340940, -133593.296963,87262.311591,2.081053
1317398144998461961, -133565.476533,86417.408470,-1.019246
1317398145108278989, -133529.300670,85487.316079,2.168501
1317398145208292961, -133491.474610,84640.839740,-0.922167
1317398145318278074, -133446.989799,83709.057283,2.275988
1317398145418293952, -133402.115309,82861.074638,-0.804030
1317398145518537998, -133349.806898,82012.307640,2.403567
1317398145628299951, -133287.919134,81078.099191,-0.668530
1317398145728297948, -133228.195070,80228.457851,2.544178
1317398145838298082, -133159.331043,79291.881183,-0.525391
1317398145938296079, -133097.810192,78439.792851,2.689146
1317398146048355102, -133030.695662,77501.406992,-0.378511
1317398146148458957, -132968.079693,76649.203004,2.837833
1317398146258280992, -132897.311091,75713.703875,-0.228145
1317398146358336925, -132832.799898,74866.676590,2.990015
1317398146458513975, -132766.248149,74023.747268,-0.074504
1317398146568342924, -132692.638592,73102.716246,-3.138576
1317398146668308019, -132625.167913,72269.172027,0.080861
1317398146778270006, -132552.872046,71357.162853,-2.982140
1317398146878276109, -132484.925437,70531.017125,0.238339
1317398146978415012, -132418.372097,69708.075542,-2.823757
1317398147088267087, -132344.090497,68805.824956,0.397845
1317398147188256025, -132274.603249,67988.963188,-2.663392
1317398147298248052, -132198.554666,67093.036685,0.558946
1317398147398272991, -132130.950599,66281.792352,-2.501374
1317398147508291006, -132055.126707,65392.110425,0.721075
1317398147608267068, -131987.888672,64586.534597,-2.339598
1317398147708256959, -131921.507139,63783.906570,0.882255
1317398147818248033, -131850.006814,62904.089060,-2.179289
1317398147918298006, -131785.801642,62106.745783,1.042411
1317398148028462886, -131714.849978,61232.545905,-2.018958
1317398148128254890, -131649.644034,60441.717759,1.202544
1317398148228226900, -131583.905030,59653.607632,-1.859185
1317398148338242053, -131512.409460,58789.809836,1.362219
1317398148438239097, -131447.722566,58006.579255,-1.699303
1317398148548413038, -131377.795168,57149.006941,1.522245
1317398148648261070, -131314.146784,56372.833991,-1.538892
1317398148758291959, -131243.491124,55523.437707,1.683462
1317398148858217000, -131179.921399,54754.011866,-1.376748
1317398148958405017, -131115.489499,53987.506776,1.846437
1317398149068262100, -131043.641929,53148.524623,-1.213084
1317398149168226003, -130978.906826,52390.324397,2.010798
1317398149278202056, -130906.764204,51558.754752,-1.048981
1317398149378231048, -130840.872076,50805.794886,2.172326
1317398149478471040, -130777.749564,50055.001240,-0.891548
1317398149588208913, -130712.760495,49231.600276,2.325157
1317398149688210964, -130658.041135,48486.215211,-0.743399
1317398149798219919, -130598.655377,47669.238973,2.468879
1317398149898216009, -130547.359140,46929.555370,-0.604171
1317398150008419036, -130493.128750,46118.468727,2.603296
1317398150108211994, -130444.334561,45383.629356,-0.474351
1317398150208204984, -130395.913188,44651.025117,2.729060
1317398150318254947, -130345.979880,43848.455922,-0.352339
1317398150418185949, -130301.777071,43121.090337,2.847689
1317398150528239011, -130255.085797,42323.192222,-0.236305
1317398150628182888, -130214.836036,41598.606605,2.962220
1317398150738219976, -130170.786312,40804.166263,-0.122655
1317398150838181018, -130132.569779,40084.072466,3.075246
1317398150938198089, -130094.196037,39367.197178,-0.009675
1317398151048378944, -130052.225524,38581.268169,-3.093988
1317398151148221015, -130014.309273,37868.857866,0.106120
1317398151258167982, -129972.506937,37086.793847,-2.975883
1317398151358187913, -129931.482200,36377.721777,0.225925
1317398151458338022, -129889.461187,35671.336024,-2.856005
1317398151568216085, -129845.516313,34898.201096,0.344822
1317398151668169021, -129806.360877,34197.767428,-2.738171
1317398151778166055, -129764.954678,33428.144866,0.461467
1317398151878216981, -129724.849972,32729.441245,-2.622687
1317398151988325119, -129682.077728,31962.801081,0.576718
1317398152088175058, -129643.607752,31269.062573,-2.506075
1317398152188154935, -129604.011100,30578.314959,0.695592
1317398152298157930, -129558.807885,29821.034333,-2.384333
1317398152398139953, -129518.866252,29134.551638,0.821139
1317398152508188009, -129472.519991,28381.777195,-2.253007
1317398152608144998, -129428.630613,27699.607836,0.959303
1317398152708152055, -129382.408747,27021.056030,-2.108551
1317398152818147897, -129329.293342,26276.648743,1.109723
1317398152918145895, -129279.046057,25601.425466,-1.952998
1317398153028295993, -129220.850097,24860.352957,1.269543
1317398153128146886, -129166.967934,24189.030619,-1.789367
1317398153238158941, -129107.159115,23452.318176,1.437160
1317398153338150024, -129050.073308,22784.703201,-1.618353
1317398153438194990, -128992.157085,22120.016342,1.610290
1317398153548310041, -128928.379797,21392.185323,-1.443952
1317398153648197889, -128870.690919,20733.397246,1.785147
1317398153758142948, -128806.291767,20011.851325,-1.268337
1317398153858154058, -128748.516058,19359.090002,1.961896
1317398153958257913, -128692.440338,18709.747025,-1.089911
1317398154068186998, -128629.417871,18000.172591,2.142711
1317398154168148994, -128571.936686,17359.125007,-0.906346
1317398154278166055, -128507.686805,16659.141989,2.329207
1317398154378123044, -128449.141150,16026.849360,-0.717058
1317398154488353013, -128383.304340,15336.268976,2.521480
1317398154588109016, -128324.329431,14713.068148,-0.521390
1317398154688097000, -128263.946090,14095.476415,2.721118
1317398154798103094, -128197.225800,13421.941056,-0.317081
1317398154898124933, -128135.486318,12814.325660,2.930366
1317398155008275032, -128065.673346,12150.748927,-0.103372
1317398155108088016, -128001.147819,11551.857623,-3.134472
1317398155208107948, -127937.221164,10957.973770,0.119637
1317398155318105936, -127865.775190,10311.683518,-2.908371
1317398155418149948, -127799.350078,9728.931225,0.347033
1317398155528140068, -127726.053803,9092.761233,-2.680929
1317398155628137111, -127659.703403,8518.412586,0.574090
1317398155738115072, -127586.710037,7891.392096,-2.454343
1317398155838169097, -127520.861897,7326.212458,0.800472
1317398155938072919, -127454.794325,6766.322405,-2.227910
1317398156048322916, -127383.684702,6157.646661,1.027401
1317398156148221969, -127319.692668,5611.546126,-1.999085
1317398156258090972, -127249.893821,5019.056307,1.259457
1317398156358058929, -127185.745393,4488.869406,-1.763636
1317398156458308935, -127122.460909,3966.448041,1.498146
1317398156568108081, -127052.872784,3399.526125,-1.521236
1317398156668065071, -126988.916798,2890.842985,1.744687
1317398156778058052, -126918.384213,2338.442991,-1.269972
1317398156878072977, -126853.955430,1843.002312,2.000410
1317398156988219976, -126783.134494,1306.022171,-1.010711
1317398157088067054, -126719.032428,826.225043,2.262683
1317398157188066959, -126655.002763,355.095800,-0.745688
1317398157298059940, -126584.318063,-152.227741,2.530645
1317398157398113012, -126519.668113,-602.856988,-0.475456
1317398157508080959, -126449.625421,-1086.046060,2.801308
1317398157608067989, -126386.940718,-1514.507511,-0.206529
1317398157718050956, -126320.317050,-1975.386645,3.066296
1317398157818103075, -126263.126854,-2386.294169,0.053180
1317398157918051958, -126209.047563,-2790.145619,-2.962475
1317398158028150081, -126152.306917,-3227.856163,0.302041
1317398158128035068, -126103.787943,-3619.341591,-2.719244
1317398158238100051, -126051.821507,-4044.292067,0.539983
1317398158338026046, -126006.149518,-4425.161194,-2.486663
1317398158448293924, -125958.176291,-4838.991909,0.767456
1317398158548211097, -125917.165707,-5209.391973,-2.263560
1317398158648092031, -125877.134912,-5574.132876,0.987094
1317398158758027076, -125834.349133,-5967.498629,-2.046659
1317398158858042001, -125796.214864,-6318.306509,1.201605
1317398158968168020, -125755.742521,-6697.281098,-1.834657
1317398159068054914, -125719.867422,-7035.150691,1.411092
1317398159178010940, -125682.256724,-7399.248646,-1.628027
1317398159278031110, -125650.534861,-7722.776811,1.614372
1317398159378026962, -125619.758471,-8037.980396,-1.428464
1317398159488090991, -125588.088945,-8375.629258,1.809034
1317398159588025093, -125560.411119,-8673.124311,-1.239248
1317398159698021888, -125533.586218,-8989.482371,1.992305
1317398159798078060, -125511.198696,-9267.140688,-1.062673
1317398159908030986, -125489.723333,-9561.691740,2.162005
1317398160008238077, -125470.340612,-9820.646951,-0.900419
1317398160107999086, -125452.957323,-10070.737843,2.315637
1317398160218004941, -125435.406343,-10336.666610,-0.757528
1317398160318016052, -125423.055132,-10570.836103,2.446164
1317398160428003072, -125410.586548,-10821.118969,-0.641725
1317398160528004884, -125401.571515,-11041.904865,2.544638
1317398160638042926, -125392.905336,-11277.444821,-0.563488
1317398160737987041, -125388.134468,-11484.709736,2.600496
1317398160838002920, -125386.133312,-11685.072576,-0.530885
1317398160948107957, -125387.449528,-11897.486326,2.606869
1317398161048149108, -125391.302068,-12083.656333,-0.552082
1317398161157974958, -125397.739682,-12285.225911,2.556438
1317398161258022069, -125405.776217,-12464.510974,-0.634022
1317398161368136882, -125417.724678,-12656.896626,2.439268
1317398161468242883, -125432.730097,-12825.933149,-0.790102
1317398161568022966, -125451.421457,-12990.426158,2.242775
1317398161677968025, -125475.657013,-13169.389149,-1.032003
1317398161777981042, -125500.639621,-13331.815083,1.953935
1317398161887957096, -125531.777521,-13510.153534,-1.369585
1317398161998085021, -125568.675042,-13688.838837,1.560908
1317398162097954988, -125608.980593,-13850.740395,-1.820152
1317398162198003053, -125652.339702,-14011.672388,1.051837
1317398162307970046, -125706.247300,-14186.260920,-2.393583
1317398162407943964, -125760.301241,-14341.764389,0.412240
1317398162508002996, -125821.181653,-14495.132916,-3.098972
1317398162617958068, -125891.002111,-14661.158686,-0.366189
1317398162717950105, -125962.049824,-14811.200587,2.329943
1317398162827969074, -126045.433094,-14978.351478,-1.299257
1317398162927930116, -126130.315964,-15132.657788,1.315243
1317398163038033008, -126234.879618,-15303.262653,-2.397329
1317398163137913942, -126341.844801,-15458.484701,0.132473
1317398163237951040, -126458.481947,-15612.757467,2.620787
1317398163347978115, -126596.009097,-15783.140801,-1.220698
1317398163448163986, -126730.384793,-15938.033104,1.178237
1317398163557955026, -126890.975894,-16106.450374,-2.753262
1317398163657936096, -127048.099538,-16257.446425,-0.444644
1317398163767905950, -127234.217912,-16421.846689,1.817211
1317398163868083000, -127416.191539,-16569.300518,-2.245210
1317398163977991104, -127631.316791,-16730.244029,-0.069667
1317398164077958106, -127842.463664,-16873.991608,2.065211
1317398164177921056, -128067.597449,-17015.003537,-2.123366
1317398164287925958, -128332.610154,-17163.958100,-0.074256
1317398164387922048, -128587.838548,-17293.717911,1.933042
1317398164498100996, -128884.714173,-17430.264023,-2.387364
1317398164597959041, -129167.943292,-17547.623178,-0.462909
1317398164697896003, -129464.978380,-17655.642476,1.426282
1317398164807914972, -129806.293108,-17766.243704,-3.003091
1317398164907915115, -130129.570022,-17858.409734,-1.177042
1317398165018188953, -130497.239609,-17953.126271,0.623216
1317398165117887020, -130842.506112,-18031.813710,2.406013
1317398165217885971, -131197.303929,-18105.520080,-2.107122
1317398165327891111, -131599.291862,-18184.297256,-0.349518
1317398165427894115, -131975.528180,-18254.228890,1.399267
1317398165537959098, -132400.064362,-18328.856665,-3.141321
1317398165637908935, -132795.450589,-18395.126597,-1.401937
1317398165737900972, -133198.930075,-18461.856412,0.336705
1317398165848043918, -133652.869154,-18538.267425,2.076476
1317398165948033094, -134074.901626,-18610.628661,-2.464777
1317398166057961940, -134548.452859,-18693.178396,-0.719677
1317398166157948017, -134987.003352,-18768.586420,1.028390
1317398166257852077, -135430.214372,-18844.036104,2.779334
1317398166368017911, -135924.020233,-18931.676705,-1.750641
1317398166468008995, -136375.076751,-19011.670200,0.004285
1317398166577886104, -136875.510486,-19101.542744,1.760821
1317398166677859067, -137331.889055,-19184.623250,-2.765320
1317398166777868986, -137790.219536,-19270.221552,-1.007558
1317398166887876033, -138297.050303,-19362.308997,0.750620
1317398166988061904, -138760.700609,-19447.518699,2.509342
1317398167097893953, -139274.581327,-19541.751902,-2.014494
1317398167197889089, -139745.546060,-19629.118086,-0.254539
1317398167297863006, -140219.647127,-19717.415531,1.505829
1317398167407850980, -140742.960548,-19814.413590,-3.016551
1317398167507941007, -141219.475507,-19903.932984,-1.254455
1317398167617872953, -141743.962181,-20002.372724,0.509569
1317398167717902898, -142221.060323,-20091.603107,2.275298
1317398167817847967, -142698.731081,-20180.706797,-2.240545
1317398167927813053, -143223.314712,-20282.889658,-0.471713
1317398168027985095, -143699.907310,-20375.258163,1.298910
1317398168137839078, -144223.614661,-20478.025575,3.071624
1317398168237831115, -144699.325609,-20573.124928,-1.437158
1317398168347985029, -145221.479826,-20679.601477,0.338991
1317398168447972059, -145695.079002,-20776.519726,2.116236
1317398168548011064, -146166.735929,-20872.325305,-2.388227
1317398168657819032, -146682.539668,-20979.122990,-0.609016
1317398168757826089, -147147.004182,-21076.886230,1.170131
1317398168867965936, -147652.665420,-21182.229458,2.948868
1317398168967907905, -148105.395602,-21275.612080,-1.556343
1317398169077836990, -148594.698025,-21376.544712,0.221308
1317398169177839040, -149030.058605,-21466.834573,1.998946
1317398169277921915, -149456.558620,-21556.361020,-2.506046
1317398169387809991, -149914.508144,-21652.690902,-0.726287
1317398169488101959, -150320.713875,-21737.613645,1.054760
1317398169597804069, -150755.796860,-21828.989762,2.837950
1317398169697824954, -151140.294828,-21911.347319,-1.659605
1317398169797796964, -151513.361985,-21992.107460,0.129101
1317398169907812118, -151910.404178,-22078.551844,1.920951
1317398170007940053, -152258.843285,-22155.904271,-2.567632
1317398170117871999, -152628.347883,-22238.929642,-0.769922
1317398170217804908, -152952.843312,-22312.350814,1.030137
1317398170327799081, -153296.336936,-22391.368566,2.831181
1317398170427789926, -153596.528696,-22461.216839,-1.652473
1317398170527844905, -153885.795389,-22527.362729,0.143699
1317398170637763977, -154195.424838,-22597.811642,1.933253
1317398170737787008, -154473.914903,-22659.212110,-2.568758
1317398170847805023, -154780.673747,-22723.384509,-0.800169
1317398170947952985, -155059.727321,-22778.892988,0.953389
1317398171057766914, -155367.292096,-22834.758039,2.687935
1317398171157766103, -155646.681044,-22878.528775,-1.879903
1317398171267772912, -155952.789680,-22921.324338,-0.188439
1317398171367963075, -156229.193894,-22956.521179,1.478245
1317398171467952013, -156504.693399,-22985.969912,3.116628
1317398171577769994, -156806.596517,-23007.846228,-1.562764
1317398171677803993, -157080.347744,-23017.151335,0.007328
1317398171787765026, -157379.271597,-23014.195532,1.538283
1317398171887758970, -157648.245891,-22999.205618,3.032230
1317398171997931957, -157941.729206,-22972.930760,-1.798667
1317398172097748041, -158206.151240,-22938.357479,-0.385122
1317398172207746028, -158492.698365,-22889.418325,0.984692
1317398172307770013, -158749.862750,-22837.783724,2.312679
1317398172417742967, -159029.186472,-22771.216768,-2.689565
1317398172518006086, -159279.975776,-22700.279262,-1.452403
1317398172617727041, -159529.026812,-22616.063676,-0.260242
1317398172727752923, -159800.598235,-22504.751861,0.882577
1317398172827734947, -160044.373343,-22390.362152,1.979954
1317398172937757968, -160309.354253,-22252.669114,3.026654
1317398173037771940, -160552.178472,-22123.141545,-2.259097
1317398173147805929, -160817.351919,-21968.765791,-1.315953
1317398173247849941, -161049.775742,-21810.762398,-0.419670
1317398173347749948, -161271.646057,-21635.173760,0.428208
1317398173457792997, -161504.887790,-21422.843842,1.221620
1317398173557775974, -161711.708875,-21214.912881,1.965067
1317398173667720079, -161940.295119,-20973.193291,2.652065
1317398173767721891, -162143.646741,-20736.998651,-2.994790
1317398173877700090, -162358.363648,-20457.371580,-2.412848
1317398173977936029, -162543.076453,-20185.637828,-1.878426
1317398174077799081, -162716.812710,-19897.958201,-1.389234
1317398174187736034, -162892.708872,-19562.426776,-0.944687
1317398174287717103, -163044.320327,-19242.985745,-0.537242
1317398174397713899, -163204.262293,-18874.353598,-0.166304
1317398174497903108, -163342.030874,-18525.067392,0.175916
1317398174597714900, -163472.392289,-18161.457249,0.491758
1317398174707711935, -163608.897798,-17748.245146,0.779566
1317398174807691097, -163727.106298,-17359.604299,1.041907
1317398174917745113, -163846.772196,-16918.091688,1.279097
1317398175018053054, -163946.562663,-16503.121759,1.495513
1317398175117696046, -164037.949169,-16075.634849,1.692520
1317398175227668046, -164135.112111,-15592.121708,1.870147
1317398175327696084, -164219.663737,-15139.885761,2.032236
1317398175437694072, -164307.580161,-14629.701955,2.178838
1317398175537758111, -164378.249337,-14154.833391,2.315167
1317398175637747049, -164442.553942,-13669.900672,2.444520
1317398175747797012, -164510.578819,-13124.136621,2.568783
1317398175847889900, -164573.631627,-12617.617195,2.689727
1317398175957916975, -164646.565877,-12047.033069,2.808042
1317398176057729005, -164712.850479,-11517.627673,2.924911
1317398176157643079, -164778.765954,-10979.243712,3.041100
1317398176267682075, -164849.783095,-10382.143524,-3.127355
1317398176367818117, -164917.347082,-9833.073324,-3.012904
1317398176477937936, -164988.772116,-9230.829633,-2.896776
1317398176577663898, -165056.797699,-8682.105615,-2.777336
1317398176677668094, -165124.132839,-8134.722376,-2.654296
1317398176787693023, -165200.597406,-7531.950249,-2.527504
1317398176887655019, -165271.901460,-6983.649458,-2.397776
1317398176997824907, -165354.055930,-6379.781393,-2.264416
1317398177097656965, -165432.969607,-5829.620079,-2.127846
1317398177197711944, -165513.367854,-5278.033119,-1.988156
1317398177307658910, -165606.171753,-4668.164877,-1.845540
1317398177407656908, -165691.567643,-4111.178378,-1.700649
1317398177517848968, -165791.026874,-3500.155673,-1.553566
1317398177617664098, -165883.726487,-2945.631836,-1.404676
1317398177717637062, -165978.334330,-2391.514748,-1.253964
1317398177827655076, -166079.838817,-1778.195667,-1.101755
1317398177927629947, -166175.308261,-1220.257069,-0.948782
1317398178037723064, -166277.854653,-604.785341,-0.795334
1317398178137634992, -166372.936437,-46.401273,-0.641875
1317398178237631082, -166465.290399,514.273986,-0.488686
1317398178347755908, -166566.080973,1130.283239,-0.335844
1317398178447694063, -166656.929650,1690.645987,-0.183525
1317398178557696104, -166760.524698,2304.245456,-0.031833
1317398178657627105, -166852.361141,2862.459488,0.119087
1317398178767632961, -166954.343902,3474.708524,0.268200
1317398178867769956, -167045.546702,4030.473027,0.415017
1317398178967814922, -167134.010025,4585.222241,0.559627
1317398179077650070, -167230.795419,5192.721279,0.702384
1317398179177612066, -167317.591047,5744.636608,0.842889
1317398179287622928, -167411.105686,6349.447125,0.981586
1317398179387641906, -167493.340200,6897.808677,1.119246
1317398179487709045, -167574.263826,7442.762356,1.256245
1317398179597650051, -167660.068522,8040.788773,1.393415
1317398179697585105, -167739.524989,8581.763052,1.530612
1317398179807604074, -167824.735128,9175.937936,1.667944
1317398179907593011, -167903.007417,9713.674598,1.804832
1317398180007699012, -167982.072353,10249.738540,1.940385
1317398180117580890, -168067.661736,10837.791924,2.074463
1317398180217590093, -168142.373067,11370.934999,2.207232
1317398180327570915, -168225.686751,11954.855860,2.337916
1317398180427576065, -168300.377822,12483.091548,2.466953
1317398180537615060, -168380.423807,13062.042256,2.595150
1317398180637581110, -168450.643845,13586.844781,2.723338
1317398180737576961, -168520.921381,14110.155832,2.851888
1317398180847716093, -168599.453348,14683.905342,2.980714
1317398180947788953, -168671.481079,15203.836929,3.110320
1317398181057657003, -168751.999263,15774.174754,-3.042894
1317398181157639980, -168825.660109,16290.924388,-2.912304
1317398181267582893, -168905.652314,16857.361256,-2.781474
1317398181367713928, -168978.295178,17369.780455,-2.650644
1317398181467607021, -169053.124750,17880.092941,-2.519901
1317398181577569961, -169132.888438,18441.416870,-2.390130
1317398181677567005, -169201.129602,18951.313982,-2.260139
1317398181787571907, -169277.777657,19506.860056,-2.130456
1317398181887553930, -169351.475747,20007.512371,-2.001744
1317398181987972021, -169417.308771,20505.842225,-1.871422
1317398182097493886, -169488.829759,21052.710869,-1.739959
1317398182197556018, -169557.249828,21549.104083,-1.608058
1317398182307537078, -169635.149292,22092.000681,-1.474807
1317398182407545089, -169705.341742,22582.341217,-1.339602
1317398182517731904, -169780.649250,23119.291592,-1.202101
1317398182617556095, -169849.788810,23604.658306,-1.062952
1317398182717601060, -169923.816053,24087.504754,-0.923154
1317398182827557086, -170006.843765,24615.718131,-0.783624
1317398182927537918, -170079.383241,25093.868720,-0.644685
1317398183037615060, -170156.217525,25618.337208,-0.506882
1317398183137548923, -170226.206809,26092.612014,-0.370661
1317398183237513065, -170294.513345,26563.532027,-0.235924
1317398183347578048, -170365.680620,27078.190693,-0.102555
1317398183447758913, -170429.733858,27543.748018,0.029567
1317398183557609081, -170501.305559,28051.794054,0.160874
1317398183657514095, -170565.880840,28509.586829,0.292567
1317398183767524957, -170636.433269,29007.279932,0.425532
1317398183867652893, -170700.672541,29456.933961,0.559542
1317398183967600107, -170765.206695,29904.073582,0.694158
1317398184077547073, -170835.316798,30394.268895,0.829246
1317398184177511930, -170899.323509,30838.168359,0.964657
1317398184287507057, -170968.454010,31324.070183,1.100336
1317398184387501955, -171034.236287,31763.462076,1.236164
1317398184487701892, -171096.314267,32200.713154,1.371825
1317398184597522020, -171160.152524,32679.776464,1.506699
1317398184697511911, -171218.063871,33113.166001,1.639424
1317398184807528018, -171283.880530,33588.217666,1.768847
1317398184907504081, -171342.521508,34018.369080,1.895328
1317398185017708063, -171401.545233,34489.793275,2.019597
1317398185117546081, -171453.454304,34920.566009,2.140910
1317398185217487096, -171504.838312,35355.531586,2.257513
1317398185327488899, -171562.692272,35840.120497,2.367044
1317398185427472114, -171610.979430,36286.577203,2.470542
1317398185537528991, -171661.949083,36785.151748,2.568695
1317398185637475013, -171705.721126,37245.160753,2.661711
1317398185747486114, -171751.029213,37757.706772,2.748202
1317398185847469091, -171790.870808,38230.607835,2.828940
1317398185947709083, -171831.540157,38710.895546,2.903900
1317398186057516098, -171874.104287,39247.699370,2.972372
1317398186157480955, -171906.534937,39743.853539,3.036099
1317398186267468929, -171940.970164,40297.744848,3.094041
1317398186367619991, -171971.861984,40809.782150,-3.136868
1317398186477711915, -172002.289163,41383.651436,-3.090038
1317398186577460050, -172026.543018,41915.432716,-3.047197
1317398186677500009, -172049.634031,42456.203709,-3.008875
1317398186787456035, -172072.821517,43063.232862,-2.975025
1317398186887465000, -172091.496517,43625.002110,-2.944344
1317398186997580051, -172110.242446,44254.480711,-2.915963
1317398187097470998, -172125.895019,44836.467765,-2.888877
1317398187197454929, -172142.161655,45427.348373,-2.862349
1317398187307461023, -172161.397214,46086.771632,-2.835544
1317398187407438993, -172177.458697,46696.573915,-2.808215
1317398187517654895, -172194.702217,47377.370111,-2.779493
