#time(s),x(m),y(m),theta(m)
1317398148020040035, 83.803367,179.331467,-3.045695
1317398148228368998, 82.786976,179.233567,-3.046146
1317398148332562923, 81.863192,179.145044,-3.046326
1317398148540904999, 78.912099,178.863009,-3.046810
1317398148645086050, 78.952164,178.866853,-3.047050
1317398148749269009, 76.961656,178.678170,-3.047080
1317398148957603931, 75.936503,178.581111,-3.047428
1317398149165985107, 75.008164,178.493583,-3.047160
1317398149270193100, 73.021300,178.305593,-3.046455
1317398149478606939, 71.040824,178.116989,-3.045976
1317398149582808971, 70.121380,178.029482,-3.045956
1317398149791213989, 67.181223,177.748526,-3.050666
1317398149895435095, 67.217760,177.753417,-3.050804
1317398150103873968, 65.236550,177.574790,-3.055561
1317398150312277079, 64.212090,177.488436,-3.057950
1317398150416457891, 62.223620,177.323826,-3.062720
1317398150624846935, 60.337005,177.176949,-3.066659
1317398150833163977, 59.311112,177.102178,-3.068123
1317398151041506052, 57.318267,176.957642,-3.070480
1317398151249838114, 55.322321,176.817444,-3.071050
1317398151353996038, 53.423046,176.684936,-3.070727
1317398151666593075, 51.427593,176.544767,-3.068460
1317398151874963045, 50.399431,176.470710,-3.066938
1317398152083353996, 47.422721,176.249160,-3.066784
1317398152291676998, 45.426999,176.100488,-3.067430
1317398152499991894, 43.422705,175.952279,-3.067091
1317398152708300114, 41.519817,175.810658,-3.064242
1317398153020843029, 39.516953,175.655424,-3.059849
1317398153229228973, 36.522550,175.409627,-3.049424
1317398153437633038, 34.515759,175.223157,-3.043760
1317398153646085024, 32.506455,175.024863,-3.039456
1317398153854521036, 30.493498,174.817565,-3.035600
1317398154062932968, 28.479116,174.602377,-3.033901
1317398154271301985, 26.470424,174.384473,-3.032737
1317398154479643106, 24.563000,174.175298,-3.030678
1317398154792105913, 22.568311,173.952326,-3.027572
1317398155000377893, 20.586271,173.724290,-3.024462
1317398155208698988, 17.646001,173.376994,-3.018624
1317398155417010069, 15.710406,173.135782,-3.013505
1317398155521168947, 12.822651,172.761293,-3.006796
1317398155729523897, 11.876418,172.629601,-3.005741
1317398155937918901, 11.023074,172.509444,-3.005584
1317398156146275997, 9.127573,172.246282,-3.006170
1317398156250432014, 7.248849,171.986269,-3.006713
1317398156458748102, 5.391791,171.729745,-3.006713
1317398156562901974, 4.574647,171.613706,-3.005905
1317398156875369072, 1.856142,171.236646,-3.001699
1317398157083730936, 1.959721,171.244111,-3.002574
1317398157292097092, -0.774367,170.853838,-2.997097
1317398157500510931, -2.490928,170.595036,-2.995121
1317398157709110975, -4.077104,170.351161,-2.994234
1317398157813400984, -5.696694,170.100174,-2.994157
1317398158021944046, -7.252029,169.858002,-2.998424
1317398158230478048, -7.989041,169.740323,-3.003654
1317398158439002991, -9.400208,169.532764,-3.011976
1317398158647521973, -10.853787,169.331675,-3.020965
1317398158856029987, -12.280207,169.147184,-3.030014
1317398159064479113, -13.681402,168.978607,-3.038395
1317398159272979975, -15.046632,168.825609,-3.045465
1317398159481511116, -16.376378,168.685780,-3.052621
1317398159690066099, -17.665470,168.559273,-3.060432
1317398159898647070, -18.844107,168.452170,-3.069381
1317398160107219934, -20.031926,168.355671,-3.080325
1317398160420186996, -21.155271,168.277221,-3.092751
1317398160628842115, -22.212362,168.217519,-3.106116
1317398160837508917, -23.723540,168.157697,-3.129311
1317398161046171904, -24.640866,168.143609,3.130349
1317398161254815102, -25.513500,168.153963,3.101766
1317398161463520050, -26.335309,168.191166,3.069390
1317398161672256947, -27.108662,168.256048,3.034138
1317398161880978107, -27.839920,168.348548,2.993085
1317398162089761019, -28.481873,168.463336,2.947090
1317398162403032064, -29.135445,168.616289,2.894892
1317398162611876965, -29.812520,168.816882,2.834603
1317398162820733070, -30.784725,169.161464,2.737724
1317398163029556036, -31.335583,169.443829,2.668328
1317398163238302946, -31.897246,169.784617,2.589507
1317398163551311016, -32.456953,170.189513,2.505596
1317398163759917021, -33.342594,170.910431,2.378288
1317398163968422890, -33.885455,171.509474,2.288678
1317398164176933050, -34.405002,172.190352,2.199044
1317398164385462046, -34.899948,172.963983,2.112803
1317398164593856096, -35.367542,173.838668,2.029459
1317398164802086115, -35.800296,174.818804,1.947136
1317398165010076046, -36.184324,175.900767,1.865105
1317398165113971949, -36.485974,177.015313,1.796546
1317398165425532103, -36.745510,178.271239,1.739091
1317398165633284092, -36.838363,178.946620,1.719255
1317398165840977907, -37.130317,180.994039,1.683084
1317398166048727989, -37.285420,182.444904,1.674784
1317398166256603003, -37.431999,183.872723,1.677597
1317398166464633942, -37.601553,185.426799,1.687572
1317398166672774076, -37.796440,187.022582,1.700168
1317398166881006956, -38.019455,188.647181,1.711431
1317398166985117912, -38.265719,190.282994,1.720437
1317398167193363905, -38.517111,191.839122,1.726867
1317398167297518969, -38.664349,192.658343,1.732194
1317398167401679039, -38.951295,194.302826,1.737701
1317398167609956980, -39.096010,195.043365,1.742348
1317398167714113951, -39.245497,195.787487,1.746505
1317398167818280935, -39.559668,197.440147,1.751345
1317398168026654959, -39.729522,198.255775,1.756053
1317398168130856991, -40.042235,199.811455,1.761542
1317398168235049009, -40.219937,200.622147,1.764867
1317398168443480968, -40.384132,201.350939,1.768194
1317398168547693014, -40.566046,202.156532,1.771493
1317398168756175041, -40.913567,203.764194,1.775526
1317398168860429049, -41.081257,204.473784,1.776932
1317398168964680910, -41.428583,206.039769,1.778627
1317398169068926096, -41.591789,206.721244,1.778022
1317398169277375937, -41.768688,207.472275,1.776787
1317398169381572008, -41.925410,208.133625,1.774951
1317398169485781908, -42.242583,209.579132,1.773050
1317398169589972019, -42.385164,210.190332,1.771820
1317398169694153070, -42.537164,210.854448,1.771372
1317398169902540922, -42.671345,211.434782,1.770448
1317398170006742001, -42.813467,212.059706,1.770174
1317398170215344906, -43.062940,213.220693,1.772933
1317398170423696041, -43.192153,213.780684,1.773143
1317398170632324934, -43.430520,214.877446,1.775777
1317398170736675024, -43.652734,215.887281,1.775633
1317398170841044903, -43.846779,216.769155,1.767085
1317398170945442915, -43.937933,217.184680,1.756709
1317398171154310942, -44.012918,217.550482,1.744513
1317398171258765936, -44.089140,217.963777,1.728075
1317398171363234997, -44.228988,218.838144,1.690152
1317398171572288990, -44.269490,219.202673,1.667098
1317398171676832914, -44.303341,219.613585,1.639405
1317398171781383038, -44.351104,220.432168,1.582653
1317398171885934114, -44.342328,220.835387,1.544508
1317398172094938993, -44.316486,221.192664,1.507380
1317398172199435949, -44.272458,221.591457,1.464976
1317398172303908110, -44.163715,222.419502,1.383381
1317398172408377886, -44.073505,222.756538,1.341905
1317398172512839079, -43.958298,223.131821,1.295665
1317398172617260933, -43.836353,223.459273,1.251541
1317398172721663952, -43.685662,223.821523,1.202441
1317398172826047897, -43.530155,224.139775,1.156832
1317398173034817934, -43.358363,224.453699,1.110235
1317398173139194012, -43.148686,224.805962,1.059555
1317398173243510962, -42.703200,225.535882,0.962615
1317398173347821951, -42.456482,225.829653,0.912799
1317398173556452990, -42.162628,226.153159,0.858261
1317398173660774946, -41.574633,226.780654,0.763303
1317398173765053034, -41.217486,227.072642,0.709470
1317398173869308949, -40.872409,227.323478,0.660427
1317398174077769041, -40.466788,227.597082,0.605205
1317398174181910038, -40.074365,227.830620,0.556042
1317398174286017895, -39.174080,228.356042,0.456198
1317398174494024038, -38.721320,228.546058,0.413303
1317398174597984076, -38.198619,228.746851,0.371264
1317398174701958895, -37.119559,229.141858,0.300757
1317398174805948973, -36.012760,229.461836,0.249226
1317398174909940004, -36.045108,229.432657,0.252781
1317398175013880968, -35.418012,229.577816,0.228492
1317398175117815018, -34.835232,229.699422,0.206917
1317398175221766949, -34.173009,229.827267,0.185791
1317398175325711012, -32.892210,230.059564,0.149826
1317398175533545971, -32.923812,230.048524,0.154035
1317398175637417078, -32.202433,230.157614,0.138899
1317398175741292000, -30.752056,230.359801,0.112134
1317398175845202923, -30.060450,230.438671,0.106104
1317398175949091911, -29.357559,230.516641,0.103324
1317398176052964926, -28.565637,230.603812,0.102353
1317398176156886101, -27.835256,230.685500,0.103059
1317398176260812998, -27.013556,230.778552,0.104326
1317398176468694925, -26.260961,230.866575,0.106646
1317398176572613955, -25.498315,230.958498,0.109582
1317398176676548004, -23.825254,231.153571,0.111128
1317398176780524969, -22.970173,231.260384,0.115903
1317398176884490967, -22.201214,231.361697,0.122142
1317398176988481998, -21.431021,231.468452,0.128488
1317398177092494965, -20.578764,231.590998,0.134787
1317398177196513891, -19.809164,231.707875,0.140087
1317398177300554037, -18.954481,231.840860,0.145882
1317398177404603004, -18.183871,231.966416,0.151075
1317398177508662939, -17.409376,232.096410,0.156001
1317398177612725973, -16.549167,232.243411,0.160545
1317398177716824055, -15.769105,232.380976,0.164272
1317398177820935011, -14.901815,232.535418,0.167744
1317398177925033092, -14.121238,232.677597,0.170683
1317398178029176950, -13.339744,232.821611,0.173501
1317398178133316994, -12.472911,232.982126,0.175855
1317398178237442970, -11.689355,233.129308,0.177360
1317398178341609001, -10.818912,233.292578,0.178458
1317398178445765972, -10.033614,233.440853,0.178998
1317398178549913883, -9.248074,233.588988,0.179166
1317398178654100895, -8.377977,233.752001,0.179171
1317398178758316040, -7.595532,233.898620,0.178930
1317398178862519026, -6.729947,234.059528,0.178515
1317398178966692924, -5.951472,234.203781,0.177901
1317398179070875883, -5.090319,234.361879,0.176202
1317398179175059080, -4.314370,234.502755,0.173974
1317398179279253006, -3.541516,234.640796,0.171808
1317398179383438110, -2.688885,234.790459,0.169968
1317398179591695070, -1.920713,234.923660,0.167712
1317398179695864916, -1.071766,235.068441,0.165885
1317398179800023079, 0.509073,235.333929,0.164146
1317398180008352041, 1.336931,235.471655,0.164268
1317398180112536907, 2.079862,235.595357,0.164240
1317398180216727972, 4.520068,236.000272,0.162520
1317398180425110102, 4.444452,235.988171,0.162445
1317398180529303074, 5.257049,236.121613,0.160894
1317398180737643003, 6.863248,236.382446,0.157422
1317398180841804981, 7.581424,236.496287,0.155698
1317398180945957899, 9.952725,236.868338,0.155146
1317398181050112009, 9.874053,236.855984,0.155080
1317398181258435965, 10.664414,236.979607,0.155291
1317398181466792107, 11.373872,237.090868,0.156003
1317398181570981979, 12.929394,237.335865,0.156912
1317398181675164938, 14.467693,237.579705,0.157064
1317398181779316902, 15.149396,237.688193,0.156883
1317398181883483887, 15.908441,237.808859,0.155808
1317398182091850996, 16.590778,237.916671,0.155920
1317398182196007013, 17.346408,238.036173,0.155493
1317398182300179958, 18.767942,238.259893,0.155992
1317398182404371977, 19.501593,238.376433,0.156976
1317398182612694025, 20.164919,238.482877,0.157238
1317398182716898918, 20.899873,238.601081,0.158389
1317398182821116924, 22.360381,238.836326,0.162386
1317398182925333023, 23.005083,238.944292,0.163753
1317398183133747101, 23.650073,239.053254,0.164089
1317398183237956047, 24.364899,239.173961,0.163477
1317398183342139006, 25.789612,239.411163,0.161348
1317398183550493002, 27.127788,239.630876,0.157834
1317398183654639959, 27.051943,239.620411,0.157387
1317398183758749962, 28.448958,239.843726,0.154282
1317398183967044115, 29.134720,239.951767,0.152959
1317398184071202993, 29.747460,240.047513,0.152821
1317398184175360918, 31.099372,240.256896,0.154584
1317398184383721113, 31.696520,240.351130,0.154622
1317398184487932920, 32.360010,240.455559,0.154513
1317398184696393967, 33.684995,240.662564,0.154505
1317398184800625086, 34.936467,240.857677,0.153883
1317398184904854059, 35.586137,240.958250,0.152494
1317398185009098053, 36.171919,241.047598,0.149753
1317398185217616081, 36.823729,241.144642,0.145874
1317398185321897030, 37.411183,241.228984,0.142378
1317398185530427933, 39.372090,241.507514,0.132036
1317398185738965988, 39.316286,241.496561,0.131575
1317398185843220949, 40.663833,241.671047,0.118106
1317398186051702023, 42.043280,241.830006,0.107380
1317398186260168076, 42.755094,241.901383,0.100685
1317398186364398003, 44.124089,242.034072,0.089126
1317398186572776079, 45.601688,242.160114,0.078031
1317398186676959991, 46.368355,242.213765,0.072475
1317398186885312080, 47.922460,242.320550,0.061767
1317398186989459991, 48.651061,242.359615,0.058266
1317398187197762966, 50.287993,242.449769,0.049923
1317398187301873922, 51.058637,242.483328,0.047476
1317398187405985117, 53.647677,242.602236,0.044237
1317398187614208937, 53.595518,242.596525,0.045152
1317398187718293905, 54.516347,242.635689,0.046386
1317398187926455975, 56.358856,242.719696,0.049312
1317398188030519009, 57.227294,242.762088,0.051634
1317398188134581089, 59.141029,242.861411,0.059947
1317398188342705965, 60.040728,242.916883,0.065316
1317398188550905943, 61.050066,242.985133,0.071653
1317398188655028105, 63.050074,243.131389,0.082090
1317398188863284111, 64.978613,243.293186,0.092851
1317398188967427969, 66.019671,243.393633,0.098648
1317398189175688982, 68.068167,243.599773,0.104967
1317398189279834032, 69.013029,243.702693,0.106664
1317398189488092899, 71.071570,243.926253,0.109619
1317398189592230082, 72.013974,244.033101,0.110921
1317398189800496101, 75.094229,244.379219,0.113470
1317398190008800983, 75.023464,244.374307,0.113614
1317398190217071056, 77.076332,244.611712,0.115707
1317398190321203947, 79.122887,244.852964,0.117773
1317398190425337076, 81.154676,245.096978,0.121143
1317398190633604050, 82.073636,245.212796,0.123286
1317398190841829062, 83.093593,245.343381,0.125469
1317398191050065994, 85.102616,245.601216,0.130731
1317398191258387089, 86.990395,245.854088,0.134541
1317398191362544060, 88.961077,246.125431,0.136950
1317398191570837021, 90.910291,246.398433,0.136530
1317398191674972057, 91.881029,246.535739,0.134969
1317398191779140949, 93.714383,246.788154,0.133761
1317398191987466097, 94.673670,246.920267,0.132429
1317398192091615915, 95.540593,247.038363,0.130120
1317398192299932957, 97.451349,247.290378,0.125452
1317398192404090881, 98.310735,247.399878,0.121770
1317398192612402916, 100.205541,247.632133,0.113165
1317398192716562986, 101.153380,247.739084,0.107332
1317398192820754051, 103.046953,247.941489,0.097573
1317398193029119968, 103.898720,248.022110,0.092535
1317398193133325100, 104.757099,248.098321,0.086441
1317398193341690063, 106.657551,248.258856,0.072005
1317398193445885897, 107.612957,248.322181,0.062327
1317398193550101995, 109.423410,248.428803,0.043769
1317398193758522987, 110.381220,248.462836,0.033454
1317398193862732887, 111.250143,248.483384,0.023797
1317398193966933012, 113.168687,248.520174,0.004891
1317398194175318003, 114.133349,248.514844,-0.005463
1317398194279499054, 115.008505,248.499835,-0.015437
1317398194383647919, 116.943226,248.460013,-0.036858
1317398194487759113, 117.818074,248.417153,-0.046248
1317398194695887089, 118.794089,248.362082,-0.054949
1317398194799897909, 120.651430,248.250931,-0.064562
1317398194903888941, 121.633537,248.179447,-0.066111
1317398195111834049, 122.520863,248.114396,-0.065252
1317398195215826988, 123.505795,248.045543,-0.061758
1317398195319840908, 125.355741,247.928390,-0.051171
1317398195527872086, 126.332009,247.877728,-0.042089
1317398195735902071, 127.215683,247.841578,-0.034419
1317398195839937925, 129.149838,247.777359,-0.021876
1317398196048079014, 131.066191,247.739184,-0.008678
1317398196256377935, 131.927341,247.736616,-0.001479
1317398196360555887, 133.830654,247.738904,0.013847
1317398196568943977, 135.714249,247.770804,0.027344
1317398196777344942, 136.548469,247.799902,0.031742
1317398196985739946, 138.385428,247.864067,0.035341
1317398197089935064, 141.024315,247.962692,0.037909
1317398197298362017, 141.853279,247.999028,0.038726
1317398197402573109, 142.595393,248.032155,0.039544
1317398197611030102, 144.258289,248.101805,0.039789
1317398197819493055, 145.075348,248.137762,0.039897
1317398197923707008, 146.644745,248.203547,0.038201
1317398198132101059, 148.286288,248.269244,0.035101
1317398198340466976, 149.086709,248.300153,0.033636
1317398198548768044, 150.706681,248.357678,0.031238
1317398198757055044, 152.225774,248.408437,0.034098
1317398198965321064, 153.813551,248.466743,0.041209
1317398199173687935, 155.378978,248.536790,0.050303
1317398199382031918, 156.927771,248.621882,0.057150
1317398199486213923, 158.459666,248.717988,0.062588
1317398199694603920, 159.981575,248.823023,0.065668
1317398199903054953, 160.626736,248.876037,0.065475
1317398200111470938, 162.116193,248.984688,0.064353
1317398200215708971, 163.545626,249.088086,0.061905
1317398200424134970, 164.826657,249.179007,0.059281
1317398200632565975, 165.428364,249.226528,0.056257
1317398200841021061, 166.641242,249.306873,0.053314
1317398201049554110, 167.751263,249.378456,0.051195
1317398201258172035, 168.707502,249.440108,0.049623
1317398201466828108, 169.642074,249.499572,0.046153
1317398201675487995, 170.534003,249.553832,0.036882
1317398201988373995, 171.405524,249.598151,0.023241
1317398202196921110, 172.238809,249.628275,0.008684
1317398202301184893, 173.415950,249.647875,-0.010510
1317398202509768963, 174.062976,249.648476,-0.023648
1317398202718349934, 174.283939,249.649885,-0.032109
1317398202822628975, 174.904811,249.636563,-0.045240
1317398203031236887, 175.517643,249.614782,-0.061338
1317398203239834070, 175.772912,249.604133,-0.071838
1317398203448517084, 176.341767,249.568055,-0.088922
1317398203761517048, 176.944436,249.518153,-0.110788
1317398203970174074, 177.562816,249.451707,-0.140353
1317398204178793907, 178.564214,249.310130,-0.190451
1317398204491833925, 179.226645,249.177544,-0.230530
1317398204700536013, 179.914201,249.008169,-0.276169
1317398204909223080, 181.089275,248.663541,-0.356478
1317398205117885113, 181.817187,248.373308,-0.416289
1317398205326461077, 182.613522,247.997700,-0.484656
1317398205430763960, 183.427611,247.540455,-0.557161
1317398205639298916, 184.245247,246.997269,-0.632557
1317398205847851992, 184.578811,246.713484,-0.671201
1317398205952115059, 185.390349,246.030008,-0.749244
1317398206160602093, 186.179414,245.251676,-0.827921
1317398206369086981, 186.531651,244.817808,-0.869508
1317398206473340988, 187.230135,243.941215,-0.940744
1317398206681854010, 187.924154,242.934823,-1.011270
1317398206786099911, 188.226973,242.390549,-1.048723
1317398206994621992, 188.847519,241.253109,-1.121989
1317398207203125954, 189.079184,240.704906,-1.156920
1317398207307379007, 189.602656,239.449046,-1.233355
1317398207515795946, 190.039692,238.127150,-1.310604
1317398207724039078, 190.364334,236.812578,-1.383455
1317398207932225943, 190.477110,236.095150,-1.421365
1317398208036267042, 190.678055,234.636336,-1.485612
1317398208244798899, 190.789973,233.135221,-1.540959
1317398208452410936, 190.796962,232.444002,-1.561760
1317398208660522938, 190.801997,230.894493,-1.602520
1317398208764595032, 190.745925,229.323334,-1.637396
1317398208972728014, 190.641078,227.805495,-1.671187
1317398209180818081, 190.558411,226.997236,-1.686646
1317398209388869047, 190.370178,225.360651,-1.717649
1317398209492903948, 190.142151,223.793523,-1.738965
1317398209701006889, 189.864930,222.126476,-1.756139
1317398209805104971, 189.716010,221.289749,-1.758453
1317398210013259888, 189.422079,219.683567,-1.764649
1317398210221355915, 189.269961,218.840024,-1.764350
1317398210325381994, 188.952250,217.136593,-1.766115
1317398210533404112, 188.650038,215.517606,-1.762525
1317398210741457939, 188.506507,214.673063,-1.757055
1317398210845516920, 188.208005,212.970407,-1.746055
1317398211053644896, 187.948284,211.366192,-1.732163
1317398211261831045, 187.840155,210.539318,-1.724086
1317398211365938902, 187.608990,208.866494,-1.710216
1317398211574232101, 187.407395,207.227867,-1.698055
1317398211782680035, 187.347091,206.528470,-1.693484
1317398211886909962, 187.183298,204.968101,-1.686361
1317398212095422029, 187.039584,203.487746,-1.685430
1317398212199675083, 186.996368,202.878107,-1.687928
1317398212408221006, 186.859553,201.501803,-1.691958
1317398212512500048, 186.805971,200.871222,-1.697460
1317398212721131086, 186.672352,199.658595,-1.707768
1317398212825484037, 186.609836,199.075453,-1.716554
1317398213034214973, 186.450425,197.887257,-1.733889
1317398213138628006, 186.382128,197.404490,-1.746774
1317398213347558975, 186.188052,196.268355,-1.776437
1317398213452056885, 186.094500,195.807047,-1.797858
1317398213661111116, 185.715392,194.171131,-1.871742
1317398213870189905, 185.741974,194.293880,-1.877029
1317398213974756002, 185.412030,193.288109,-1.949099
1317398214183829069, 185.010597,192.330151,-2.037098
1317398214392790079, 184.767484,191.909823,-2.088511
1317398214601627111, 184.233637,191.036288,-2.188584
1317398214705979109, 183.614613,190.233007,-2.296026
1317398215018953085, 182.947892,189.550407,-2.400136
1317398215227550983, 182.558292,189.262976,-2.456929
1317398215331800938, 181.332041,188.325886,-2.614022
1317398215540143967, 180.398770,187.846379,-2.716661
1317398215748251915, 179.894784,187.678658,-2.767547
1317398215956145048, 178.899753,187.341095,-2.852839
1317398216060080051, 177.785989,187.057806,-2.925737
1317398216267882109, 176.612816,186.842590,-2.981211
1317398216371778965, 175.998772,186.779303,-3.002741
1317398216579687119, 174.801056,186.640764,-3.035819
1317398216787663937, 174.143299,186.593917,-3.046808
1317398216891632080, 172.861792,186.488732,-3.065588
1317398217099562883, 171.460210,186.393609,-3.084102
1317398217203537941, 170.731168,186.358644,-3.088712
1317398217411535025, 169.318782,186.286010,-3.094797
1317398217619668007, 168.550098,186.247833,-3.091228
1317398217723784924, 166.985129,186.162840,-3.084577
1317398217932035923, 165.451246,186.066120,-3.078219
1317398218140312910, 164.618603,186.001538,-3.072859
1317398218348695993, 162.929202,185.871600,-3.070193
1317398218452855110, 161.280586,185.738932,-3.068277
1317398218661290884, 159.501669,185.593106,-3.067017
1317398218765507936, 158.587032,185.509391,-3.064872
1317398218973849058, 156.830559,185.359057,-3.066376
1317398219078008890, 155.882053,185.272826,-3.066539
1317398219182166100, 153.972901,185.114995,-3.069390
1317398219390460014, 153.092115,185.037723,-3.067675
1317398219494609118, 152.107495,184.951640,-3.065412
1317398219702925920, 150.238771,184.796428,-3.062021
1317398219911195040, 149.239359,184.704782,-3.059296
1317398220015353918, 147.257907,184.530276,-3.056297
1317398220223637104, 145.378865,184.359569,-3.053705
1317398220431940079, 144.383496,184.262757,-3.052406
1317398220640234947, 142.408868,184.078222,-3.051006
1317398220848514080, 140.440507,183.892484,-3.052023
1317398221056811094, 138.581889,183.719855,-3.053023
1317398221265104055, 136.638050,183.542730,-3.053494
1317398221473418951, 134.706268,183.368701,-3.054399
1317398221681778908, 132.787629,183.198664,-3.055156
1317398221890173912, 130.876999,183.031765,-3.054663
1317398222098627090, 128.972690,182.865186,-3.054367
1317398222307125092, 127.164585,182.707083,-3.054742
1317398222515580893, 125.257850,182.541693,-3.055143
1317398222724067926, 122.379498,182.293281,-3.061554
1317398222932526112, 121.425347,182.218650,-3.063595
1317398223036756992, 119.492369,182.069618,-3.067500
1317398223245188951, 117.548457,181.927397,-3.069758
1317398223453579903, 116.670734,181.866060,-3.070036
1317398223661873102, 114.700198,181.726048,-3.069600
1317398223870162010, 112.714796,181.583476,-3.066739
1317398224078427076, 110.707525,181.432717,-3.061184
1317398224286709070, 108.784011,181.276553,-3.051575
1317398224495095968, 106.735323,181.089443,-3.040862
1317398224703515053, 104.669424,180.877700,-3.031224
1317398224911936045, 102.581998,180.643091,-3.024275
1317398225120347977, 100.473489,180.391253,-3.020850
1317398225328710079, 98.344282,180.129874,-3.019235
1317398225537101984, 96.296775,179.875438,-3.019019
1317398225849611044, 94.137773,179.607419,-3.018591
1317398226057950974, 90.868621,179.201778,-3.018581
1317398226266271114, 88.693037,178.931861,-3.020067
1317398226474595070, 86.512304,178.665175,-3.021809
1317398226682900906, 84.336550,178.403484,-3.023214
1317398226995358944, 82.159080,178.145140,-3.024816
1317398227203676939, 79.985486,177.891131,-3.025536
1317398227412008047, 76.725575,177.512272,-3.024723
1317398227620390892, 74.562177,177.259552,-3.024349
1317398227933001041, 72.398007,177.006163,-3.024720
1317398228245565891, 70.338578,176.766388,-3.028396
1317398228558033943, 66.971790,176.386558,-3.038076
1317398228870441914, 63.700709,176.050950,-3.048312
1317398229182777882, 60.421513,175.749421,-3.057856
1317398229599168062, 57.133165,175.479238,-3.063323
1317398229911493063, 53.718735,175.216982,-3.063105
1317398230327925920, 49.276836,174.871972,-3.057006
1317398230640333891, 45.828162,174.581989,-3.046229
1317398230952656031, 41.322009,174.151187,-3.031395
1317398231369038105, 37.934821,173.773864,-3.022858
1317398231681446075, 34.402619,173.348731,-3.015172
1317398231993880987, 29.789688,172.757899,-3.005061
1317398232306288004, 26.254261,172.266403,-2.996916
1317398232514592886, 22.861612,171.765560,-2.992178
1317398232826973915, 19.495022,171.252105,-2.988967
1317398233139413118, 17.313680,170.909992,-2.987069
1317398233451781988, 12.851973,170.208773,-2.983468
1317398233660027981, 10.725874,169.863124,-2.982086
1317398233868278980, 7.408150,169.323020,-2.980098
1317398234076522112, 5.484281,169.003266,-2.980131
1317398234284849882, 3.501063,168.674532,-2.980054
1317398234597369909, 1.575153,168.355635,-2.978854
1317398234909920931, -0.286516,168.045354,-2.978234
1317398235118393898, -3.042819,167.587364,-2.975536
1317398235326937914, -5.647305,167.147870,-2.976208
1317398235639893055, -7.252101,166.878769,-2.982959
1317398235952914000, -8.801109,166.633103,-2.995849
1317398236161458969, -11.841381,166.193286,-3.026088
1317398236474167109, -14.174811,165.936598,-3.049679
1317398236786654949, -14.768350,165.900645,-3.058735
1317398237098977089, -16.958833,165.737197,-3.081248
1317398237203088999, -19.017579,165.633176,-3.102932
1317398237411351919, -20.933839,165.580659,-3.123796
1317398237619656086, -21.211927,165.598318,-3.120303
1317398237828010082, -22.275754,165.593941,-3.110219
1317398238036406994, -23.210089,165.577790,-3.100049
1317398238244822025, -24.118254,165.548731,-3.088997
1317398238557482004, -24.935973,165.510384,-3.078968
1317398238870172977, -25.657264,165.466604,-3.069236
1317398239182899952, -26.627887,165.395168,-3.058112
1317398239495660067, -27.406114,165.326565,-3.048811
1317398239808437109, -28.087733,165.257949,-3.041000
1317398240016925097, -28.691198,165.190662,-3.033852
1317398240225373030, -29.286932,165.119008,-3.026381
1317398240433795929, -29.890578,165.041132,-3.019103
1317398240642194033, -30.028695,165.015474,-3.015476
1317398240850611925, -30.415787,164.957804,-3.009438
1317398241058970928, -30.835507,164.893513,-3.002527
1317398241267395973, -31.300692,164.820150,-2.995548
1317398241475857973, -31.876615,164.727498,-2.987438
1317398241788558960, -32.533184,164.617989,-2.979569
1317398241997057915, -33.280660,164.489044,-2.974257
1317398242309798956, -34.588122,164.262416,-2.975860
1317398242622454882, -35.576272,164.092648,-2.977481
1317398242935036898, -37.206931,163.818922,-2.979766
1317398243247677088, -39.065482,163.512417,-2.978529
1317398243456155062, -41.044241,163.183837,-2.972022
1317398243768873930, -43.173652,162.816261,-2.963880
1317398244185786963, -44.682939,162.542337,-2.962216
1317398244498428106, -47.073782,162.106493,-2.959166
1317398244811109066, -50.542665,161.464819,-2.955222
1317398245123872042, -53.216079,160.959450,-2.953347
1317398245332384109, -56.077975,160.413543,-2.954712
1317398245540822029, -58.943533,159.871760,-2.959913
1317398245749243975, -60.896089,159.514047,-2.963905
1317398245853432894, -62.780699,159.177106,-2.966654
1317398246061760902, -64.788358,158.823958,-2.967449
1317398246165951967, -65.804614,158.646863,-2.967357
1317398246374258995, -67.856646,158.287332,-2.965851
1317398246582628012, -68.791790,158.122722,-2.965334
1317398246686785936, -70.878724,157.752448,-2.964031
1317398246895087004, -72.982008,157.376307,-2.963078
1317398246999219894, -73.941683,157.204294,-2.963204
1317398247207525015, -76.066431,156.822209,-2.963800
1317398247311674118, -77.038026,156.648624,-2.963733
1317398247624078035, -79.170426,156.266285,-2.963521
1317398247832400084, -80.251913,156.072630,-2.963653
1317398248040735006, -83.437956,155.500722,-2.962645
1317398248249100924, -85.564948,155.117198,-2.961896
1317398248561659098, -87.580349,154.752437,-2.961541
1317398248769956112, -89.704208,154.367380,-2.962621
1317398248978302956, -92.997606,153.773161,-2.962325
1317398249186702967, -95.011835,153.409613,-2.960644
1317398249395077944, -97.136684,153.022038,-2.957960
1317398249603478909, -99.265872,152.627296,-2.955487
1317398249916002989, -101.394882,152.226833,-2.953533
1317398250124305964, -103.528058,151.821076,-2.951875
1317398250228473902, -106.729899,151.206128,-2.949090
1317398250436748981, -108.857887,150.790961,-2.946163
1317398250749264002, -109.815683,150.600688,-2.943986
1317398250957580090, -111.958633,150.170787,-2.938549
1317398251165896893, -115.170123,149.508227,-2.930173
