#time(s),x(m),y(m),theta(m)
1317354940445720061, 158.283422,-178.577741,1.462571
1317354940545331562, 158.371700,-177.671240,1.461345
1317354940646987383, 158.449769,-176.779443,1.460125
1317354940761284893, 158.540392,-175.870631,1.460026
1317354940859378719, 158.624823,-174.961289,1.459560
1317354940981414911, 158.711404,-174.061265,1.460015
1317354941085948375, 158.792609,-173.178054,1.460053
1317354941201021947, 158.884325,-172.291396,1.460846
1317354941404277885, 159.043406,-170.502891,1.462787
1317354941497912890, 159.129335,-169.597170,1.463724
1317354941585331176, 159.211345,-168.698979,1.464524
1317354941687093241, 159.293105,-167.817701,1.464908
1317354941783613999, 159.365169,-166.926021,1.465108
1317354941902493329, 159.446824,-166.029709,1.465302
1317354942001137675, 159.530789,-165.137122,1.464350
1317354942084857579, 159.606701,-164.250047,1.462272
1317354942197542789, 159.686437,-163.355228,1.460014
1317354942292103396, 159.773078,-162.472115,1.458213
1317354942384115307, 159.863071,-161.588363,1.456833
1317354942503892149, 159.945071,-160.704294,1.456071
1317354942615699771, 160.035918,-159.823167,1.455440
1317354942730690927, 160.117255,-158.947395,1.454565
1317354942835547834, 160.204219,-158.068299,1.453861
1317354942930477061, 160.291051,-157.190878,1.452935
1317354943034707468, 160.379090,-156.318528,1.451907
1317354943137718589, 160.470051,-155.452615,1.451341
1317354943262820435, 160.565658,-154.571897,1.450886
1317354943355212642, 160.655640,-153.707071,1.450345
1317354943450787484, 160.747158,-152.837670,1.449889
1317354943532233216, 160.839057,-151.958476,1.449050
1317354943658188993, 160.932377,-151.061910,1.448234
1317354943755115015, 161.029959,-150.168481,1.447209
1317354943877512728, 161.124388,-149.271433,1.446016
1317354943973571435, 161.223332,-148.377296,1.444952
1317354944065336241, 161.322485,-147.475965,1.443767
1317354944171560692, 161.428233,-146.568620,1.442150
1317354944285043942, 161.534956,-145.664250,1.441075
1317354944380653089, 161.634865,-144.750580,1.440137
1317354944494650102, 161.739440,-143.838246,1.438971
1317354944576236024, 161.840059,-142.935054,1.438728
1317354944702068177, 161.944580,-142.013761,1.438238
1317354944816289449, 162.049598,-141.082952,1.439194
1317354944912080391, 162.155571,-140.158900,1.441732
1317354945024767102, 162.256655,-139.218832,1.445345
1317354945127458620, 162.356674,-138.278501,1.450166
1317354945234172014, 162.457957,-137.330447,1.455604
1317354945326696785, 162.546867,-136.394992,1.461859
1317354945441525436, 162.625805,-135.443587,1.468151
1317354945533960859, 162.702746,-134.490912,1.474516
1317354945640365425, 162.771791,-133.541927,1.480247
1317354945754438036, 162.846783,-132.596150,1.484070
1317354945846961447, 162.919079,-131.634826,1.486066
1317354945952525154, 162.995691,-130.668866,1.486993
1317354946056978953, 163.061412,-129.706862,1.488156
1317354946160030641, 163.135060,-128.725503,1.488968
1317354946264505803, 163.204852,-127.736560,1.489875
1317354946368195996, 163.281334,-126.748860,1.490907
1317354946472428902, 163.355889,-125.759209,1.492076
1317354946575561187, 163.423992,-124.777569,1.492802
1317354946672512859, 163.482227,-123.805153,1.493556
1317354946786903259, 163.553319,-122.832033,1.494121
1317354946901190202, 163.615412,-121.854479,1.494811
1317354946993558311, 163.682823,-120.867207,1.495142
1317354947096644492, 163.741227,-119.885573,1.495914
1317354947178087042, 163.806329,-118.909882,1.496090
1317354947297188527, 163.864172,-117.931224,1.496501
1317354947401179603, 163.920995,-116.959509,1.497001
1317354947514700086, 163.982516,-115.974411,1.497463
1317354947620780152, 164.042232,-114.990782,1.497208
1317354947733591303, 164.101067,-114.002976,1.497057
1317354947827289904, 164.168612,-113.021948,1.496262
1317354947934418719, 164.225781,-112.033831,1.496195
1317354948046264898, 164.290923,-111.051224,1.496247
1317354948137419791, 164.347350,-110.079237,1.496313
1317354948247446222, 164.416275,-109.107112,1.496061
1317354948328829952, 164.474008,-108.132105,1.495944
1317354948456648278, 164.535038,-107.159507,1.495988
1317354948590691352, 164.602416,-106.168587,1.496305
1317354948682011726, 164.667150,-105.181695,1.496362
1317354948763152660, 164.720467,-104.223889,1.497079
1317354948859663102, 164.787767,-103.254103,1.497351
1317354948950923985, 164.843357,-102.275605,1.498110
1317354949076226830, 164.906207,-101.295931,1.498578
1317354949171974376, 164.963712,-100.332067,1.499159
1317354949276248488, 165.011762,-99.371261,1.499482
1317354949367848320, 165.061663,-98.406966,1.498479
1317354949475423531, 165.116614,-97.438051,1.495948
1317354949598159674, 165.176193,-96.467677,1.493606
1317354949693979002, 165.248836,-95.498250,1.491004
1317354949816998294, 165.315533,-94.536857,1.488699
1317354949920690840, 165.388381,-93.569689,1.486218
1317354950094648285, 165.528796,-91.626186,1.480579
1317354950215224758, 165.605908,-90.659428,1.478538
1317354950330421371, 165.686773,-89.687377,1.476030
1317354950423172714, 165.763477,-88.716982,1.473982
1317354950535765055, 165.853074,-87.755949,1.471841
1317354950617052081, 165.932567,-86.773991,1.470646
1317354950746511609, 166.018552,-85.801504,1.470169
1317354950837729410, 166.102883,-84.828090,1.470061
1317354950954141850, 166.196802,-83.856084,1.469681
1317354951035048861, 166.285500,-82.874808,1.470151
1317354951152678934, 166.373199,-81.892337,1.470753
1317354951243934119, 166.455610,-80.916436,1.472426
1317354951346213831, 166.542945,-79.925991,1.473558
1317354951474841422, 166.623906,-78.927697,1.473967
1317354951566551577, 166.709493,-77.942963,1.473676
1317354951682510368, 166.793839,-76.968284,1.472913
1317354951774836350, 166.874832,-75.989059,1.471930
1317354951892307803, 166.964237,-75.007729,1.471325
1317354952005532886, 167.053953,-74.006778,1.470715
1317354952099913536, 167.143421,-73.006023,1.471145
1317354952180888533, 167.230889,-72.016568,1.472562
1317354952284950251, 167.317037,-71.024008,1.474177
1317354952422772292, 167.398640,-70.036809,1.475880
1317354952596983453, 167.561396,-68.038192,1.482780
1317354952727885985, 167.643885,-67.044890,1.486623
1317354952840539038, 167.716468,-66.052254,1.490133
1317354952931916847, 167.779997,-65.057777,1.493417
1317354953024444870, 167.840031,-64.058066,1.496106
1317354953131443518, 167.899582,-63.055912,1.498277
1317354953245383717, 167.956580,-62.058619,1.500612
1317354953337205090, 168.017011,-61.056973,1.502713
1317354953457398301, 168.074075,-60.057933,1.504183
1317354953570492115, 168.128626,-59.052349,1.505117
1317354953653001000, 168.185135,-58.048838,1.505566
1317354953744427060, 168.238369,-57.048185,1.505846
1317354953846355003, 168.293565,-56.040240,1.506569
1317354953951638887, 168.357942,-55.027974,1.507150
1317354954067370147, 168.415026,-54.018315,1.508449
1317354954158896271, 168.470420,-53.021755,1.509961
1317354954257541301, 168.521468,-52.014843,1.511487
1317354954369314372, 168.576681,-51.021664,1.512705
1317354954486549128, 168.625078,-50.009934,1.514354
1317354954578011488, 168.672788,-49.030316,1.516069
1317354954683480571, 168.721936,-48.037850,1.518064
1317354954785449405, 168.768082,-47.052461,1.520551
1317354954890954127, 168.810260,-46.060761,1.523017
1317354954993242847, 168.847863,-45.078813,1.525509
1317354955084955864, 168.889705,-44.097584,1.527612
1317354955191721859, 168.925740,-43.116679,1.530201
1317354955295899408, 168.960757,-42.148947,1.532379
1317354955409110275, 168.985165,-41.181652,1.533579
1317354955513970113, 169.017341,-40.218966,1.533873
1317354955608896785, 169.044940,-39.254018,1.533785
1317354955723186648, 169.065661,-38.290720,1.533558
1317354955825938660, 169.096601,-37.321290,1.533600
1317354955931146015, 169.120385,-36.363414,1.533620
1317354956029967757, 169.151593,-35.423284,1.533547
1317354956162087692, 169.182915,-34.474799,1.534398
1317354956254521990, 169.207038,-33.530355,1.535654
1317354956346009899, 169.230489,-32.605210,1.537474
1317354956450507964, 169.254057,-31.688193,1.539159
1317354956588038157, 169.275335,-30.775311,1.541000
1317354956673258783, 169.296462,-29.877425,1.543202
1317354956790566500, 169.313470,-28.990360,1.545551
1317354956893271056, 169.327825,-28.097613,1.548086
1317354956974905718, 169.340504,-27.218947,1.550057
1317354957078645522, 169.351784,-26.345316,1.551687
1317354957173937020, 169.363670,-25.481452,1.553133
1317354957287014365, 169.372440,-24.635989,1.554483
1317354957388615770, 169.379837,-23.788247,1.555751
1317354957494213617, 169.379723,-22.959181,1.556704
1317354957703066326, 169.382306,-21.344973,1.554749
1317354957806285390, 169.390958,-20.574049,1.551820
1317354957911102572, 169.408486,-19.810020,1.548892
1317354958015718830, 169.418698,-19.050952,1.546040
1317354958201977027, 169.454799,-17.557039,1.540052
1317354958315325437, 169.469469,-16.822321,1.537298
1317354958432656418, 169.491660,-16.095868,1.534385
1317354958570935809, 169.516827,-15.368332,1.532044
1317354958631624380, 169.541233,-14.655219,1.529911
1317354958724874447, 169.570832,-13.938284,1.528361
1317354958836930432, 169.591964,-13.250498,1.527126
1317354958933401789, 169.619324,-12.560754,1.525507
1317354959045300346, 169.637143,-11.883021,1.524298
1317354959152097441, 169.666459,-11.223244,1.522774
1317354959263855670, 169.695441,-10.553697,1.520981
1317354959358741491, 169.723900,-9.889917,1.518836
1317354959455271840, 169.758292,-9.250865,1.516272
1317354959577385284, 169.789423,-8.624148,1.513165
1317354959683850501, 169.821835,-8.013480,1.509938
1317354959777779427, 169.863212,-7.424097,1.506134
1317354959893661976, 169.902616,-6.852731,1.502132
1317354959984903903, 169.939667,-6.295444,1.498022
1317354960091162230, 169.971317,-5.748772,1.493682
1317354960194969385, 170.006320,-5.223903,1.487696
1317354960300480507, 170.054016,-4.712916,1.480825
1317354960401808015, 170.102510,-4.227558,1.472858
1317354960496505091, 170.155436,-3.748513,1.462865
1317354960612217408, 170.207771,-3.291933,1.451517
1317354960724185460, 170.264149,-2.834503,1.437831
1317354960831338431, 170.319669,-2.394711,1.422838
1317354960934468705, 170.385024,-1.959187,1.406095
1317354961037592445, 170.455370,-1.544841,1.387977
1317354961133655927, 170.535603,-1.146482,1.368652
1317354961235580370, 170.603744,-0.753649,1.347465
1317354961352026834, 170.684092,-0.367206,1.323381
1317354961444636617, 170.768089,-0.009180,1.295405
1317354961593485818, 170.853889,0.331066,1.264503
1317354961679978114, 170.951270,0.657205,1.230276
1317354961793648087, 171.066714,0.974489,1.193105
1317354961874817938, 171.177325,1.295456,1.154095
1317354961993490988, 171.293518,1.602987,1.111975
1317354962084680010, 171.423354,1.902873,1.064354
1317354962186384311, 171.560354,2.201678,1.012911
1317354962291455001, 171.708390,2.500163,0.957206
1317354962396363000, 171.863561,2.778129,0.899678
1317354962513535991, 172.025631,3.054034,0.840585
1317354962616789945, 172.193190,3.308346,0.778718
1317354962721955608, 172.367536,3.555568,0.715305
1317354962825476071, 172.558570,3.806450,0.652610
1317354962931720445, 172.763389,4.052525,0.589923
1317354963023260280, 172.973813,4.296795,0.528894
1317354963137701325, 173.213988,4.537523,0.471074
1317354963245568782, 173.479060,4.774508,0.415743
1317354963350205533, 173.751987,4.995470,0.364154
1317354963453979354, 174.046744,5.219036,0.316098
1317354963580655438, 174.350870,5.447332,0.271752
1317354963671833798, 174.674765,5.658151,0.231691
1317354963752918052, 175.022062,5.860147,0.195734
1317354963869797060, 175.390175,6.065917,0.164027
1317354963961456411, 175.772569,6.259430,0.136620
1317354964065446207, 176.170531,6.448486,0.112440
1317354964184439995, 176.603527,6.632787,0.091289
1317354964276157111, 177.049077,6.800302,0.072692
1317354964392396154, 177.520624,6.946923,0.056262
1317354964495616853, 178.013706,7.081161,0.041951
1317354964601610345, 178.539439,7.204886,0.030202
1317354964692744271, 179.085262,7.318877,0.020950
1317354964796496202, 179.651805,7.423309,0.014005
1317354964923514967, 180.239973,7.500756,0.008941
1317354965014973199, 180.851929,7.572041,0.005435
1317354965127569496, 181.477654,7.633880,0.003143
1317354965208696097, 182.119452,7.688561,0.001806
1317354965315859922, 182.771713,7.727118,0.001077
1317354965417518862, 183.437929,7.747934,0.000607
1317354965524115184, 184.119156,7.767214,0.000321
1317354965615758525, 184.817084,7.794534,0.000171
1317354965730487089, 185.535063,7.812201,0.000107
1317354965833207488, 186.257256,7.823925,0.000090
1317354965938275591, 186.994275,7.829862,0.000098
1317354966043103649, 187.750299,7.853885,0.000134
1317354966146435834, 188.521328,7.871574,0.000183
1317354966265025896, 189.309598,7.895644,0.000248
1317354966376676717, 190.094764,7.906426,0.000321
1317354966457764893, 190.890213,7.924176,0.000390
1317354966561600557, 191.703179,7.954377,0.000452
1317354966676896548, 192.510808,7.988464,0.000510
1317354966782229280, 193.325680,8.017355,0.000549
1317354966873653829, 194.142323,8.047673,0.000591
1317354967002479723, 194.963925,8.079386,0.000608
1317354967093928373, 195.769153,8.120673,0.000637
1317354967185367164, 196.586375,8.157842,0.000664
1317354967303748330, 197.407765,8.190913,0.000694
1317354967495794556, 199.071154,8.253754,0.000739
1317354967601447570, 199.903250,8.293608,0.000802
1317354967727667987, 200.736618,8.332553,0.000873
1317354967808742471, 201.559979,8.374226,0.000945
1317354967931391182, 202.381375,8.409922,0.001023
1317354968043824130, 203.199017,8.452967,0.001092
1317354968145686590, 204.012183,8.501511,0.001192
1317354968252426790, 204.826401,8.539210,0.001290
1317354968366911442, 205.637435,8.582775,0.001388
1317354968460136962, 206.429208,8.627761,0.001487
1317354968575621316, 207.230200,8.673776,0.001586
1317354968657266477, 208.021665,8.726731,0.001658
1317354968764819875, 208.809393,8.779094,0.001676
1317354968877055756, 209.595070,8.834820,0.001652
1317354968980961658, 210.368746,8.884514,0.001625
1317354969062386952, 211.124164,8.928061,0.001589
1317354969165348457, 211.858691,8.971307,0.001583
1317354969283187353, 212.591184,9.020054,0.001582
1317354969387225608, 213.292589,9.066446,0.001612
1317354969502510566, 213.983677,9.119777,0.001687
1317354969584096542, 214.660950,9.158850,0.001762
1317354969687483167, 215.311174,9.202987,0.001871
1317354969790638971, 215.939713,9.248610,0.002034
1317354970001138576, 217.143352,9.343631,0.002446
1317354970137920904, 217.719801,9.383090,0.002646
1317354970221764006, 218.265715,9.429061,0.002870
1317354970324284894, 218.786995,9.478616,0.003066
1317354970441896681, 219.293590,9.515249,0.003148
1317354970545608757, 219.778537,9.558586,0.003057
1317354970637212711, 220.234293,9.589360,0.002784
1317354970729046602, 220.693631,9.619401,0.002355
1317354970834915594, 221.135068,9.642936,0.001804
1317354970952059385, 221.570598,9.659518,0.001162
1317354971043531859, 222.007679,9.667264,0.000512
1317354971171160232, 222.433043,9.660130,0.000046
1317354971273147763, 222.867169,9.638311,-0.000069
1317354971381521881, 223.297623,9.619971,0.000259
1317354971484366047, 223.719157,9.589874,0.001236
1317354971589985675, 224.126919,9.546818,0.003159
1317354971684891838, 224.531332,9.490111,0.006243
1317354971807842865, 224.930749,9.416014,0.010811
1317354971913817847, 225.329292,9.314479,0.016963
1317354972007284894, 225.701231,9.194242,0.024947
1317354972112864591, 226.080486,9.070109,0.034900
1317354972224446806, 226.451107,8.937850,0.046893
1317354972310143637, 226.810672,8.786938,0.061434
1317354972444403014, 227.151464,8.635927,0.078920
1317354972562614698, 227.492791,8.467698,0.099708
1317354972674086631, 227.821665,8.293095,0.123931
1317354972765028859, 228.131230,8.093531,0.152042
1317354972873658341, 228.442730,7.872184,0.184052
1317354972964972215, 228.743474,7.624151,0.220582
1317354973072200191, 229.031741,7.375954,0.262371
1317354973183685163, 229.321621,7.130008,0.312310
1317354973290446779, 229.630848,6.854497,0.368013
1317354973392831132, 229.920093,6.568828,0.427256
1317354973476676744, 230.166634,6.251070,0.493974
1317354973562996522, 230.381226,5.912657,0.568345
1317354973653996360, 230.590854,5.563503,0.649260
1317354973772342525, 230.809727,5.197155,0.736433
1317354973886438799, 231.035706,4.812611,0.826635
1317354973991087887, 231.243262,4.390906,0.917138
1317354974083684229, 231.431688,3.939243,1.004192
1317354974189699261, 231.595388,3.470569,1.085352
1317354974280815989, 231.748205,2.993058,1.157127
1317354974393770217, 231.878956,2.496568,1.220420
1317354974484962002, 232.015863,1.991088,1.275110
1317354974605961742, 232.145066,1.456161,1.320578
1317354974719607027, 232.245295,0.894324,1.359066
1317354974822098072, 232.326551,0.325263,1.394708
1317354974915379328, 232.406572,-0.252823,1.429179
1317354975032311963, 232.476932,-0.852316,1.458743
1317354975124410840, 232.521129,-1.473758,1.484565
1317354975229798867, 232.544630,-2.110623,1.507352
1317354975342939879, 232.570726,-2.763256,1.527216
1317354975445619256, 232.595222,-3.442615,1.544244
1317354975526976059, 232.621561,-4.130274,1.559436
1317354975631735048, 232.627379,-4.826391,1.570630
1317354975756677213, 232.614074,-5.538539,1.576974
1317354975852367644, 232.608495,-6.273201,1.582124
1317354975955126122, 232.606458,-7.024409,1.585391
1317354976056736196, 232.607325,-7.793804,1.587840
1317354976148250710, 232.600115,-8.561319,1.589381
1317354976255107868, 232.597402,-9.355933,1.590339
1317354976358474782, 232.579529,-10.147774,1.591606
1317354976463653795, 232.565058,-10.945750,1.592018
1317354976556523484, 232.546207,-11.750965,1.590697
1317354976671696800, 232.537296,-12.558111,1.587536
1317354976766478168, 232.525542,-13.354084,1.583818
1317354976868345155, 232.511280,-14.158694,1.580419
1317354976984278977, 232.511400,-14.973079,1.577236
1317354977085878649, 232.517464,-15.785059,1.573931
1317354977201623434, 232.518652,-16.589929,1.570822
1317354977292800446, 232.519782,-17.387723,1.567845
1317354977397003422, 232.537268,-18.211366,1.565104
1317354977512939239, 232.545957,-19.045781,1.563358
1317354977620498346, 232.567670,-19.882554,1.561351
1317354977733642294, 232.589446,-20.706215,1.559854
1317354977835387583, 232.604335,-21.530525,1.558065
1317354977916375719, 232.625776,-22.362381,1.556831
1317354978012679906, 232.646833,-23.184656,1.556498
1317354978126557032, 232.668769,-24.023814,1.556334
1317354978231552024, 232.687912,-24.860066,1.556631
1317354978336348451, 232.700804,-25.707597,1.556525
1317354978433271514, 232.721348,-26.555242,1.557063
1317354978577136108, 232.727663,-27.372321,1.557692
1317354978660500941, 232.744632,-28.203719,1.558251
1317354978765902976, 232.766820,-29.030505,1.559482
1317354978888160330, 232.783644,-29.868024,1.561195
1317354979087192314, 232.809698,-31.520552,1.565880
1317354979191311210, 232.825653,-32.339468,1.568158
1317354979295182433, 232.835964,-33.163610,1.570404
1317354979397876790, 232.843357,-33.966589,1.571939
1317354979525196554, 232.854597,-34.771600,1.573067
1317354979686863895, 232.854771,-36.383122,1.573798
1317354980191859690, 232.853430,-37.201337,1.573975
1317354980212042463, 232.856550,-37.994504,1.574097
1317354980730392955, 232.862870,-38.794026,1.574424
1317354981086815558, 232.873555,-40.374027,1.577421
1317354981180085269, 232.875333,-41.158403,1.578797
1317354981274854625, 232.876302,-41.941602,1.580613
1317354981355766294, 232.872079,-42.717737,1.582045
1317354981439209700, 232.870004,-43.490637,1.582828
1317354981532881790, 232.863071,-44.261511,1.582661
1317354981712458467, 232.844086,-45.807731,1.581981
1317354981795369777, 232.851266,-46.564604,1.581106
1317354981876542457, 232.849584,-47.329438,1.580448
1317354981972213061, 232.848311,-48.091812,1.579676
1317354982079695504, 232.844962,-48.849511,1.579407
1317354982212394875, 232.838611,-49.603240,1.579536
1317354982410455885, 232.836816,-51.097488,1.580479
1317354982491255315, 232.835974,-51.846247,1.580092
1317354982581003246, 232.839201,-52.583285,1.580451
1317354982676831034, 232.833224,-53.305882,1.580603
1317354982764239140, 232.831895,-54.029638,1.579519
1317354982856302613, 232.823040,-54.758517,1.579315
1317354982942366639, 232.820546,-55.487902,1.578665
1317354983116320000, 232.826142,-56.938663,1.574810
1317354983217923950, 232.826909,-57.661153,1.572532
1317354983305919360, 232.823638,-58.375642,1.571253
1317354983403642059, 232.838427,-59.078303,1.570665
1317354983506613872, 232.849230,-59.785171,1.570818
1317354983595192820, 232.858167,-60.488970,1.571216
1317354983685239191, 232.862586,-61.184799,1.572422
1317354983766598825, 232.869489,-61.876523,1.574188
1317354983869043904, 232.874545,-62.569408,1.575802
1317354983960039635, 232.873962,-63.255955,1.576785
1317354984058823469, 232.867812,-63.930625,1.577924
1317354984136939711, 232.872117,-64.605169,1.578556
1317354984248839489, 232.880159,-65.276816,1.577974
1317354984353758322, 232.879693,-65.930007,1.577164
1317354984458236937, 232.877821,-66.585609,1.576148
1317354984564159023, 232.884358,-67.236684,1.575735
1317354984660040543, 232.885106,-67.877316,1.575255
1317354984743980075, 232.883557,-68.521987,1.575113
1317354984835564687, 232.889122,-69.164075,1.574822
1317354984933552518, 232.899964,-69.803946,1.574669
1317354985025153491, 232.895933,-70.455740,1.574667
1317354985204119554, 232.880827,-71.714249,1.577596
1317354985295678290, 232.882814,-72.333132,1.580630
1317354985382380840, 232.884049,-72.970611,1.583580
1317354985476961909, 232.882366,-73.587401,1.585687
1317354985570744449, 232.867996,-74.226180,1.588723
1317354985662727056, 232.850540,-74.848702,1.593678
1317354985744887830, 232.844935,-75.476502,1.600440
1317354985836086414, 232.826579,-76.114092,1.606172
1317354986012457501, 232.773609,-77.432269,1.616063
1317354986107441115, 232.735391,-78.105971,1.621676
1317354986182099756, 232.700886,-78.790953,1.627066
1317354986267433458, 232.668198,-79.486932,1.632534
1317354986338531302, 232.614922,-80.186462,1.637472
1317354986504842204, 232.499404,-81.618694,1.646435
1317354986591923853, 232.435140,-82.351506,1.651264
1317354986673198412, 232.362932,-83.093662,1.655625
1317354986767326078, 232.290140,-83.855933,1.659290
1317354986861323094, 232.212456,-84.642879,1.663060
1317354986965320786, 232.129106,-85.441679,1.666417
1317354987066528788, 232.039409,-86.247659,1.668656
1317354987156795604, 231.945926,-87.065275,1.670208
1317354987252180652, 231.855400,-87.898972,1.671334
1317354987336437655, 231.759454,-88.744853,1.671771
1317354987421887929, 231.666842,-89.594902,1.671464
1317354987567618720, 231.565442,-90.455564,1.671049
1317354987671074303, 231.469608,-91.341672,1.669907
1317354987797551244, 231.365363,-92.241418,1.668791
1317354987902053640, 231.262083,-93.155085,1.666182
1317354987995232120, 231.166895,-94.085023,1.662619
1317354988097483596, 231.063516,-95.021416,1.658981
1317354988193121176, 230.977756,-95.972179,1.654858
1317354988309014828, 230.892945,-96.932063,1.651067
1317354988416280229, 230.825705,-97.895047,1.647162
1317354988516194544, 230.754304,-98.868696,1.642754
1317354988708251875, 230.624589,-100.857380,1.634346
1317354988858755409, 230.565716,-101.848071,1.631306
1317354988951547365, 230.512143,-102.840410,1.629373
1317354989034259780, 230.456206,-103.844166,1.628319
1317354989121522492, 230.394176,-104.860156,1.627272
1317354989236576157, 230.339116,-105.880351,1.626173
1317354989327920928, 230.277505,-106.887194,1.625204
1317354989518039663, 230.172527,-108.899398,1.623709
1317354989599689219, 230.119296,-109.906704,1.622776
1317354989690943925, 230.059908,-110.905833,1.622089
1317354989853175961, 230.016294,-111.898715,1.621349
1317354989922300946, 229.965241,-112.894759,1.620270
1317354990033686439, 229.914796,-113.905384,1.618914
1317354990135937765, 229.871401,-114.915422,1.617366
1317354990255475047, 229.828622,-115.918371,1.615854
1317354990345286316, 229.788167,-116.914580,1.613649
1317354990465337457, 229.753829,-117.908425,1.611599
1317354990574475356, 229.715986,-118.901036,1.609051
1317354990659471742, 229.680878,-119.896287,1.606484
1317354990755336479, 229.655461,-120.866379,1.604067
1317354990865095965, 229.636334,-121.841933,1.602294
1317354990985817878, 229.619329,-122.804000,1.600663
1317354991066692498, 229.610672,-123.783188,1.599007
1317354991171443547, 229.598395,-124.756760,1.598287
1317354991252592844, 229.578093,-125.713915,1.598299
1317354991376589027, 229.555932,-126.682116,1.599084
1317354991485266924, 229.535181,-127.638446,1.599182
1317354991596736184, 229.510169,-128.585029,1.599094
1317354991814868008, 229.474004,-130.485542,1.600161
1317354991904568265, 229.450287,-131.423239,1.601300
1317354991996938032, 229.429058,-132.375119,1.602962
1317354992099419760, 229.405591,-133.309672,1.605323
1317354992190588978, 229.382232,-134.248931,1.608561
1317354992395830805, 229.323313,-136.117094,1.615718
1317354992575132950, 229.287431,-137.055583,1.619612
1317354992662528283, 229.244031,-137.987591,1.623264
1317354992769968974, 229.198829,-138.912857,1.626639
1317354992842836479, 229.143271,-139.838048,1.631354
1317354992959459833, 229.091099,-140.773812,1.636581
1317354993034458277, 229.030649,-141.707898,1.643069
1317354993125744904, 228.955898,-142.633841,1.649931
1317354993251999599, 228.879044,-143.566032,1.657394
1317354993333635345, 228.785172,-144.500581,1.665044
1317354993496024075, 228.694871,-145.427798,1.672491
1317354993567242098, 228.586824,-146.359668,1.679723
1317354993638007121, 228.472843,-147.289894,1.686876
1317354993786392270, 228.342553,-148.219779,1.694090
1317354993847365343, 228.203640,-149.143279,1.701419
1317354994010466576, 228.060692,-150.066015,1.709226
1317354994085836154, 227.901031,-150.992965,1.716984
1317354994156903771, 227.728966,-151.921979,1.724517
1317354994315556163, 227.545678,-152.846085,1.731382
1317354994409882215, 227.353080,-153.774981,1.737043
1317354994480925966, 227.149116,-154.704325,1.740956
1317354994637033275, 226.937613,-155.637952,1.743564
1317354994752847038, 226.724732,-156.573918,1.745085
1317354994919733234, 226.300709,-158.427514,1.743775
1317354995037385733, 226.096373,-159.357382,1.741148
1317354995150177790, 225.891405,-160.293543,1.737323
1317354995273418470, 225.693833,-161.224244,1.732794
1317354995416677159, 225.336747,-163.087109,1.725417
1317354995554764727, 225.162900,-164.008063,1.721764
1317354995652292608, 225.002897,-164.920949,1.717657
1317354995773566876, 224.848197,-165.833331,1.713772
1317354995866738604, 224.704992,-166.769546,1.709558
1317354995961789830, 224.563756,-167.707515,1.704757
1317354996053162759, 224.425394,-168.630326,1.699532
1317354996185012441, 224.291953,-169.546984,1.694557
1317354996245744516, 224.169502,-170.463516,1.690265
1317354996385362693, 224.050839,-171.376009,1.687377
1317354996489979517, 223.928884,-172.279470,1.685822
1317354996560686400, 223.820117,-173.164165,1.685181
1317354996709398530, 223.705472,-174.058864,1.684839
1317354996794930756, 223.598214,-174.930631,1.684597
1317354996875963112, 223.497343,-175.779279,1.684115
1317354997070660030, 223.387223,-176.610735,1.683576
1317354997144556002, 223.279393,-177.429083,1.683086
1317354997264804780, 223.178201,-178.245834,1.682815
1317354997355800743, 223.077738,-179.066775,1.682791
1317354997440202398, 222.980679,-179.888228,1.682960
1317354997535418173, 222.874176,-180.703729,1.683515
1317354997657449417, 222.765875,-181.518086,1.684517
1317354997791032423, 222.668359,-182.339835,1.685542
1317354997879660617, 222.560242,-183.147058,1.686806
1317354998078911095, 222.448625,-183.950788,1.688022
1317354998169530225, 222.336319,-184.750952,1.688959
1317354998230617268, 222.232608,-185.538036,1.689244
1317354998391766049, 222.022213,-187.114672,1.687216
1317354998483193292, 221.917694,-187.907534,1.685006
1317354998592432887, 221.823153,-188.696873,1.681839
1317354998785644433, 221.640622,-190.243508,1.674720
1317354998902817763, 221.557039,-191.016592,1.671625
1317354999085894210, 221.391824,-192.551970,1.665844
1317354999166726521, 221.310739,-193.321219,1.663511
1317354999407160988, 221.155286,-194.853317,1.660493
1317354999478547871, 221.087802,-195.599426,1.659280
1317354999584366267, 221.020780,-196.340769,1.658683
1317354999713741922, 220.947045,-197.084044,1.658514
1317354999794939813, 220.888021,-197.824731,1.658269
1317354999920695318, 220.831552,-198.544494,1.658450
1317355000029119955, 220.773271,-199.254372,1.658638
1317355000125201685, 220.707677,-199.932856,1.658920
1317355000326959373, 220.587770,-201.223360,1.659433
1317355000453551283, 220.540476,-201.834766,1.659241
1317355000575779671, 220.483650,-202.416742,1.659002
1317355000641220156, 220.433309,-202.964313,1.658251
1317355000784675199, 220.380624,-203.487218,1.657493
1317355000870522745, 220.337864,-203.996120,1.656815
1317355000955210412, 220.302285,-204.478500,1.656560
1317355001046405266, 220.267023,-204.948374,1.656753
1317355001148613412, 220.228805,-205.403500,1.658145
1317355001272495750, 220.184993,-205.849381,1.660749
1317355001353486433, 220.144335,-206.298942,1.664159
1317355001504036672, 220.101065,-206.748204,1.667910
1317355001564601890, 220.055107,-207.176824,1.671810
1317355001703584954, 220.000979,-207.597728,1.675978
1317355001792110663, 219.956338,-207.990292,1.680052
1317355001902045706, 219.902912,-208.381454,1.683967
