#time(s),x(m),y(m),theta(m)
1317354942503892149, 154.966253,185.121736,1.456071
1317354942615699771, 154.117991,185.070609,1.455440
1317354942730690927, 153.180808,185.014393,1.454565
1317354942835547834, 152.327234,184.964942,1.453861
1317354942930477061, 151.470182,184.912929,1.452935
1317354943034707468, 150.525677,184.857804,1.451907
1317354943137718589, 149.664359,184.808658,1.451341
1317354943262820435, 148.718057,184.758581,1.450886
1317354943355212642, 147.857399,184.713325,1.450345
1317354943450787484, 146.997549,184.666971,1.449889
1317354943532233216, 146.051476,184.615127,1.449050
1317354943658188993, 145.192818,184.570888,1.448234
1317354943755115015, 144.247909,184.523418,1.447209
1317354943877512728, 143.388836,184.476146,1.446016
1317354943973571435, 142.443298,184.425569,1.444952
1317354944065336241, 141.583920,184.378507,1.443767
1317354944171560692, 140.725025,184.330985,1.442150
1317354944285043942, 139.779830,184.278167,1.441075
1317354944380653089, 138.920218,184.230330,1.440137
1317354944494650102, 137.974931,184.176977,1.438971
1317354944576236024, 137.117025,184.129718,1.438728
1317354944702068177, 136.176156,184.079680,1.438238
1317354944816289449, 135.322911,184.037358,1.439194
1317354944912080391, 134.471734,183.996462,1.441732
1317354945024767102, 133.537086,183.950537,1.445345
1317354945127458620, 132.690004,183.912514,1.450166
1317354945234172014, 131.759912,183.868977,1.455604
1317354945326696785, 130.916137,183.830571,1.461859
1317354945441525436, 130.073885,183.792595,1.468151
1317354945533960859, 129.148771,183.751622,1.474516
1317354945640365425, 128.309603,183.715157,1.480247
1317354945754438036, 127.388441,183.676276,1.484070
1317354945846961447, 126.549807,183.641512,1.486066
1317354945952525154, 125.624678,183.604557,1.486993
1317354946056978953, 124.780809,183.569524,1.488156
1317354946160030641, 123.934397,183.534913,1.488968
1317354946264505803, 122.999496,183.499806,1.489875
1317354946368195996, 122.146356,183.468136,1.490907
1317354946472428902, 121.204288,183.434026,1.492076
1317354946575561187, 120.344292,183.402719,1.492802
1317354946672512859, 119.393658,183.372803,1.493556
1317354946786903259, 118.525613,183.347326,1.494121
1317354946901190202, 117.655066,183.319956,1.494811
1317354946993558311, 116.693549,183.287400,1.495142
1317354947096644492, 115.815096,183.264175,1.495914
1317354947178087042, 114.844618,183.230909,1.496090
1317354947297188527, 113.957629,183.199404,1.496501
1317354947401179603, 112.978440,183.168040,1.497001
1317354947514700086, 112.084689,183.139393,1.497463
1317354947620780152, 111.187587,183.108438,1.497208
1317354947733591303, 110.196771,183.068341,1.497057
1317354947827289904, 109.292042,183.026493,1.496262
1317354947934418719, 108.292828,182.977225,1.496195
1317354948046264898, 107.380452,182.927518,1.496247
1317354948137419791, 106.464196,182.869628,1.496313
1317354948247446222, 105.452344,182.801027,1.496061
1317354948328829952, 104.529013,182.734694,1.495944
1317354948456648278, 103.507801,182.658028,1.495988
1317354948590691352, 102.575591,182.589276,1.496305
1317354948682011726, 101.545505,182.514000,1.496362
1317354948763152660, 100.606861,182.443571,1.497079
1317354948859663102, 99.572979,182.363746,1.497351
1317354948950923985, 98.633684,182.290736,1.498110
1317354949076226830, 97.695742,182.215210,1.498578
1317354949171974376, 96.667384,182.131401,1.499159
1317354949276248488, 95.733509,182.054332,1.499482
1317354949367848320, 94.708194,181.971424,1.498479
1317354949475423531, 93.776200,181.893288,1.495948
1317354949598159674, 92.844593,181.816456,1.493606
1317354949693979002, 91.819648,181.730429,1.491004
1317354949816998294, 90.888466,181.649721,1.488699
1317354949920690840, 89.863572,181.561072,1.486218
1317354950094648285, 88.932280,181.481955,1.480579
1317354950215224758, 87.907345,181.392939,1.478538
1317354950330421371, 86.976010,181.313684,1.476030
1317354950423172714, 86.044783,181.235142,1.473982
1317354950535765055, 85.020359,181.150203,1.471841
1317354950617052081, 84.088637,181.073638,1.470646
1317354950746511609, 83.063435,180.988730,1.470169
1317354950837729410, 82.132663,180.910436,1.470061
1317354950954141850, 81.201733,180.831230,1.469681
1317354951035048861, 80.177692,180.744756,1.470151
1317354951152678934, 79.245778,180.666222,1.470753
1317354951243934119, 78.221668,180.580985,1.472426
1317354951346213831, 77.291364,180.503118,1.473558
1317354951474841422, 76.269543,180.416381,1.473967
1317354951566551577, 75.340501,180.338034,1.473676
1317354951682510368, 74.411547,180.258356,1.472913
1317354951774836350, 73.390968,180.169202,1.471930
1317354951892307803, 72.465202,180.088561,1.471325
1317354952005532886, 71.446038,179.998378,1.470715
1317354952099913536, 70.519744,179.915707,1.471145
1317354952180888533, 69.592621,179.836138,1.472562
1317354952284950251, 68.571974,179.753778,1.474177
1317354952422772292, 67.644496,179.684041,1.475880
1317354952596983453, 66.624044,179.608041,1.482780
1317354952727885985, 65.696574,179.542054,1.486623
1317354952840539038, 64.675636,179.471947,1.490133
1317354952931916847, 63.747083,179.408602,1.493417
1317354953024444870, 62.817744,179.345481,1.496106
1317354953131443518, 61.795651,179.280014,1.498277
1317354953245383717, 60.865681,179.221782,1.500612
1317354953337205090, 59.841491,179.159950,1.502713
1317354953457398301, 58.907704,179.106337,1.504183
1317354953570492115, 57.879807,179.047419,1.505117
1317354953653001000, 56.944364,178.996011,1.505566
1317354953744427060, 56.009351,178.944194,1.505846
1317354953846355003, 54.980122,178.887279,1.506569
1317354953951638887, 54.043386,178.835639,1.507150
1317354954067370147, 53.010868,178.778478,1.508449
1317354954158896271, 52.070895,178.722298,1.509961
1317354954257541301, 51.130641,178.664562,1.511487
1317354954369314372, 50.097292,178.603832,1.512705
1317354954486549128, 49.157237,178.549459,1.514354
1317354954578011488, 48.120026,178.491636,1.516069
1317354954683480571, 47.174471,178.435519,1.518064
1317354954785449405, 46.132621,178.375351,1.520551
1317354954890954127, 45.185870,178.320986,1.523017
1317354954993242847, 44.239211,178.264851,1.525509
1317354955084955864, 43.196963,178.200577,1.527612
1317354955191721859, 42.248121,178.143485,1.530201
1317354955295899408, 41.203205,178.077073,1.532379
1317354955409110275, 40.252226,178.013992,1.533579
1317354955513970113, 39.302214,177.947384,1.533873
1317354955608896785, 38.255496,177.870608,1.533785
1317354955723186648, 37.301945,177.797740,1.533558
1317354955825938660, 36.250850,177.713094,1.533600
1317354955931146015, 35.294532,177.634416,1.533620
1317354956029967757, 34.240457,177.546720,1.533547
1317354956162087692, 33.281051,177.462749,1.534398
1317354956254521990, 32.321636,177.377212,1.535654
1317354956346009899, 31.266420,177.282605,1.537474
1317354956450507964, 30.307051,177.196637,1.539159
1317354956588038157, 29.251597,177.100274,1.541000
1317354956673258783, 28.292464,177.013407,1.543202
1317354956790566500, 27.334040,176.928655,1.545551
1317354956893271056, 26.281973,176.833025,1.548086
1317354956974905718, 25.327181,176.745416,1.550057
1317354957078645522, 24.279843,176.647086,1.551687
1317354957173937020, 23.329442,176.557082,1.553133
1317354957287014365, 22.286646,176.455461,1.554483
1317354957388615770, 21.341236,176.363979,1.555751
1317354957494213617, 20.399977,176.269939,1.556704
1317354957703066326, 19.368665,176.165564,1.554749
1317354957806285390, 18.433924,176.068572,1.551820
1317354957911102572, 17.408298,175.958454,1.548892
1317354958015718830, 16.478287,175.856233,1.546040
1317354958201977027, 15.551664,175.754467,1.540052
1317354958315325437, 14.538471,175.640243,1.537298
1317354958432656418, 13.620527,175.533593,1.534385
1317354958570935809, 12.613632,175.415358,1.532044
1317354958631624380, 11.700201,175.307804,1.529911
1317354958724874447, 10.698171,175.188913,1.528361
1317354958836930432, 9.790567,175.081125,1.527126
1317354958933401789, 8.887060,174.972462,1.525507
1317354959045300346, 7.899981,174.854891,1.524298
1317354959152097441, 7.009997,174.748555,1.522774
1317354959263855670, 6.039604,174.631985,1.520981
1317354959358741491, 5.166913,174.524359,1.518836
1317354959455271840, 4.302679,174.417637,1.516272
1317354959577385284, 3.360104,174.299706,1.513165
1317354959683850501, 2.510078,174.190810,1.509938
1317354959777779427, 1.582303,174.070126,1.506134
1317354959893661976, 0.745942,173.959348,1.502132
1317354959984903903, -0.165199,173.836967,1.498022
1317354960091162230, -0.983510,173.725633,1.493682
1317354960194969385, -1.791206,173.613867,1.487696
1317354960300480507, -2.665483,173.489876,1.480825
1317354960401808015, -3.446124,173.375917,1.472858
1317354960496505091, -4.287579,173.251798,1.462865
1317354960612217408, -5.037676,173.140128,1.451517
1317354960724185460, -5.848821,173.020760,1.437831
1317354960831338431, -6.575893,172.917649,1.422838
1317354960934468705, -7.294328,172.819526,1.406095
1317354961037592445, -8.077216,172.715922,1.387977
1317354961133655927, -8.781243,172.626739,1.368652
1317354961235580370, -9.549638,172.530648,1.347465
1317354961352026834, -10.242120,172.445673,1.323381
1317354961444636617, -10.998711,172.355825,1.295405
1317354961593485818, -11.679687,172.278474,1.264503
1317354961679978114, -12.354027,172.202506,1.230276
1317354961793648087, -13.085409,172.120807,1.193105
1317354961874817938, -13.741380,172.047553,1.154095
1317354961993490988, -14.454088,171.969297,1.111975
1317354962084680010, -15.093157,171.899496,1.064354
1317354962186384311, -15.785842,171.825803,1.012911
1317354962291455001, -16.404954,171.763153,0.957206
1317354962396363000, -17.011689,171.701977,0.899678
1317354962513535991, -17.665492,171.638526,0.840585
1317354962616789945, -18.244987,171.582694,0.778718
1317354962721955608, -18.864957,171.528022,0.715305
1317354962825476071, -19.412395,171.481983,0.652610
1317354962931720445, -19.996708,171.437302,0.589923
1317354963023260280, -20.513573,171.396743,0.528894
1317354963137701325, -21.015845,171.359970,0.471074
1317354963245568782, -21.553268,171.322462,0.415743
1317354963350205533, -22.029505,171.295485,0.364154
1317354963453979354, -22.541740,171.267928,0.316098
1317354963580655438, -22.996506,171.247503,0.271752
1317354963671833798, -23.484793,171.227498,0.231691
1317354963752918052, -23.917279,171.215679,0.195734
1317354963869797060, -24.338128,171.209600,0.164027
1317354963961456411, -24.787281,171.210306,0.136620
1317354964065446207, -25.183608,171.216614,0.112440
1317354964184439995, -25.609891,171.228159,0.091289
1317354964276157111, -25.986586,171.243178,0.072692
1317354964392396154, -26.388221,171.266078,0.056262
1317354964495616853, -26.738897,171.295353,0.041951
1317354964601610345, -27.078023,171.332041,0.030202
1317354964692744271, -27.444692,171.379657,0.020950
1317354964796496202, -27.775425,171.428664,0.014005
1317354964923514967, -28.136353,171.489619,0.008941
1317354965014973199, -28.495816,171.561743,0.005435
1317354965127569496, -28.819610,171.640391,0.003143
1317354965208696097, -29.139593,171.724633,0.001806
1317354965315859922, -29.484755,171.829009,0.001077
1317354965417518862, -29.790477,171.933258,0.000607
1317354965524115184, -30.090363,172.050225,0.000321
1317354965615758525, -30.413226,172.183727,0.000171
1317354965730487089, -30.703463,172.319039,0.000107
1317354965833207488, -31.025071,172.477122,0.000090
1317354965938275591, -31.320426,172.637385,0.000098
1317354966043103649, -31.645332,172.834006,0.000134
1317354966146435834, -31.939493,173.034331,0.000183
1317354966265025896, -32.230458,173.251852,0.000248
1317354966376676717, -32.550278,173.507234,0.000321
1317354966457764893, -32.839669,173.755714,0.000390
1317354966561600557, -33.152922,174.051471,0.000452
1317354966676896548, -33.432547,174.339678,0.000510
1317354966782229280, -33.735694,174.679722,0.000549
1317354966873653829, -34.006468,175.010902,0.000591
1317354967002479723, -34.300810,175.400922,0.000608
1317354967093928373, -34.562680,175.782301,0.000637
1317354967185367164, -34.818584,176.187441,0.000664
1317354967303748330, -35.087923,176.662635,0.000694
1317354967495794556, -35.321722,177.118661,0.000739
1317354967601447570, -35.566904,177.647257,0.000802
1317354967727667987, -35.776932,178.149834,0.000873
1317354967808742471, -35.969670,178.675163,0.000945
1317354967931391182, -36.166425,179.276835,0.001023
1317354968043824130, -36.329937,179.844883,0.001092
1317354968145686590, -36.497502,180.488896,0.001192
1317354968252426790, -36.636367,181.091790,0.001290
1317354968366911442, -36.766117,181.709427,0.001388
1317354968460136962, -36.904414,182.407083,0.001487
1317354968575621316, -37.026844,183.058073,0.001586
1317354968657266477, -37.157155,183.790437,0.001658
1317354968764819875, -37.272569,184.470485,0.001676
1317354968877055756, -37.388445,185.162394,0.001652
1317354968980961658, -37.520708,185.938530,0.001625
1317354969062386952, -37.645565,186.657978,0.001589
1317354969165348457, -37.787551,187.462868,0.001583
1317354969283187353, -37.916891,188.206075,0.001582
1317354969387225608, -38.045940,188.954971,0.001612
1317354969502510566, -38.195339,189.786893,0.001687
1317354969584096542, -38.331292,190.544560,0.001762
1317354969687483167, -38.483563,191.382692,0.001871
1317354969790638971, -38.623893,192.144795,0.002034
1317354970001138576, -38.768012,192.907910,0.002446
1317354970137920904, -38.922650,193.749321,0.002646
1317354970221764006, -39.065299,194.516803,0.002870
1317354970324284894, -39.222596,195.364960,0.003066
1317354970441896681, -39.367985,196.140030,0.003148
1317354970545608757, -39.514488,196.918005,0.003057
1317354970637212711, -39.674956,197.774257,0.002784
1317354970729046602, -39.822598,198.551685,0.002355
1317354970834915594, -39.984486,199.404919,0.001804
1317354970952059385, -40.130813,200.178838,0.001162
1317354971043531859, -40.276520,200.951470,0.000512
1317354971171160232, -40.443067,201.797546,0.000046
1317354971273147763, -40.593195,202.564032,-0.000069
1317354971381521881, -40.759732,203.403889,0.000259
1317354971484366047, -40.913381,204.164605,0.001236
1317354971589985675, -41.084894,204.997215,0.003159
1317354971684891838, -41.240564,205.750258,0.006243
1317354971807842865, -41.394016,206.498093,0.010811
1317354971913817847, -41.564565,207.313602,0.016963
1317354972007284894, -41.720222,208.045867,0.024947
1317354972112864591, -41.887488,208.840838,0.034900
1317354972224446806, -42.035357,209.550593,0.046893
1317354972310143637, -42.194731,210.315526,0.061434
1317354972444403014, -42.336898,210.994223,0.078920
1317354972562614698, -42.477455,211.657245,0.099708
1317354972674086631, -42.628271,212.367170,0.123931
1317354972765028859, -42.760868,212.995126,0.152042
1317354972873658341, -42.903145,213.665848,0.184052
1317354972964972215, -43.031008,214.256936,0.220582
1317354973072200191, -43.156040,214.828854,0.262371
1317354973183685163, -43.289502,215.435831,0.312310
1317354973290446779, -43.408585,215.967021,0.368013
1317354973392831132, -43.536042,216.528754,0.427256
1317354973476676744, -43.648446,217.020689,0.493974
1317354973562996522, -43.769078,217.539971,0.568345
1317354973653996360, -43.875411,217.992527,0.649260
1317354973772342525, -43.975846,218.427407,0.736433
1317354973886438799, -44.082524,218.891625,0.826635
1317354973991087887, -44.175263,219.308031,0.917138
1317354974083684229, -44.271963,219.765485,1.004192
1317354974189699261, -44.355405,220.180523,1.085352
1317354974280815989, -44.439207,220.636773,1.157127
1317354974393770217, -44.504773,221.050163,1.220420
1317354974484962002, -44.568770,221.501932,1.275110
1317354974605961742, -44.621306,221.908834,1.320578
1317354974719607027, -44.665222,222.313404,1.359066
1317354974822098072, -44.697939,222.755681,1.394708
1317354974915379328, -44.712082,223.155771,1.429179
1317354975032311963, -44.708288,223.591649,1.458743
1317354975124410840, -44.686876,223.982977,1.484565
1317354975229798867, -44.649103,224.409024,1.507352
1317354975342939879, -44.599291,224.792066,1.527216
1317354975445619256, -44.528775,225.206297,1.544244
1317354975526976059, -44.454435,225.577300,1.559436
1317354975631735048, -44.358688,225.979487,1.570630
1317354975756677213, -44.256764,226.339914,1.576974
1317354975852367644, -44.135905,226.697211,1.582124
1317354975955126122, -43.976362,227.086157,1.585391
1317354976056736196, -43.812630,227.434718,1.587840
1317354976148250710, -43.615823,227.813001,1.589381
1317354976255107868, -43.430945,228.159122,1.590339
1317354976358474782, -43.210870,228.536557,1.591606
1317354976463653795, -42.985886,228.866931,1.592018
1317354976556523484, -42.736150,229.181903,1.590697
1317354976671696800, -42.434491,229.512625,1.587536
1317354976766478168, -42.139410,229.805555,1.583818
1317354976868345155, -41.796738,230.128976,1.580419
1317354976984278977, -41.462215,230.416418,1.577236
1317354977085878649, -41.066521,230.719662,1.573931
1317354977201623434, -40.682303,230.980324,1.570822
1317354977292800446, -40.275835,231.225320,1.567845
1317354977397003422, -39.802080,231.473211,1.565104
1317354977512939239, -39.351331,231.686758,1.563358
1317354977620498346, -38.831474,231.911931,1.561351
1317354977733642294, -38.339160,232.105806,1.559854
1317354977835387583, -37.826914,232.289190,1.558065
1317354977916375719, -37.245055,232.481159,1.556831
1317354978012679906, -36.698025,232.647351,1.556498
1317354978126557032, -36.076805,232.815566,1.556334
1317354978231552024, -35.493128,232.955830,1.556631
1317354978336348451, -34.892044,233.084278,1.556525
1317354978433271514, -34.212380,233.220841,1.557063
1317354978577136108, -33.576854,233.339677,1.557692
1317354978660500941, -32.860066,233.463253,1.558251
1317354978765902976, -32.193035,233.562616,1.559482
1317354978888160330, -31.512008,233.653058,1.561195
1317354979087192314, -30.745711,233.748753,1.565880
1317354979191311210, -30.034663,233.837450,1.568158
1317354979295182433, -29.233843,233.940030,1.570404
1317354979397876790, -28.490957,234.033256,1.571939
1317354979525196554, -27.735611,234.125964,1.573067
1317354979686863895, -26.898029,234.225855,1.573798
1317354980191859690, -26.127953,234.320859,1.573975
1317354980212042463, -25.283438,234.421297,1.574097
1317354980730392955, -24.514105,234.516916,1.574424
1317354981086815558, -23.746779,234.611554,1.577421
1317354981180085269, -22.901964,234.718991,1.578797
1317354981274854625, -22.133635,234.819151,1.580613
1317354981355766294, -21.287598,234.934511,1.582045
1317354981439209700, -20.516958,235.045277,1.582828
1317354981532881790, -19.744472,235.158103,1.582661
1317354981712458467, -18.890542,235.288295,1.581981
1317354981795369777, -18.110822,235.408070,1.581106
1317354981876542457, -17.255630,235.547517,1.580448
1317354981972213061, -16.479677,235.677446,1.579676
1317354982079695504, -15.704453,235.810014,1.579407
1317354982212394875, -14.846593,235.952234,1.579536
1317354982410455885, -14.066361,236.085955,1.580479
1317354982491255315, -13.205859,236.229575,1.580092
1317354982581003246, -12.425339,236.362703,1.580451
1317354982676831034, -11.641786,236.491997,1.580603
1317354982764239140, -10.781086,236.633077,1.579519
1317354982856302613, -9.998305,236.760215,1.579315
1317354982942366639, -9.141332,236.905138,1.578665
1317354983116320000, -8.361880,237.033593,1.574810
1317354983217923950, -7.507154,237.176203,1.572532
1317354983305919360, -6.731437,237.303717,1.571253
1317354983403642059, -5.957290,237.427386,1.570665
1317354983506613872, -5.109701,237.562660,1.570818
1317354983595192820, -4.339813,237.683951,1.571216
1317354983685239191, -3.496294,237.814612,1.572422
1317354983766598825, -2.731647,237.929498,1.574188
1317354983869043904, -1.971889,238.042532,1.575802
1317354983960039635, -1.138297,238.162374,1.576785
1317354984058823469, -0.384370,238.273316,1.577924
1317354984136939711, 0.443545,238.392276,1.578556
1317354984248839489, 1.192677,238.501521,1.577974
1317354984353758322, 1.939340,238.611842,1.577164
1317354984458236937, 2.758264,238.731247,1.576148
1317354984564159023, 3.500587,238.835470,1.575735
1317354984660040543, 4.313463,238.951660,1.575255
1317354984743980075, 5.048692,239.055805,1.575113
1317354984835564687, 5.854375,239.167404,1.574822
1317354984933552518, 6.584578,239.265296,1.574669
1317354985025153491, 7.312578,239.363247,1.574667
1317354985204119554, 8.110608,239.472672,1.577596
1317354985295678290, 8.833652,239.573009,1.580630
1317354985382380840, 9.626651,239.685141,1.583580
1317354985476961909, 10.345017,239.787698,1.585687
1317354985570744449, 11.132319,239.899052,1.588723
1317354985662727056, 11.844414,240.000150,1.593678
1317354985744887830, 12.553452,240.104258,1.600440
1317354985836086414, 13.333233,240.215221,1.606172
1317354986012457501, 14.041451,240.310154,1.616063
1317354986107441115, 14.812933,240.416747,1.621676
1317354986182099756, 15.508069,240.519190,1.627066
1317354986267433458, 16.199877,240.610715,1.632534
1317354986338531302, 16.958922,240.710130,1.637472
1317354986504842204, 17.647782,240.805199,1.646435
1317354986591923853, 18.401041,240.913400,1.651264
1317354986673198412, 19.081262,241.010876,1.655625
1317354986767326078, 19.826010,241.115439,1.659290
1317354986861323094, 20.499079,241.211412,1.663060
1317354986965320786, 21.168522,241.314125,1.666417
1317354987066528788, 21.900733,241.429291,1.668656
1317354987156795604, 22.563426,241.529897,1.670208
1317354987252180652, 23.290180,241.636447,1.671334
1317354987336437655, 23.947258,241.733477,1.671771
1317354987421887929, 24.599575,241.828158,1.671464
1317354987567618720, 25.312359,241.926794,1.671049
1317354987671074303, 25.957026,242.015551,1.669907
1317354987797551244, 26.660402,242.114694,1.668791
1317354987902053640, 27.294098,242.204121,1.666182
1317354987995232120, 27.982915,242.301802,1.662619
1317354988097483596, 28.605135,242.390721,1.658981
1317354988193121176, 29.223764,242.480025,1.654858
1317354988309014828, 29.901840,242.577026,1.651067
1317354988416280229, 30.515766,242.665562,1.647162
1317354988516194544, 31.187657,242.761168,1.642754
1317354988708251875, 31.795126,242.852112,1.634346
1317354988858755409, 32.399533,242.937926,1.631306
1317354988951547365, 33.061617,243.026167,1.629373
1317354989034259780, 33.660470,243.106197,1.628319
1317354989121522492, 34.316773,243.197123,1.627272
1317354989236576157, 34.910946,243.278122,1.626173
1317354989327920928, 35.562029,243.359655,1.625204
1317354989518039663, 36.156862,243.431358,1.623709
1317354989599689219, 36.757373,243.502336,1.622776
1317354989690943925, 37.426279,243.582243,1.622089
1317354989853175961, 38.042448,243.648954,1.621349
1317354989922300946, 38.730439,243.719384,1.620270
1317354990033686439, 39.365117,243.779883,1.618914
1317354990135937765, 40.072182,243.842525,1.617366
1317354990255475047, 40.724466,243.897625,1.615854
1317354990345286316, 41.386853,243.953871,1.613649
1317354990465337457, 42.127099,244.012762,1.611599
1317354990574475356, 42.811220,244.057691,1.609051
1317354990659471742, 43.574870,244.105420,1.606484
1317354990755336479, 44.280747,244.148256,1.604067
1317354990865095965, 45.071795,244.190503,1.602294
1317354990985817878, 45.804761,244.224239,1.600663
1317354991066692498, 46.550061,244.256392,1.599007
1317354991171443547, 47.386617,244.288737,1.598287
1317354991252592844, 48.160749,244.314852,1.598299
1317354991376589027, 49.028132,244.341128,1.599084
1317354991485266924, 49.830023,244.363122,1.599182
1317354991596736184, 50.644128,244.385976,1.599094
1317354991814868008, 51.552622,244.412981,1.600161
1317354991904568265, 52.392706,244.435589,1.601300
1317354991996938032, 53.330537,244.459897,1.602962
1317354992099419760, 54.196558,244.485435,1.605323
1317354992190588978, 55.162247,244.511730,1.608561
1317354992395830805, 56.051090,244.540069,1.615718
1317354992575132950, 56.950828,244.572360,1.619612
1317354992662528283, 57.951410,244.614099,1.623264
1317354992769968974, 58.871665,244.659290,1.626639
1317354992842836479, 59.892850,244.717138,1.631354
1317354992959459833, 60.830866,244.772948,1.636581
1317354993034458277, 61.776436,244.832959,1.643069
1317354993125744904, 62.822715,244.907666,1.649931
1317354993251999599, 63.775851,244.979782,1.657394
1317354993333635345, 64.825717,245.060088,1.665044
1317354993496024075, 65.782929,245.137699,1.672491
1317354993567242098, 66.742843,245.214767,1.679723
1317354993638007121, 67.801332,245.299040,1.686876
1317354993786392270, 68.765233,245.374788,1.694090
1317354993847365343, 69.825142,245.460470,1.701419
1317354994010466576, 70.787119,245.542844,1.709226
1317354994085836154, 71.747536,245.624426,1.716984
1317354994156903771, 72.801597,245.713786,1.724517
1317354994315556163, 73.758931,245.796377,1.731382
1317354994409882215, 74.812100,245.888301,1.737043
1317354994480925966, 75.769957,245.972994,1.740956
1317354994637033275, 76.820023,246.069205,1.743564
1317354994752847038, 77.771803,246.157466,1.745085
1317354994919733234, 78.721024,246.245608,1.743775
1317354995037385733, 79.762943,246.346745,1.741148
1317354995150177790, 80.708376,246.440628,1.737323
1317354995273418470, 81.744118,246.545965,1.732794
1317354995416677159, 82.681374,246.644371,1.725417
1317354995554764727, 83.614659,246.746372,1.721764
1317354995652292608, 84.638721,246.861090,1.717657
1317354995773566876, 85.566985,246.967950,1.713772
1317354995866738604, 86.583427,247.088977,1.709558
1317354995961789830, 87.504259,247.198765,1.704757
1317354996053162759, 88.513730,247.318087,1.699532
1317354996185012441, 89.426871,247.425222,1.694557
1317354996245744516, 90.336248,247.527942,1.690265
1317354996385362693, 91.332351,247.639524,1.687377
1317354996489979517, 92.236102,247.744140,1.685822
1317354996560686400, 93.224951,247.859830,1.685181
1317354996709398530, 94.120171,247.961799,1.684839
1317354996794930756, 95.012654,248.062021,1.684597
1317354996875963112, 95.992377,248.170507,1.684115
1317354997070660030, 96.882300,248.265330,1.683576
1317354997144556002, 97.859920,248.366169,1.683086
1317354997264804780, 98.747549,248.454300,1.682815
1317354997355800743, 99.722578,248.544002,1.682791
1317354997440202398, 100.609384,248.622596,1.682960
1317354997535418173, 101.497606,248.697274,1.683515
1317354997657449417, 102.476659,248.772929,1.684517
1317354997791032423, 103.365792,248.840763,1.685542
1317354997879660617, 104.345395,248.905676,1.686806
1317354998078911095, 105.236201,248.956476,1.688022
1317354998169530225, 106.130542,248.998504,1.688959
1317354998230617268, 107.113468,249.035793,1.689244
1317354998391766049, 108.009091,249.062287,1.687216
1317354998483193292, 108.996043,249.079962,1.685006
1317354998592432887, 109.895172,249.087632,1.681839
1317354998785644433, 110.884988,249.086438,1.674720
1317354998902817763, 111.787801,249.078589,1.671625
1317354999085894210, 112.692604,249.059560,1.665844
1317354999166726521, 113.688618,249.025452,1.663511
1317354999407160988, 114.594896,248.984674,1.660493
1317354999478547871, 115.591544,248.928051,1.659280
1317354999584366267, 116.499370,248.867017,1.658683
1317354999713741922, 117.407487,248.800371,1.658514
1317354999794939813, 118.406947,248.722429,1.658269
1317354999920695318, 119.314369,248.649933,1.658450
1317355000029119955, 120.312031,248.568541,1.658638
1317355000125201685, 121.217593,248.495137,1.658920
1317355000326959373, 122.125157,248.426912,1.659433
1317355000453551283, 123.122868,248.354662,1.659241
1317355000575779671, 124.029577,248.296357,1.659002
1317355000641220156, 125.024135,248.239132,1.658251
1317355000784675199, 125.927791,248.195796,1.657493
1317355000870522745, 126.919289,248.153907,1.656815
1317355000955210412, 127.819322,248.121771,1.656560
1317355001046405266, 128.718151,248.096363,1.656753
1317355001148613412, 129.705447,248.077141,1.658145
1317355001272495750, 130.600079,248.063889,1.660749
1317355001353486433, 131.578931,248.053671,1.664159
1317355001504036672, 132.465614,248.050030,1.667910
1317355001564601890, 133.345266,248.050973,1.671810
1317355001703584954, 134.304115,248.054371,1.675978
1317355001792110663, 135.161972,248.058522,1.680052
1317355001902045706, 136.092288,248.068080,1.683967
1317355001972900352, 136.921381,248.080407,1.687455
1317355002119872336, 137.732207,248.092572,1.690616
1317355002230834304, 138.607638,248.106924,1.693667
1317355002414651480, 139.397791,248.117802,1.699584
1317355002505496630, 140.261966,248.133443,1.702900
1317355002712677877, 141.047361,248.150626,1.710726
1317355002859852486, 141.909188,248.168768,1.714521
1317355002920434605, 142.691389,248.182582,1.718576
1317355003118029119, 143.469738,248.195952,1.728639
1317355003287559302, 144.324121,248.209997,1.734838
1317355003338110053, 145.099669,248.219837,1.741867
1317355003484984552, 145.948829,248.227285,1.750715
1317355003545591938, 146.717919,248.232908,1.760082
1317355003653514580, 147.559043,248.240380,1.769308
1317355003752918397, 148.321141,248.245622,1.778320
1317355003904291001, 149.081389,248.250644,1.787796
1317355004005784991, 149.915457,248.257372,1.797851
1317355004082592482, 150.670519,248.268817,1.808076
1317355004203330208, 151.497095,248.283630,1.818713
1317355004302409508, 152.244636,248.298952,1.829654
1317355004396948126, 152.989132,248.317710,1.841027
1317355004601885393, 153.803845,248.339331,1.864211
1317355004692975539, 154.541787,248.362197,1.875712
1317355004833549517, 155.352228,248.391033,1.887179
1317355004925851063, 156.089159,248.421102,1.898427
1317355005062110674, 156.897463,248.455581,1.909353
1317355005133805987, 157.628368,248.489447,1.919818
1317355005242136255, 158.354089,248.524553,1.929790
1317355005384264295, 159.139485,248.561794,1.939350
1317355005446411796, 159.840004,248.598422,1.948395
1317355005527824631, 160.591738,248.638022,1.956948
1317355005673753924, 161.256827,248.671654,1.964867
1317355005734477123, 161.902502,248.701591,1.972329
1317355005874283614, 162.590261,248.734377,1.979264
1317355005961230610, 163.191318,248.763277,1.985645
1317355006094487301, 163.825747,248.794989,1.991432
1317355006155335142, 164.376496,248.816570,1.996610
