,%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
3277,1649114739632593631,0,1317398109459209918,world,base_link,92.13549371971747,122.49010101146996,0.6244201660200019,-0.010521679830858,-0.004173070571671,0.014863160621458,0.9998254678652077
3288,1649114739742135524,0,1317398109569066047,world,base_link,92.9566570079187,122.52013511862606,0.6396255493200016,-0.0097224670440131,-0.0045874594811157,0.013508377517579,0.9998509651877772
3299,1649114739842276573,0,1317398109669011116,world,base_link,93.69929943140596,122.54817611398175,0.6526031494200026,-0.0118581353778683,-0.0070822825961984,0.0125878046269751,0.999825371289037
3310,1649114739942425489,0,1317398109769007921,world,base_link,94.43851984175852,122.5741038909182,0.6668243408199999,-0.0134219517980165,-0.0103393025960045,0.0117942970665563,0.99978689958834
3322,1649114740052011728,0,1317398109879070997,world,base_link,95.25173528515734,122.59544731443748,0.6837234497100013,-0.0112499864531086,-0.0123312332717509,0.0104055226718683,0.9998065330796392
3333,1649114740152200222,0,1317398109979218006,world,base_link,95.9901843967382,122.61077445698902,0.7039413452200023,-0.0101489219665044,-0.0113324508071669,0.0090767351360651,0.9998430815987528
3345,1649114740262256383,0,1317398110089014053,world,base_link,96.801231140038,122.63199654081836,0.7386245727600027,-0.0109649618111929,-0.0072275711024268,0.0071597215913902,0.9998881288500092
3356,1649114740362082242,0,1317398110188988924,world,base_link,97.53427783271763,122.64713176200166,0.7644042968800022,-0.011781779431333,-0.0059538200409348,0.0060540783938672,0.9998945393566028
3368,1649114740472220182,0,1317398110299017906,world,base_link,98.33784459135497,122.6572570516728,0.7816009521500007,-0.0118242999614262,-0.0080130013019548,0.0052357463060607,0.9998842756545256
3379,1649114740572439193,0,1317398110398986101,world,base_link,99.06486878963187,122.67072578286752,0.7934188842800012,-0.0131195839417896,-0.0096565061807595,0.0040197276380158,0.999859225188872
3389,1649114740672232389,0,1317398110499128103,world,base_link,99.78952036623376,122.68461720552295,0.8106231689500021,-0.0136609274425178,-0.0110144565766151,0.0027889108574719,0.9998421289303432
3401,1649114740782349348,0,1317398110608995914,world,base_link,100.58236042654607,122.69364530267194,0.833000183110002,-0.0118836709041843,-0.0126589604511902,0.0017148892535074,0.9998477825354138
3412,1649114740882207155,0,1317398110709005117,world,base_link,101.30084419518244,122.70134767098352,0.8514785766599999,-0.0115092800530928,-0.014901090019264,0.0008813513843339,0.9998223428232812
3424,1649114740992067575,0,1317398110818979978,world,base_link,102.0889534438029,122.71284110378474,0.8720397949300036,-0.0119836160910862,-0.0164638704057707,-0.0007150006733151,0.9997923897943416
3435,1649114741092302322,0,1317398110918993949,world,base_link,102.80269051715732,122.71598829096185,0.9015426635800026,-0.0118794265943039,-0.0152116768397177,-0.0017951277557201,0.9998121131631958
3447,1649114741202360630,0,1317398111029184103,world,base_link,103.58695715561043,122.71406442299484,0.93741607666,-0.0098752564932272,-0.0129197651957519,-0.0040096419524383,0.9998597310362553
3458,1649114741302085161,0,1317398111128999948,world,base_link,104.29714311426504,122.70987638039514,0.9664001464900024,-0.0086935603594845,-0.0120485772095111,-0.0067108445139232,0.9998671003495476
3469,1649114741402254819,0,1317398111228981971,world,base_link,105.00441528868396,122.7044057971798,0.993240356450002,-0.0093013259489847,-0.0116374189135823,-0.0096588946861224,0.9998423683611648
3480,1649114741512612819,0,1317398111339011907,world,base_link,105.77915805426892,122.69423965457828,1.0195007324300036,-0.010111221707615,-0.0117009122017773,-0.0140974911291676,0.9997810323231224
3491,1649114741612221240,0,1317398111439091920,world,base_link,106.48159586521795,122.6791433938779,1.043365478520002,-0.0107216513930791,-0.012134864738994,-0.0191385896275228,0.9996857034269524
3503,1649114741722129106,0,1317398111549127101,world,base_link,107.25199105369391,122.65166223235428,1.0691528320299994,-0.010584385009852,-0.0128315398008234,-0.0255008840728907,0.99953640618629
3514,1649114741822160720,0,1317398111649096965,world,base_link,107.95073432580102,122.61927611194552,1.0932159423900032,-0.0104738682629163,-0.0131177159840332,-0.0315593465322607,0.9993609114116032
3526,1649114741932381391,0,1317398111758955001,world,base_link,108.71670242515393,122.57142347842456,1.1209487915100027,-0.009140864167966,-0.0131266034203162,-0.0379511796613718,0.999151562500514
3537,1649114742032125711,0,1317398111859013080,world,base_link,109.41148301807698,122.51954678120092,1.1468200683600005,-0.0077694048259803,-0.0129123074855851,-0.0434815348404092,0.9989405712012952
3548,1649114742132232189,0,1317398111959144115,world,base_link,110.10402458545286,122.45955983176827,1.1718902587900004,-0.0060035976406263,-0.0125871671472959,-0.0486441818445064,0.9987188110831068
3560,1649114742242124080,0,1317398112069015026,world,base_link,110.86266177834476,122.38278263853864,1.2016906738300008,-0.0031569509799061,-0.0124514689981144,-0.0535645958446256,0.9984817618025386
3570,1649114742342261075,0,1317398112168961048,world,base_link,111.54929695161992,122.3047617613338,1.2275009155300012,-0.0005887217726004,-0.0119220877257725,-0.0574713864458153,0.998275792038918
3582,1649114742452041149,0,1317398112279045104,world,base_link,112.30078124417923,122.21816307818516,1.2541961670000037,-0.0004688583745357,-0.0118547152381885,-0.0610624836810967,0.9980634343493112
3593,1649114742552025318,0,1317398112378962039,world,base_link,112.9817760339938,122.13383625913411,1.2778778076200012,0.0011456830484832,-0.0107923454335825,-0.0634962770340092,0.9979230609086128
3605,1649114742662518978,0,1317398112489134073,world,base_link,113.7256545741111,122.0319910380058,1.307525634770002,0.0046298750385447,-0.008586995063745,-0.064780542697419,0.9978518472502472
3616,1649114742762181282,0,1317398112588917016,world,base_link,114.39686178602278,121.93608451168984,1.333984375,0.0079060430141173,-0.0073710689657706,-0.0653421730789251,0.9978043707277916
3627,1649114742861577987,0,1317398112688978910,world,base_link,115.0655894104857,121.8460001242347,1.3582458496100005,0.0085953529697301,-0.0056636555184412,-0.0659219859355693,0.9977716846472467
3639,1649114742971885919,0,1317398112798954010,world,base_link,115.7937975374516,121.74591379519552,1.3730545044000024,0.0101967789682281,-0.00824218463588,-0.0658420422312019,0.9977439138205384
3650,1649114743071902275,0,1317398112898983955,world,base_link,116.45238206686918,121.65774592757224,1.3854141235400022,0.0100552745518797,-0.0101078311041739,-0.0650833091403957,0.997777974338676
3661,1649114743182056427,0,1317398113009196043,world,base_link,117.17324206151534,121.5599351366982,1.406074523930002,0.0110858235277082,-0.0100525832761025,-0.0647152007063835,0.9977915578334596
3672,1649114743282323598,0,1317398113108952999,world,base_link,117.8237931424519,121.47056722221896,1.4260025024399994,0.011956897929385,-0.0091695340301362,-0.06382814624245,0.9978471425949113
3684,1649114743392056941,0,1317398113218939065,world,base_link,118.5334259730298,121.3732696273364,1.4574050903400035,0.0128774725286023,-0.0071226895312016,-0.06278640552143,0.9979184862887428
3695,1649114743491794109,0,1317398113318962097,world,base_link,119.1730752751464,121.29118550941348,1.478630065920001,0.0135496190491568,-0.0073447959712091,-0.0620283754566352,0.9979553809835262
3706,1649114743591709375,0,1317398113418941020,world,base_link,119.8072032632772,121.20964698446916,1.4932250976600017,0.0139855704885813,-0.0086121290693104,-0.060904706109225,0.99800844276226
3718,1649114743702115297,0,1317398113529006004,world,base_link,120.49933131074069,121.11889300821348,1.5137710571300005,0.0148362350634951,-0.0092761487869404,-0.0585854314355787,0.9981290429680576
3729,1649114743801942110,0,1317398113628945112,world,base_link,121.12368573679124,121.04051368730144,1.53524017334,0.0156674403223911,-0.0087980963241044,-0.0559579369833133,0.9982714230625797
3741,1649114743912505149,0,1317398113738946914,world,base_link,121.80532570020296,120.95717887580396,1.56201171875,0.0164777429307328,-0.0075855016637548,-0.0529094054922245,0.998434544155438
3751,1649114744012226819,0,1317398113839015960,world,base_link,122.4200982870534,120.88654878968372,1.5846252441399995,0.0165681052590966,-0.0066188283514605,-0.0505158075952661,0.9985638898850564
3762,1649114744111993789,0,1317398113938957929,world,base_link,123.03007724392228,120.82005831925198,1.6056823730500014,0.0165686020271141,-0.0061861010662156,-0.0484631748887535,0.9986683805248706
3774,1649114744221985816,0,1317398114049021005,world,base_link,123.69667561049572,120.75064653996378,1.6253814697300015,0.0171772948899521,-0.0053683125856424,-0.0463252415349381,0.9987642833807064
3785,1649114744322116851,0,1317398114148957967,world,base_link,124.29944405832794,120.68701148359104,1.643684387210001,0.0185430902706172,-0.0041706448398663,-0.0444261340364954,0.9988318567904244
3797,1649114744432091474,0,1317398114258953094,world,base_link,124.95620471669828,120.62064558453858,1.6613464355500014,0.0202813203387237,-0.0033642485446563,-0.0422577127272972,0.9988952075128328
3808,1649114744532063484,0,1317398114358923912,world,base_link,125.54763067350724,120.56601068051532,1.6810836792000003,0.01944341035881,-0.0025570378313939,-0.0405763936215541,0.9989839696570794
3819,1649114744632241964,0,1317398114459085941,world,base_link,126.1335750214057,120.51680884417146,1.6959762573300026,0.0179145596194409,-0.0031015069090046,-0.0387768661036095,0.9990824810113116
3831,1649114744742511510,0,1317398114568952083,world,base_link,126.77083241112996,120.46563048660757,1.7104187011800036,0.0183421162696168,-0.0048492835068995,-0.0362699752683955,0.9991619188671328
3841,1649114744842156171,0,1317398114668926954,world,base_link,127.34567707730456,120.41983509995045,1.7214813232500037,0.0195359438649126,-0.0064775042486506,-0.0335340595826057,0.999225628015978
3853,1649114744951906442,0,1317398114778913974,world,base_link,127.9735103227431,120.37686216738076,1.7368850707999997,0.019188249689809,-0.0071099369431436,-0.0299374036993192,0.9993422895736224
3864,1649114745051963090,0,1317398114878925085,world,base_link,128.5399040876655,120.34416692471132,1.753982543950002,0.0176628691601196,-0.0065598127142842,-0.0257671175051921,0.9994903939336583
3876,1649114745162251710,0,1317398114989095926,world,base_link,129.15846861409955,120.30776443891229,1.7746810913100006,0.0173398264385181,-0.0056719625608213,-0.0200107645335035,0.9996332970457594
3887,1649114745261903047,0,1317398115088913917,world,base_link,129.71624928188976,120.27953542536125,1.7914733886800036,0.0180965340696604,-0.0050489529714765,-0.0138782949417384,0.9997271710112052
3898,1649114745362091541,0,1317398115188954114,world,base_link,130.27051901386585,120.25960835954174,1.808097839360002,0.0181639139584425,-0.0043052807439209,-0.0074575956424277,0.9997979401132312
3910,1649114745472188234,0,1317398115298909902,world,base_link,130.8764832491288,120.24767365353182,1.8252334594800037,0.017975469677807,-0.0041038128858336,0.0008255462044042,0.9998296653346131
3921,1649114745571998357,0,1317398115398967027,world,base_link,131.42480667075142,120.24456353671847,1.839469909670001,0.0177857570622637,-0.0037573302469852,0.0097791633765462,0.9997869359412496
3932,1649114745682574033,0,1317398115508955955,world,base_link,132.02357112197203,120.24691465310752,1.8543777465900035,0.0176555909098858,-0.0034264363466589,0.0210039648405393,0.9996176134425416
3943,1649114745782201766,0,1317398115608917951,world,base_link,132.56412508455105,120.26399978529662,1.8669281005900016,0.0164157342636668,-0.0036160247918145,0.031815192005946,0.9993524111097718
3954,1649114745881959915,0,1317398115708894014,world,base_link,133.1000819626497,120.29457991477102,1.8802337646500007,0.0139450847896489,-0.0044177871682537,0.0425310970255811,0.9989880497546234
3966,1649114745991960048,0,1317398115818923950,world,base_link,133.68653731164522,120.34320988832042,1.8932418823300023,0.0111943351193266,-0.0054125798728549,0.0539172434993212,0.9984679873154628
3977,1649114746091893434,0,1317398115918890953,world,base_link,134.21663936332334,120.3973012091592,1.9037399292000003,0.0084876581668418,-0.0061586327941961,0.0634345641559167,0.9979309029042532
3989,1649114746202157258,0,1317398116029107093,world,base_link,134.79747475741897,120.47195000760256,1.9165267944400028,0.0050608494537887,-0.0062568995367782,0.0717764319407656,0.9973882808760312
4000,1649114746302024126,0,1317398116128880023,world,base_link,135.32307838799898,120.55084496177732,1.929481506350001,0.0010764112588816,-0.0057493662095321,0.0766637304189868,0.9970398480327832
4012,1649114746411933422,0,1317398116238957881,world,base_link,135.89976286701858,120.6480328924954,1.9438934326200008,-0.0032337311583069,-0.0048020213564698,0.078316244602761,0.996911756077241
4022,1649114746512469768,0,1317398116338898897,world,base_link,136.42265460686758,120.73834569426252,1.9557495117200008,-0.0069996205950959,-0.0035431185404373,0.075560971929553,0.99711032044784
4033,1649114746612361192,0,1317398116438916921,world,base_link,136.9448683996452,120.82327652536333,1.9658508300800008,-0.0087589100466301,-0.0022411715610763,0.0697152580680783,0.997525960282403
4045,1649114746722338676,0,1317398116549053907,world,base_link,137.51848491630517,120.90927092684431,1.973510742190001,-0.0092696577243397,-0.0011796716952214,0.0626562907753708,0.9979914183231424
4056,1649114746822119474,0,1317398116648926973,world,base_link,138.0365340046119,120.97521124593914,1.982208251960003,-0.0081751532583495,-0.0005718103721518,0.0565586742977206,0.9983656425697875
4068,1649114746931977987,0,1317398116758816957,world,base_link,138.60349853197113,121.0411542346701,1.9899063110400024,-0.0076217070661648,-0.0001957174947106,0.0501810439960395,0.9987110363361004
4079,1649114747032034635,0,1317398116858896970,world,base_link,139.11546657583676,121.09645495563744,1.9938125610400024,-0.0090245804992932,-0.0002036039128894,0.0435922822196504,0.9990086227971912
4091,1649114747142072677,0,1317398116969033956,world,base_link,139.67596921010409,121.15251122554764,1.9969177246100005,-0.0116099808295861,0.0001036390824469,0.0350070640973331,0.9993196200752604
4102,1649114747242263078,0,1317398117068907976,world,base_link,140.18170648184605,121.19182935263962,2.001914978030001,-0.0115809552643821,0.0003018230899773,0.0267512505048517,0.9995749901705292
4113,1649114747352104663,0,1317398117178860902,world,base_link,140.7348902184749,121.22140102041884,2.0097732544000024,-0.0105403674588528,0.0006882129094375,0.0185423660845561,0.9997722779097296
4124,1649114747451991796,0,1317398117278862953,world,base_link,141.2352084001759,121.23909630998968,2.01766204834,-0.0098820541997614,0.0015622371151277,0.0115808615486077,0.9998828871751836
4136,1649114747561851978,0,1317398117388855934,world,base_link,141.78198912914377,121.25366801675408,2.024375915530001,-0.0100523225945487,0.0022637012757083,0.0039720780903839,0.9999390226721996
4147,1649114747662209749,0,1317398117489075899,world,base_link,142.27409975172486,121.26041724113747,2.028770446780001,-0.0110242853262831,0.0024268817381917,-0.0026512166188582,0.9999327709543844
4158,1649114747761947393,0,1317398117588876962,world,base_link,142.76116355287377,121.26198532385752,2.034423828130002,-0.011099281837166,0.0024852003287296,-0.0087801032368322,0.999896764425796
4170,1649114747871985435,0,1317398117698880910,world,base_link,143.29172732902225,121.25170507701114,2.0413589477600027,-0.009340624979329,0.0025060056684581,-0.014627417161436,0.9998462438434074
4181,1649114747971883773,0,1317398117798906087,world,base_link,143.7709918380715,121.2358931330964,2.044830322270002,-0.0070509833894164,0.001136612299437,-0.0196235183664993,0.9997819308592462
4193,1649114748082173109,0,1317398117908869028,world,base_link,144.2942069490673,121.21622098842636,2.050323486330001,-0.0068926071649412,0.0005614376666107,-0.0236148250767381,0.9996972125552872
4203,1649114748182426452,0,1317398118009074926,world,base_link,144.7648186996812,121.19545388408004,2.056022644050003,-0.0062261159327753,0.0007461312204765,-0.0260777239913678,0.9996402508302792
4214,1649114748282150983,0,1317398118108831882,world,base_link,145.23227749043144,121.17903423402458,2.0628738403400035,-0.0067181598604564,0.0012589825797079,-0.0276819130689625,0.9995934138337425
4226,1649114748392196655,0,1317398118218900918,world,base_link,145.7461221332196,121.1574268694967,2.0714111328200038,-0.0063571015051345,0.0017425067359912,-0.0289816721065389,0.9995582092167709
4237,1649114748492084026,0,1317398118318847894,world,base_link,146.20854416349903,121.13621503021568,2.0841140747100013,-0.0054153312466321,0.002536845912346,-0.0291271472055453,0.9995578261891468
4249,1649114748602001905,0,1317398118428880929,world,base_link,146.71501112554688,121.10972174955532,2.0918960571300005,-0.0044189522198576,0.0021150107190857,-0.0297701983841108,0.9995447638195636
4260,1649114748701980113,0,1317398118528871059,world,base_link,147.17258355836384,121.09244914958254,2.099571228030001,-0.0055270675841627,0.0021723266536555,-0.031341476372985,0.999491092696474
4272,1649114748812049865,0,1317398118638895988,world,base_link,147.68137520737946,121.06259172037244,2.098991394050003,-0.0054945615094142,0.0003318088236848,-0.0326916786690372,0.9994503258504268
4282,1649114748911899566,0,1317398118738822937,world,base_link,148.15064461249858,121.03750298637895,2.09642791748,-0.0056934021004395,-0.0005795387544319,-0.034569281177564,0.9993859185050696
4293,1649114749011842966,0,1317398118838891029,world,base_link,148.62923774064984,121.0109037249349,2.0963973999100034,-0.0062779109922426,-0.0003376817554444,-0.0372830346515005,0.9992849689311756
4305,1649114749122275114,0,1317398118949023008,world,base_link,149.16454815352336,120.97691925847904,2.0989379882799994,-0.0067521769680698,0.000304216487356,-0.0402038593396619,0.9991686370441766
4316,1649114749222084045,0,1317398119048919916,world,base_link,149.65802073339,120.93800901575014,2.1047973632799994,-0.0054621794605248,0.0001824261414936,-0.0429782389895171,0.9990610603409602
4328,1649114749331915855,0,1317398119158813953,world,base_link,150.20950997050386,120.88988632988185,2.1105270385800026,-0.0043501261987699,9.888158769745102e-06,-0.045947544522548,0.9989343819574074
4339,1649114749432027578,0,1317398119258817911,world,base_link,150.72096575098112,120.84546042326838,2.1117630004900008,-0.0045585637253132,-0.0007403059830131,-0.0488277377072881,0.9987965375761984
4351,1649114749541891098,0,1317398119368927955,world,base_link,151.29137318697758,120.79363505728544,2.11205291748,-0.005096818279824,-0.0017533590553629,-0.0518998294744878,0.998637750075554
4362,1649114749642858982,0,1317398119469036102,world,base_link,151.81713953183498,120.7395618869923,2.11555480957,-0.0044074597656837,-0.0023725779235214,-0.0545606923039863,0.9984979098764906
4372,1649114749742035627,0,1317398119568861007,world,base_link,152.34711340116337,120.6808704091236,2.124015808110002,-0.0024537870194285,-0.0022943512601233,-0.0572223752202688,0.9983558056403083
4384,1649114749852090597,0,1317398119678812980,world,base_link,152.9352965481812,120.6134683266282,2.133171081550003,-0.000512918011987,-0.0023996187639216,-0.0598023473350777,0.99820722197253
4395,1649114749952240228,0,1317398119778817892,world,base_link,153.47514233656693,120.55247682938352,2.1397781372100013,-0.001469463505346,-0.0021062127866055,-0.0618001571262163,0.9980852394078767
4407,1649114750062018394,0,1317398119888828992,world,base_link,154.0737032527104,120.48380534583704,2.149208068850001,-0.0012321504961171,-0.000939576419989,-0.0639936899852091,0.9979491002267514
4418,1649114750162005901,0,1317398119988944053,world,base_link,154.62129407317843,120.4147614929825,2.1583251953200038,-0.0010974718112819,0.000922786097221,-0.0654305116779216,0.997856097923447
4430,1649114750271898508,0,1317398120098840951,world,base_link,155.22104436100926,120.33134887507184,2.1693191528400035,0.0009902021022614,0.0022402296959217,-0.0669514445597343,0.9977532284799036
4441,1649114750371914863,0,1317398120198870897,world,base_link,155.76843216421548,120.25460143340752,2.178268432620001,0.0024059035443802,0.0032386227432225,-0.0678959109341415,0.9976842527720308
4452,1649114750472280025,0,1317398120298783063,world,base_link,156.3148131845519,120.18178933905438,2.184280395510001,0.0015368540341122,0.0038054618987804,-0.0686526768716973,0.9976321799630188
4462,1649114750581084489,0,1317398120408823966,world,base_link,156.9145137942396,120.09867551084608,2.1858139038100006,0.0018783890425311,0.0031768436387102,-0.0687690086958392,0.9976257829276928
4473,1649114750681956291,0,1317398120508840084,world,base_link,157.45618006098084,120.02213869290426,2.18824005127,0.0021198929942737,0.0022427177351327,-0.0684181924190407,0.9976519569554124
4485,1649114750791918992,0,1317398120618829965,world,base_link,158.0514748786809,119.9406441594474,2.194450378420001,0.0030060792170232,0.002299674610368,-0.0679091481602953,0.9976843301268044
4496,1649114750891686677,0,1317398120718780040,world,base_link,158.58889175695367,119.8682966111228,2.20043182373,0.002693240177846,0.0019789569482006,-0.0668231358919007,0.9977592388428754
4507,1649114750991868495,0,1317398120818806886,world,base_link,159.12415891233832,119.79798781173304,2.207878112800003,0.0026054774444114,0.0022678512689431,-0.0656481644011321,0.9978368538236452
4519,1649114751100887775,0,1317398120928786993,world,base_link,159.7093730227789,119.72234491445124,2.2154312133800005,0.0030160138011586,0.0022582209908572,-0.0641358400668928,0.99793406501513
4530,1649114751202044963,0,1317398121028953075,world,base_link,160.23325765423942,119.65869762189686,2.220123291020002,0.0038280595695705,0.0014563275478331,-0.0628411916240141,0.9980151350081214
4542,1649114751311950922,0,1317398121138824939,world,base_link,160.7992190392688,119.59203428588808,2.224716186530003,0.0040510942345697,0.0002967113712336,-0.0609322514524797,0.9981336390137328
4552,1649114751412020683,0,1317398121238832950,world,base_link,161.3039180971682,119.5343825686723,2.2301254272500017,0.0041722390197583,6.72419644355213e-05,-0.059051252993677,0.9982462308568748
4564,1649114751522312879,0,1317398121348943948,world,base_link,161.8445141647244,119.47552879946306,2.2365341186600034,0.0043471349530113,0.000132782957651,-0.0570339787563186,0.998362764757185
4575,1649114751622325897,0,1317398121448985099,world,base_link,162.32330731849652,119.42485907906666,2.242446899420002,0.0040437827316859,0.000685165392497,-0.0549922441610849,0.9984783580287212
4586,1649114751722180128,0,1317398121548960924,world,base_link,162.7897335786838,119.3753502271138,2.25072479248,0.0042211299736385,0.0020728176080591,-0.052730199354506,0.9985977225915064
4598,1649114751831965446,0,1317398121658735036,world,base_link,163.28420189546887,119.32349303783847,2.2622985839900025,0.0052439110969575,0.0045168596985311,-0.0497270496810808,0.9987388647213477
4609,1649114751932005405,0,1317398121758857965,world,base_link,163.71756288746838,119.28067452087998,2.2718963623100024,0.0060876339142117,0.0063096396036131,-0.0463555565940579,0.9988865258547912
4621,1649114752041879892,0,1317398121868901014,world,base_link,164.17514103313442,119.24124252516776,2.278190612800003,0.0062618447850946,0.0072578224094281,-0.0416031481262503,0.9990882300276316
4632,1649114752142749786,0,1317398121968935966,world,base_link,164.57657085417304,119.2118193716742,2.281524658210003,0.0060549324920008,0.0077374700399214,-0.0361915766276037,0.9992965721601904
4642,1649114752241950511,0,1317398122068800926,world,base_link,164.96845342603046,119.18701173411682,2.2825317382799994,0.0057178006025008,0.0075066452309606,-0.0296783051380049,0.999514959986984
4654,1649114752352171659,0,1317398122178770065,world,base_link,165.3949332628399,119.16494806949048,2.28125,0.0049759799726618,0.0067065159967642,-0.0212049234679766,0.9997402730145536
4665,1649114752452148437,0,1317398122278727054,world,base_link,165.77707082906272,119.15056283399464,2.2789077758800005,0.0051938342767296,0.0049285262456619,-0.0121063547307349,0.9999010800522644
4677,1649114752561819314,0,1317398122388772964,world,base_link,166.19249324244447,119.14053050475196,2.27684020996,0.0060507655948322,0.0032333099186965,-0.0001229013338953,0.999976459141888
4688,1649114752661406517,0,1317398122488883018,world,base_link,166.56561221682932,119.14024864090608,2.2788162231500024,0.0062616212744712,0.0031463562575105,0.0123067154972209,0.999899713618814
4700,1649114752771871328,0,1317398122598814964,world,base_link,166.97066503250971,119.15429534530269,2.282539367680002,0.0047421796809604,0.0042699426557829,0.0272691238613955,0.9996077601766714
4711,1649114752871800422,0,1317398122698764085,world,base_link,167.33316096954513,119.1780101354234,2.285125732430004,0.0028069274244364,0.0051509910952136,0.042016875811763,0.9990996800100528
4722,1649114752971223592,0,1317398122798773050,world,base_link,167.6905731020961,119.21222959412262,2.285957336430002,0.0006917239723254,0.0055537605066334,0.0573237685565225,0.9983399535331936
4733,1649114753081797122,0,1317398122908744096,world,base_link,168.07814193540253,119.26135315932332,2.290283203130002,-0.0019161369450448,0.0065929283931608,0.0738651478420789,0.9972446047227724
4744,1649114753182099342,0,1317398123008874893,world,base_link,168.42587099748198,119.31665075058118,2.297897338870001,-0.0039243090369019,0.0084535698816678,0.0885688073255394,0.9960264571404568
4755,1649114753281901836,0,1317398123108761072,world,base_link,168.77044277300593,119.37860895087942,2.305686950690003,-0.0053186507350548,0.0104795928875341,0.103512882369298,0.9945586826682828
4767,1649114753391821861,0,1317398123218775033,world,base_link,169.14429950655904,119.45633311988786,2.312728881840002,-0.0049899374469412,0.0124443292418331,0.1201377162138852,0.9926666954909428
4778,1649114753491798877,0,1317398123318802118,world,base_link,169.47993769531604,119.53874516300856,2.314819335940001,-0.0053181613886085,0.0134847719684188,0.1356586503422158,0.990649589245225
4790,1649114753602196931,0,1317398123428745031,world,base_link,169.84344907593913,119.64147055940704,2.314247131350001,-0.0053499224119759,0.0140596601027749,0.1535754185451502,0.988022416297658
4801,1649114753702001333,0,1317398123528796911,world,base_link,170.17263724922668,119.745591935236,2.309379577640001,-0.0053991178200698,0.0138455597810918,0.1705380120923213,0.9852390250252538
4812,1649114753801724195,0,1317398123628724098,world,base_link,170.5021466196049,119.8619354548864,2.3017578125,-0.0051002934256786,0.0128400516148934,0.1884263055304308,0.9819901463180024
4824,1649114753912132978,0,1317398123738751888,world,base_link,170.86707844166085,120.0069293375127,2.291984558110002,-0.0038608411542548,0.0118028789677066,0.2090294108786217,0.9778305023578432
4834,1649114754011738777,0,1317398123838749885,world,base_link,171.19922119844705,120.1543292296119,2.2841949462900004,-0.0036698730952753,0.011578682704387,0.228785111379025,0.973401170612396
4846,1649114754122674942,0,1317398123948913097,world,base_link,171.56086741259787,120.34010823909192,2.2734451294000024,-0.0057429543754489,0.0098871952894734,0.2515094386522833,0.9677873031369872
4857,1649114754222047805,0,1317398124048886060,world,base_link,171.88705377606675,120.52809955738483,2.263900756840002,-0.0075588217891892,0.0077091371351664,0.2729148694062795,0.961977602376866
4869,1649114754331897497,0,1317398124158791065,world,base_link,172.2471256259596,120.75256550963968,2.2551498413100006,-0.0076213040723238,0.0059923613827433,0.2972531095936726,0.9547494939334548
4880,1649114754432213544,0,1317398124258730888,world,base_link,172.5743857345078,120.97560788458212,2.249992370610002,-0.0057683089555175,0.0054946975581324,0.3193150752813449,0.947615121032061
4891,1649114754530972957,0,1317398124358743906,world,base_link,172.90058968879748,121.2202508430928,2.2428131103499998,-0.0030562690866495,0.0048052294546003,0.3414273853206062,0.9398909030000732
4903,1649114754641986131,0,1317398124468950986,world,base_link,173.2569580625277,121.5137731609866,2.235633850100001,0.0003711809376098,0.0050898076741905,0.3661230637394387,0.9305524478935072
4914,1649114754742148160,0,1317398124568777084,world,base_link,173.57336774107534,121.81066843261942,2.23371887207,0.0004065596622393,0.0057616834676437,0.3878415586575608,0.9217079597632504
4925,1649114754852215766,0,1317398124678714036,world,base_link,173.91113445791416,122.16765475273132,2.2333374023500028,-0.0024379481186129,0.0060579378631811,0.4115765653028206,0.9113517919504794
4936,1649114754952046871,0,1317398124778728961,world,base_link,174.2121705811005,122.51802712539212,2.232208251960003,-0.0043079784563701,0.0060760794584742,0.433091686088679,0.9013190966693756
4947,1649114755052062511,0,1317398124878768920,world,base_link,174.50821648479905,122.89267015829682,2.2319946289100017,-0.0044681796370915,0.0065389702845871,0.4541056367243491,0.8909126488795193
4959,1649114755161059617,0,1317398124988904953,world,base_link,174.8240519501269,123.33628608239816,2.2286376953200038,-0.0035136245563807,0.006874802383782,0.4763410320837705,0.8792267129063066
4970,1649114755261134386,0,1317398125088722944,world,base_link,175.10266829177272,123.7651613401249,2.225395202640001,-0.002823109298035,0.0073630078512621,0.495840621107991,0.8683777372943846
4982,1649114755371049165,0,1317398125198730945,world,base_link,175.39609702082817,124.27024732995778,2.2225570678699995,-0.0016431258854065,0.0082995354164182,0.5158895582672945,0.8566133208863683
4993,1649114755471331357,0,1317398125298708915,world,base_link,175.65142348047812,124.75651182513684,2.2197875976600017,-0.0015975730333989,0.0086507867927376,0.5326200088213472,0.8463087721697192
5005,1649114755582489490,0,1317398125408719062,world,base_link,175.91738172539044,125.32266460172832,2.216186523440001,-0.002093508568389,0.0090392599784423,0.5493965482652142,0.8355102283965075
5015,1649114755682009458,0,1317398125508753061,world,base_link,176.14718571968842,125.86235596146436,2.210906982430004,-0.0025484645152774,0.0096571552518888,0.5629954779484786,0.8263996227556129
5026,1649114755781664371,0,1317398125608696937,world,base_link,176.36754713300616,126.42857853975148,2.2073822021500007,-0.0029326189925732,0.0107792047222122,0.5750537732446251,0.8180393427999171
