%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1649114747828703165,0,1317398117665034645,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747838824510,0,1317398117675112670,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747848884105,0,1317398117685195203,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747858945846,0,1317398117695349546,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747868955612,0,1317398117705472387,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747871985435,0,1317398117698880910,world,base_link,143.29172732902225,121.25170507701114,2.0413589477600027,-0.00934062497932901,0.002506005668458166,-0.014627417161436066,0.9998462438434074
1649114747878978013,0,1317398117715644571,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747889037847,0,1317398117725774024,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747899232625,0,1317398117735898291,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747909226179,0,1317398117746022439,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747919370174,0,1317398117756104346,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747929205179,0,1317398117766216024,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747939092636,0,1317398117776351598,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747949248313,0,1317398117786475971,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747958964586,0,1317398117796613788,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747969537496,0,1317398117806690709,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747971883773,0,1317398117798906087,world,base_link,143.7709918380715,121.2358931330964,2.044830322270002,-0.007050983389416476,0.001136612299437075,-0.01962351836649937,0.9997819308592462
1649114747979621410,0,1317398117816771403,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114747989626407,0,1317398117826905814,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748001046180,0,1317398117837020222,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748010033130,0,1317398117847155915,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748020045280,0,1317398117857257305,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748030216932,0,1317398117867390958,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748041378974,0,1317398117877466127,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748051294326,0,1317398117887542831,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748061579704,0,1317398117897675390,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748071402311,0,1317398117907806939,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748081535816,0,1317398117917938180,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748082173109,0,1317398117908869028,world,base_link,144.2942069490673,121.21622098842636,2.050323486330001,-0.006892607164941276,0.0005614376666107359,-0.02361482507673818,0.9996972125552873
1649114748091343164,0,1317398117928065896,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748101853132,0,1317398117938207898,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748111878156,0,1317398117948310560,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748121916532,0,1317398117958435546,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748132432699,0,1317398117968574777,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748142272949,0,1317398117978712165,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748152516365,0,1317398117988848841,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748162693262,0,1317398117998956510,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748172544956,0,1317398118009022621,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748182426452,0,1317398118009074926,world,base_link,144.7648186996812,121.19545388408005,2.056022644050003,-0.0062261159327753075,0.0007461312204765453,-0.02607772399136784,0.9996402508302793
1649114748183707714,0,1317398118020018057,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748193023443,0,1317398118030152825,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748203926324,0,1317398118040281600,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748214011907,0,1317398118050423090,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748224369525,0,1317398118060588634,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748234274864,0,1317398118070721144,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748243967533,0,1317398118080859467,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748254044055,0,1317398118091003738,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748264334440,0,1317398118101089947,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748274195671,0,1317398118111241940,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748282150983,0,1317398118108831882,world,base_link,145.23227749043144,121.17903423402458,2.0628738403400035,-0.00671815986045641,0.001258982579707987,-0.02768191306896258,0.9995934138337425
1649114748284230709,0,1317398118121380105,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748295466184,0,1317398118131519558,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748305071592,0,1317398118141592224,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748315096616,0,1317398118151722997,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748325366973,0,1317398118161808924,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748335108518,0,1317398118171940765,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748345821380,0,1317398118182074194,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748355826139,0,1317398118192167745,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748365772485,0,1317398118202294970,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748375690937,0,1317398118212453164,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748386067628,0,1317398118222581599,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748392196655,0,1317398118218900918,world,base_link,145.74612213321961,121.1574268694967,2.0714111328200033,-0.006357101505134516,0.0017425067359912029,-0.028981672106538993,0.9995582092167707
1649114748396132707,0,1317398118232692505,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748406192302,0,1317398118242825586,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748416261196,0,1317398118252965658,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748426346063,0,1317398118263054381,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748436439514,0,1317398118273191447,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748446658134,0,1317398118283262990,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748456647157,0,1317398118293367326,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748466892004,0,1317398118303504066,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748476907730,0,1317398118313639641,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748487004756,0,1317398118323771001,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748492084026,0,1317398118318847894,world,base_link,146.20854416349903,121.13621503021568,2.0841140747100013,-0.005415331246632129,0.0025368459123460895,-0.029127147205545333,0.9995578261891468
1649114748497050046,0,1317398118333896587,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748507136821,0,1317398118344031396,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748517478466,0,1317398118354112068,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748527431726,0,1317398118364198482,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748537575244,0,1317398118374280194,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748547748327,0,1317398118384412327,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748557656049,0,1317398118394544042,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748567674636,0,1317398118404668779,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748578041315,0,1317398118414747980,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748587981224,0,1317398118424829445,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748598245859,0,1317398118434915954,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748602001905,0,1317398118428880929,world,base_link,146.71501112554688,121.10972174955532,2.0918960571300005,-0.004418952219857673,0.002115010719085731,-0.029770198384110876,0.9995447638195637
1649114748608101844,0,1317398118445018554,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748618134975,0,1317398118455151037,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748628985166,0,1317398118465284019,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748639104843,0,1317398118475421794,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748649281740,0,1317398118485548949,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748659234762,0,1317398118495699258,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748669370651,0,1317398118505821424,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748679746389,0,1317398118515954683,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748689443588,0,1317398118526111623,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748699743270,0,1317398118536238137,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748701980113,0,1317398118528871059,world,base_link,147.17258355836384,121.09244914958254,2.099571228030001,-0.005527067584162726,0.002172326653655535,-0.03134147637298509,0.9994910926964741
1649114748709803342,0,1317398118546344940,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748719895601,0,1317398118556464415,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748730053186,0,1317398118566617745,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748740277767,0,1317398118576776914,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748750468254,0,1317398118586916368,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748760386228,0,1317398118597021690,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748770641803,0,1317398118607162227,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748780638217,0,1317398118617320996,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748790785789,0,1317398118627403045,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748800914287,0,1317398118637538247,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748811246395,0,1317398118647669250,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748812049865,0,1317398118638895988,world,base_link,147.68137520737946,121.06259172037244,2.098991394050003,-0.005494561509414269,0.00033180882368480597,-0.03269167866903724,0.9994503258504268
1649114748820908069,0,1317398118657743545,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748831101894,0,1317398118667888598,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748841050148,0,1317398118677990930,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748851149559,0,1317398118688145147,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748861121654,0,1317398118698273291,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748872357368,0,1317398118708365460,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748881200790,0,1317398118718490129,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748891351461,0,1317398118728621355,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748902525186,0,1317398118738719379,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748911899566,0,1317398118738822937,world,base_link,148.15064461249858,121.03750298637897,2.09642791748,-0.005693402100439582,-0.0005795387544319823,-0.03456928117756407,0.9993859185050695
1649114748913552284,0,1317398118749486159,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748922564268,0,1317398118759605084,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748932785987,0,1317398118769683920,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748943839311,0,1317398118779846861,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748952683448,0,1317398118789944031,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748963191270,0,1317398118800085146,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748973089933,0,1317398118810205745,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748983167648,0,1317398118820328813,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114748993312358,0,1317398118830464167,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749003342866,0,1317398118840535440,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749011842966,0,1317398118838891029,world,base_link,148.62923774064984,121.0109037249349,2.0963973999100034,-0.006277910992242651,-0.0003376817554444402,-0.0372830346515005,0.9992849689311757
1649114749014534950,0,1317398118850660877,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749023633241,0,1317398118860752878,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749033821344,0,1317398118870846768,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749043874025,0,1317398118880996029,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749055028915,0,1317398118891091737,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749065377473,0,1317398118901175586,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749074074506,0,1317398118911280618,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749084202527,0,1317398118921415727,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749095237970,0,1317398118931546192,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749105249881,0,1317398118941677134,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749115137577,0,1317398118951816041,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749122275114,0,1317398118949023008,world,base_link,149.16454815352336,120.97691925847903,2.0989379882799994,-0.006752176968069841,0.0003042164873560379,-0.040203859339661925,0.9991686370441766
1649114749125133275,0,1317398118961898750,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749135174751,0,1317398118971979230,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749145317316,0,1317398118982100031,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749155474901,0,1317398118992171700,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749165408372,0,1317398119002268394,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749176128625,0,1317398119012420800,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749186461687,0,1317398119022563312,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749196443080,0,1317398119032724758,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749206245422,0,1317398119042854651,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749216516256,0,1317398119053003417,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749222084045,0,1317398119048919916,world,base_link,149.65802073339,120.93800901575014,2.1047973632799994,-0.005462179460524897,0.0001824261414936334,-0.04297823898951711,0.9990610603409602
1649114749226520061,0,1317398119063133740,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749236398220,0,1317398119073211546,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749246817827,0,1317398119083299416,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749256994247,0,1317398119093439464,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749267171144,0,1317398119103565473,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749277089595,0,1317398119113696480,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749287080049,0,1317398119123759529,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749297277927,0,1317398119133836177,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749307089567,0,1317398119143924590,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749317361593,0,1317398119154062679,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749327229022,0,1317398119164141223,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749331915855,0,1317398119158813953,world,base_link,150.20950997050386,120.88988632988185,2.1105270385800026,-0.004350126198769964,9.888158769745102e-06,-0.045947544522548,0.9989343819574074
1649114749337148427,0,1317398119174215330,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749347387313,0,1317398119184290887,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749357391119,0,1317398119194418929,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749367578268,0,1317398119204552988,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749377678871,0,1317398119214687138,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749387705564,0,1317398119224801756,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749397908687,0,1317398119234891603,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749407960176,0,1317398119244983511,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749418202161,0,1317398119255087616,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749428104400,0,1317398119265287493,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749432027578,0,1317398119258817911,world,base_link,150.72096575098112,120.84546042326838,2.1117630004900008,-0.004558563725313269,-0.0007403059830131416,-0.048827737707288175,0.9987965375761984
1649114749438188791,0,1317398119275431373,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749448403358,0,1317398119285565262,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749459331274,0,1317398119295722524,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749469455718,0,1317398119305862348,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749479642629,0,1317398119316017204,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749489677906,0,1317398119326115970,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749499912023,0,1317398119336252329,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749510051488,0,1317398119346382291,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749520003080,0,1317398119356563361,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749529960870,0,1317398119366695062,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749540039539,0,1317398119376834814,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749541891098,0,1317398119368927955,world,base_link,151.29137318697758,120.79363505728543,2.11205291748,-0.005096818279824016,-0.0017533590553629947,-0.05189982947448789,0.998637750075554
1649114749550074577,0,1317398119386961443,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749560085296,0,1317398119397038369,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749570385694,0,1317398119407164563,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749581417560,0,1317398119417240257,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749590399980,0,1317398119427410231,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749600645542,0,1317398119437548685,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749610677719,0,1317398119447681510,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749620639562,0,1317398119457806245,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749631902456,0,1317398119467905071,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749642279148,0,1317398119478073862,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749642858982,0,1317398119469036102,world,base_link,151.81713953183498,120.7395618869923,2.11555480957,-0.0044074597656837446,-0.0023725779235214354,-0.05456069230398639,0.9984979098764906
1649114749652039527,0,1317398119488204682,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749660901784,0,1317398119498324922,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749672176837,0,1317398119508459484,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749682421684,0,1317398119518587333,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749691481113,0,1317398119528666200,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749701688051,0,1317398119538792785,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749711673259,0,1317398119548935478,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749722825050,0,1317398119559083491,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749733164310,0,1317398119569167575,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749742035627,0,1317398119568861007,world,base_link,152.34711340116337,120.6808704091236,2.124015808110002,-0.002453787019428561,-0.002294351260123339,-0.05722237522026888,0.9983558056403083
1649114749743114948,0,1317398119579526898,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749753211498,0,1317398119589659241,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749763550043,0,1317398119599790610,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749773493528,0,1317398119609940763,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749783455371,0,1317398119620020743,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749793291807,0,1317398119630158039,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749803322315,0,1317398119640257291,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749813748836,0,1317398119650379249,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749823740005,0,1317398119660525077,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749833820819,0,1317398119670651115,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749843794584,0,1317398119680880980,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749852090597,0,1317398119678812980,world,base_link,152.9352965481812,120.61346832662821,2.133171081550003,-0.0005129180119870602,-0.0023996187639216834,-0.05980234733507775,0.9982072219725299
1649114749853624820,0,1317398119690960198,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749864941596,0,1317398119701018160,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749873925924,0,1317398119711152833,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749884119272,0,1317398119721244444,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749895271539,0,1317398119731380623,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749904244899,0,1317398119741479809,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749914487361,0,1317398119751568860,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749925537347,0,1317398119761707439,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749935446023,0,1317398119771832716,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749945534706,0,1317398119781920349,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749952240228,0,1317398119778817892,world,base_link,153.47514233656693,120.55247682938352,2.1397781372100013,-0.0014694635053460394,-0.002106212786605517,-0.06180015712621638,0.9980852394078769
1649114749955790042,0,1317398119792012183,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749965562343,0,1317398119802084982,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749975672483,0,1317398119812236725,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749985733032,0,1317398119822376182,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114749995636224,0,1317398119832459415,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750005835533,0,1317398119842597932,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750016055345,0,1317398119852740559,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750026058435,0,1317398119862813975,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750036032438,0,1317398119872887742,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750045908927,0,1317398119882992413,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750056989908,0,1317398119893064776,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750062018394,0,1317398119888828992,world,base_link,154.0737032527104,120.48380534583703,2.149208068850001,-0.0012321504961171365,-0.0009395764199890467,-0.06399368998520917,0.9979491002267514
1649114750067048549,0,1317398119903198348,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750077034235,0,1317398119913307934,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750087247610,0,1317398119923444820,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750097212553,0,1317398119933526729,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750107208490,0,1317398119943650796,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750117400884,0,1317398119953750023,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750127166509,0,1317398119963880948,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1649114750137269973,0,1317398119974015031,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
