#time(s),x(m),y(m),theta(m)
1317398133118560075, -13542.636731,17229.071305,-2.561745
1317398133218555927, -13589.484685,17228.031211,-2.400272
1317398133328547954, -13640.322671,17225.578871,-2.218737
1317398133428538084, -13686.002557,17221.762034,-2.050206
1317398133538579940, -13735.325615,17215.357570,-1.860218
1317398133638617038, -13779.408527,17207.898298,-1.683455
1317398133738522052, -13822.536924,17198.618944,-1.502689
1317398133848697900, -13869.223368,17186.426633,-1.298009
1317398133948620080, -13911.000062,17173.721205,-1.107759
1317398134058567047, -13955.875082,17157.775862,-0.892556
1317398134158540964, -13995.478818,17141.504154,-0.691838
1317398134258532047, -14033.936532,17123.502116,-0.485854
1317398134368642091, -14074.750450,17101.395463,-0.252688
1317398134468615055, -14110.140833,17079.353425,-0.035601
1317398134578505992, -14147.260374,17053.196433,0.209705
1317398134678519964, -14179.418138,17027.584102,0.438511
1317398134778517961, -14210.002587,17000.435568,0.672826
1317398134888510942, -14242.049416,16969.037259,0.937415
1317398134988751888, -14269.643727,16939.049555,1.184246
1317398135098500967, -14297.257278,16903.981608,1.461269
1317398135198568105, -14320.325448,16870.811212,1.719447
1317398135298501968, -14341.702603,16836.541756,1.982885
1317398135408507108, -14362.667898,16797.723738,2.279545
1317398135508527994, -14378.604113,16761.234483,2.554685
1317398135618500947, -14393.937693,16720.027508,2.863694
1317398135718494892, -14406.134457,16681.365350,-3.133248
1317398135828490018, -14417.928321,16637.428225,-2.812306
1317398135928469896, -14426.460456,16596.227951,-2.515887
1317398136028642892, -14433.020674,16554.211456,-2.214585
1317398136138467073, -14438.187004,16506.944402,-1.879613
1317398136238488912, -14441.994249,16463.052700,-1.571148
1317398136348638057, -14445.282320,16413.338123,-1.227804
1317398136448723077, -14446.226580,16366.587992,-0.913405
1317398136558487892, -14444.592682,16314.226789,-1.255566
1317398136658483028, -14441.803535,16265.152697,-1.565342
1317398136768469095, -14437.444958,16209.457357,-1.904319
1317398136868627071, -14433.582443,16157.158275,-2.211638
1317398136968692064, -14429.713394,16103.309641,-2.517126
1317398137078497886, -14423.952028,16042.324973,-2.850426
1317398137178469896, -14417.760306,15984.811659,3.131088
1317398137288453102, -14408.578345,15919.349546,2.801136
1317398137388470888, -14398.399960,15857.920598,2.502510
1317398137498646974, -14385.792446,15788.377503,2.175203
1317398137598520994, -14373.620939,15723.311110,1.879643
1317398137708458900, -14359.171911,15649.685917,1.555242
1317398137808461904, -14345.200671,15580.771693,1.260634
1317398137908462047, -14330.605662,15510.057688,0.966382
1317398138018816947, -14313.844742,15430.095177,0.641948
1317398138118447065, -14297.888213,15355.778002,0.349144
1317398138228452920, -14279.917218,15271.850723,0.025656
1317398138328448057, -14263.343457,15193.687929,-0.268943
1317398138438482046, -14245.171870,15105.514843,-0.594101
1317398138538476943, -14229.424923,15023.456795,-0.890497
1317398138648526906, -14212.515491,14931.094496,-1.217835
1317398138748543977, -14197.724056,14845.309283,-1.516289
1317398138848465919, -14183.582402,14757.605877,-1.815409
1317398138958472013, -14169.086610,14659.220959,-2.145979
1317398139058487892, -14156.857388,14567.933145,-2.447560
1317398139168415069, -14144.383755,14465.862251,-2.780330
1317398139268435001, -14134.016448,14371.774762,-3.084153
1317398139378417015, -14123.878353,14267.536010,2.863774
1317398139478595018, -14115.452418,14172.428660,2.557539
1317398139578418970, -14107.686604,14077.175197,2.251535
1317398139688424110, -14099.921708,13972.540353,1.913395
1317398139788422107, -14093.596684,13877.552382,1.605434
1317398139898418903, -14087.192116,13773.174693,1.266216
1317398139998660087, -14081.695004,13678.359528,0.956860
1317398140108417034, -14075.659334,13573.922878,0.617978
1317398140208420038, -14070.386399,13479.072125,0.309141
1317398140308422088, -14064.849651,13384.101741,0.000229
1317398140418401956, -14058.997253,13279.756233,-0.339612
1317398140518618106, -14053.812441,13184.874674,-0.649368
1317398140628407955, -14048.549094,13080.950148,-0.988764
1317398140728389978, -14043.819784,12986.702541,-1.297848
1317398140828435897, -14038.984765,12892.808402,-1.607101
1317398140938404083, -14033.576593,12789.815767,-1.946960
1317398141038431882, -14028.998232,12696.611961,-2.256029
1317398141148499965, -14024.092710,12594.359276,-2.596001
1317398141248569011, -14019.216835,12501.666137,-2.905058
1317398141358375072, -14014.011144,12399.963325,3.039112
1317398141458554983, -14009.187741,12307.796329,2.729877
1317398141558466911, -14004.329799,12215.946910,2.421499
1317398141668370962, -13998.932828,12115.182769,2.082308
1317398141768387079, -13994.072385,12023.813850,1.773633
1317398141878374099, -13988.652413,11923.653238,1.434071
1317398141978504896, -13983.882676,11833.021441,1.124783
1317398142088375091, -13978.842964,11733.939023,0.785178
1317398142188378095, -13974.617807,11644.353798,0.475938
1317398142288355112, -13970.553679,11555.249046,0.166665
1317398142398452043, -13965.987262,11457.718093,-0.174016
1317398142498575925, -13962.244847,11369.591553,-0.483886
1317398142608374118, -13957.951738,11273.141467,-0.823785
1317398142708345890, -13954.192510,11185.907842,-1.133316
1317398142808370113, -13950.488515,11099.092536,-1.443094
1317398142918343067, -13946.495519,11004.044244,-1.783758
1317398143018656969, -13942.968230,10918.089975,-2.094578
1317398143128333091, -13939.213191,10824.047953,-2.434435
1317398143228310108, -13935.883608,10738.695509,-2.744272
1317398143338325023, -13932.353716,10644.848388,-3.085256
1317398143438371896, -13929.026111,10559.512153,2.887770
1317398143538391113, -13925.755535,10474.183252,2.577623
1317398143648376941, -13922.458737,10380.248539,2.236455
1317398143748480081, -13919.511530,10294.800756,1.925846
1317398143858356952, -13916.345596,10200.763538,1.584815
1317398143958549022, -13913.463864,10115.193059,1.273734
1317398144068371057, -13910.745065,10020.928521,0.932634
1317398144168320894, -13908.464763,9935.130047,0.622081
1317398144268311023, -13906.009177,9849.351695,0.311334
1317398144378310918, -13903.072308,9754.938941,-0.030642
1317398144478457927, -13901.046998,9668.960682,-0.341985
1317398144588334083, -13898.072636,9574.299043,-0.683643
1317398144688298940, -13895.271821,9488.067526,-0.994423
1317398144798352956, -13892.509816,9393.201066,-1.336364
1317398144898340940, -13890.008231,9306.900532,-1.646722
1317398144998461961, -13887.295275,9220.554649,-1.957127
1317398145108278989, -13883.733806,9125.520009,-2.297059
1317398145208292961, -13880.007065,9039.029435,-2.606169
1317398145318278074, -13875.603770,8943.839094,-2.945476
1317398145418293952, -13871.162178,8857.210697,3.029658
1317398145518537998, -13865.966339,8770.495347,2.721349
1317398145628299951, -13859.797607,8675.070779,2.384150
1317398145728297948, -13853.853208,8588.284607,2.077108
1317398145838298082, -13846.985097,8492.637658,1.739455
1317398145938296079, -13840.867917,8405.626012,1.432596
1317398146048355102, -13834.185561,8309.819555,1.094973
1317398146148458957, -13827.962253,8222.814578,0.787970
1317398146258280992, -13820.911186,8127.322658,0.451258
1317398146358336925, -13814.494741,8040.862035,0.144584
1317398146458513975, -13807.868091,7954.811813,-0.162410
1317398146568342924, -13800.521939,7860.804130,-0.498934
1317398146668308019, -13793.799572,7775.727555,-0.805202
1317398146778270006, -13786.585019,7682.656273,-1.142015
1317398146878276109, -13779.812726,7598.348300,-1.448305
1317398146978415012, -13773.180578,7514.360358,-1.754940
1317398147088267087, -13765.762720,7422.294409,-2.091261
1317398147188256025, -13758.834427,7338.942546,-2.397351
1317398147298248052, -13751.238591,7247.539721,-2.734020
1317398147398272991, -13744.500592,7164.777089,-3.040128
1317398147508291006, -13736.930398,7074.031569,2.906321
1317398147608267068, -13730.232166,6991.864730,2.600327
1317398147708256959, -13723.621591,6909.992458,2.294225
1317398147818248033, -13716.492656,6820.266060,1.957482
1317398147918298006, -13710.105378,6738.952406,1.651181
1317398148028462886, -13703.032502,6649.816780,1.313925
1317398148128254890, -13696.544175,6569.184674,1.008394
1317398148228226900, -13690.002057,6488.822401,0.702307
1317398148338242053, -13682.877663,6400.759962,0.365464
1317398148438239097, -13676.444800,6320.913843,0.059321
1317398148548413038, -13669.478880,6233.503479,-0.277991
1317398148648261070, -13663.150762,6154.394752,-0.583640
1317398148758291959, -13656.112501,6067.838394,-0.920426
1317398148858217000, -13649.792540,5989.435144,-1.226217
1317398148958405017, -13643.385415,5911.320648,-1.532793
1317398149068262100, -13636.224777,5825.836831,-1.868903
1317398149168226003, -13629.784964,5748.583180,-2.174723
1317398149278202056, -13622.591904,5663.866600,-2.511225
1317398149378231048, -13616.036530,5587.160526,-2.817502
1317398149478471040, -13609.763968,5510.672036,-3.124624
1317398149588208913, -13603.302179,5426.810351,2.822052
1317398149688210964, -13597.882972,5350.895673,2.515190
1317398149798219919, -13591.993570,5267.707023,2.177363
1317398149898216009, -13586.926238,5192.392111,1.870070
1317398150008419036, -13581.563909,5109.823006,1.531116
1317398150108211994, -13576.754713,5035.021845,1.223989
1317398150208204984, -13571.985832,4960.443931,0.916033
1317398150318254947, -13567.066806,4878.760450,0.576925
1317398150418185949, -13562.729710,4804.735428,0.268822
1317398150528239011, -13558.143406,4723.548723,-0.070581
1317398150628182888, -13554.210417,4649.827304,-0.378874
1317398150738219976, -13549.897088,4569.016888,-0.718325
1317398150838181018, -13546.173343,4495.774402,-1.026733
1317398150938198089, -13542.433448,4422.853129,-1.335278
1317398151048378944, -13538.331574,4342.923024,-1.675110
1317398151148221015, -13534.640055,4270.477142,-1.982931
1317398151258167982, -13530.558215,4190.963054,-2.321788
1317398151358187913, -13526.556054,4118.873365,-2.629987
1317398151458338022, -13522.452800,4047.052236,-2.938642
1317398151568216085, -13518.156800,3968.463977,3.005859
1317398151668169021, -13514.345448,3897.269573,2.697705
1317398151778166055, -13510.311464,3819.061009,2.358524
1317398151878216981, -13506.411984,3748.064364,2.049952
1317398151988325119, -13502.245671,3670.182264,1.710402
1317398152088175058, -13498.511502,3599.711228,1.402586
1317398152188154935, -13494.663435,3529.536373,1.094496
1317398152298157930, -13490.252043,3452.617557,0.755695
1317398152398139953, -13486.369814,3382.896205,0.447979
1317398152508188009, -13481.843454,3306.460561,0.109675
1317398152608144998, -13477.562287,3237.197873,-0.197280
1317398152708152055, -13473.045316,3168.293979,-0.504087
1317398152818147897, -13467.834612,3092.719357,-0.841215
1317398152918145895, -13462.912823,3024.173488,-1.147481
1317398153028295993, -13457.191750,2948.957817,-1.484611
1317398153128146886, -13451.906807,2880.830111,-1.790046
1317398153238158941, -13446.026105,2806.080268,-2.126315
1317398153338150024, -13440.420978,2738.346942,-2.431839
1317398153438194990, -13434.732252,2670.905807,-2.737431
1317398153548310041, -13428.455584,2597.077175,-3.073749
1317398153648197889, -13422.792046,2530.257234,2.904370
1317398153758142948, -13416.455961,2457.091878,2.568655
1317398153858154058, -13410.785871,2390.904584,2.263326
1317398153958257913, -13405.284060,2325.058400,1.957828
1317398154068186998, -13399.082225,2253.123406,1.622482
1317398154168148994, -13393.435867,2188.139050,1.317693
1317398154278166055, -13387.106290,2117.195709,0.982401
1317398154378123044, -13381.349103,2053.115368,0.677906
1317398154488353013, -13374.856175,1983.144367,0.342294
1317398154588109016, -13369.050242,1920.005408,0.038750
1317398154688097000, -13363.098503,1857.424444,-0.265282
1317398154798103094, -13356.505111,1789.193274,-0.599502
1317398154898124933, -13350.411078,1727.638465,-0.903142
1317398155008275032, -13343.501717,1660.432466,-1.237309
1317398155108088016, -13337.124750,1599.784443,-1.539852
1317398155208107948, -13330.801465,1539.632293,-1.842820
1317398155318105936, -13323.715867,1474.186302,-2.175895
1317398155418149948, -13317.138186,1415.175868,-2.478806
1317398155528140068, -13309.864868,1350.773618,-2.811852
1317398155628137111, -13303.292849,1292.632553,-3.114660
1317398155738115072, -13296.047114,1229.177038,2.835465
1317398155838169097, -13289.521634,1171.981630,2.532464
1317398155938072919, -13282.970552,1115.317735,2.229917
1317398156048322916, -13275.902016,1053.730170,1.896094
1317398156148221969, -13269.548822,998.475102,1.593751
1317398156258090972, -13262.595947,938.540465,1.261437
1317398156358058929, -13256.210949,884.904009,0.959224
1317398156458308935, -13249.903630,832.042751,0.656328
1317398156568108081, -13242.948007,774.697540,0.324803
1317398156668065071, -13236.563302,723.241251,0.023206
1317398156778058052, -13229.501429,667.377934,-0.308385
1317398156878072977, -13223.057948,617.271719,-0.609710
1317398156988219976, -13215.951982,562.978902,-0.941376
1317398157088067054, -13209.524755,514.464110,-1.241895
1317398157188066959, -13203.093894,466.815302,-1.542732
1317398157298059940, -13195.967800,415.518409,-1.873465
1317398157398113012, -13189.452192,369.944680,-2.174234
1317398157508080959, -13182.364208,321.088342,-2.504844
1317398157608067989, -13176.022959,277.755461,-2.805589
1317398157718050956, -13169.258610,231.155161,-3.136677
1317398157818103075, -13163.453532,189.598857,2.845039
1317398157918051958, -13157.953542,148.749593,2.543628
1317398158028150081, -13152.158460,104.491354,2.211278
1317398158128035068, -13147.206846,64.901240,1.909497
1317398158238100051, -13141.882923,21.942051,1.576665
1317398158338026046, -13137.210564,-16.566088,1.274225
1317398158448293924, -13132.279070,-58.390151,0.940216
1317398158548211097, -13128.064291,-95.829906,0.637366
1317398158648092031, -13123.940967,-132.703528,0.334473
1317398158758027076, -13119.508907,-172.457363,0.000958
1317398158858042001, -13115.562774,-207.919704,-0.302580
1317398158968168020, -13111.347810,-246.215888,-0.636951
1317398159068054914, -13107.614444,-280.366779,-0.940351
1317398159178010940, -13103.669323,-317.155410,-1.274521
1317398159278031110, -13100.332436,-349.856569,-1.578661
1317398159378026962, -13097.079946,-381.726852,-1.882932
1317398159488090991, -13093.692842,-415.855733,-2.218152
1317398159588025093, -13090.727167,-445.942091,-2.522780
1317398159698021888, -13087.796656,-477.929033,-2.858449
1317398159798078060, -13085.332368,-506.020742,3.119066
1317398159908030986, -13082.907111,-535.816311,2.782775
1317398160008238077, -13080.718132,-562.032954,2.475898
1317398160107999086, -13078.719210,-587.365614,2.169918
1317398160218004941, -13076.652706,-614.295341,1.831852
1317398160318016052, -13075.137639,-638.029103,1.523868
1317398160428003072, -13073.563213,-663.387377,1.184241
1317398160528004884, -13072.370165,-685.778493,0.874553
1317398160638042926, -13071.163499,-709.659032,0.532541
1317398160737987041, -13070.382920,-730.694483,0.220795
1317398160838002920, -13069.871411,-751.044087,-0.092393
1317398160948107957, -13070.075426,-772.973533,0.253090
1317398161048149108, -13070.505079,-792.471622,0.565642
1317398161157974958, -13071.221151,-813.600548,0.907038
1317398161258022069, -13072.069584,-832.411923,1.216456
1317398161368136882, -13073.338015,-852.622981,1.554871
1317398161468242883, -13074.886265,-870.404874,1.860576
1317398161568022966, -13076.809935,-887.721848,2.163196
1317398161677968025, -13079.330322,-906.573594,2.493956
1317398161777981042, -13081.908667,-923.685247,2.792589
1317398161887957096, -13085.149064,-942.476304,3.118081
1317398161998085021, -13088.986774,-961.306594,-2.842375
1317398162097954988, -13093.154442,-978.370105,-2.552540
1317398162198003053, -13097.642632,-995.331325,-2.265203
1317398162307970046, -13103.241373,-1013.735234,-1.953143
1317398162407943964, -13108.837192,-1030.138587,-1.672633
1317398162508002996, -13115.139472,-1046.320979,-1.395272
1317398162617958068, -13122.394841,-1063.841168,-1.094789
1317398162717950105, -13129.765898,-1079.674202,-0.825197
1317398162827969074, -13138.450517,-1097.293506,-0.533209
1317398162927930116, -13147.276001,-1113.543395,-0.271861
1317398163038033008, -13158.164372,-1131.485792,0.011171
1317398163137913942, -13169.281258,-1147.798461,0.263850
1317398163237951040, -13181.403910,-1163.998225,0.512774
1317398163347978115, -13195.718875,-1181.868849,0.781427
1317398163448163986, -13209.694497,-1198.105546,1.021767
1317398163557955026, -13226.404674,-1215.739647,1.279961
1317398163657936096, -13242.742522,-1231.542149,1.510779
1317398163767905950, -13262.103988,-1248.723881,1.759515
1317398163868083000, -13281.023217,-1264.123964,1.981984
1317398163977991104, -13303.394878,-1280.903915,2.221094
1317398164077958106, -13325.339733,-1295.877897,2.434511
1317398164177921056, -13348.729365,-1310.546522,2.643895
1317398164287925958, -13376.260177,-1326.016691,2.869307
1317398164387922048, -13402.762064,-1339.480512,3.070029
1317398164498100996, -13433.589100,-1353.624639,-2.996900
1317398164597959041, -13462.983859,-1365.768989,-2.804727
1317398164697896003, -13493.800241,-1376.928013,-2.615927
1317398164807914972, -13529.205934,-1388.328961,-2.411973
1317398164907915115, -13562.730506,-1397.814562,-2.229368
1317398165018188953, -13600.855275,-1407.539464,-2.030846
1317398165117887020, -13636.647923,-1415.602149,-1.853105
1317398165217885971, -13673.422751,-1423.134289,-1.676102
1317398165327891111, -13715.091279,-1431.164345,-1.482756
1317398165427894115, -13754.086562,-1438.278801,-1.307872
1317398165537959098, -13798.089518,-1445.851021,-1.116073
1317398165637908935, -13839.068507,-1452.562088,-0.942222
1317398165737900972, -13880.882593,-1459.307671,-0.768372
1317398165848043918, -13927.932223,-1467.023516,-0.576748
1317398165948033094, -13971.677486,-1474.329248,-0.402574
1317398166057961940, -14020.765318,-1482.658497,-0.210737
1317398166157948017, -14066.225796,-1490.261134,-0.035955
1317398166257852077, -14112.167753,-1497.861835,0.138972
1317398166368017911, -14163.364304,-1506.695337,0.332115
1317398166468008995, -14210.123846,-1514.757508,0.507592
1317398166577886104, -14262.005242,-1523.817383,0.700595
1317398166677859067, -14309.321625,-1532.196178,0.876252
1317398166777868986, -14356.837287,-1540.833830,1.052046
1317398166887876033, -14409.387320,-1550.118226,1.245458
1317398166988061904, -14457.459725,-1558.712104,1.421657
1317398167097893953, -14510.744468,-1568.214272,1.614890
1317398167197889089, -14559.579080,-1577.027216,1.790877
1317398167297863006, -14608.732192,-1585.934076,1.966868
1317398167407850980, -14662.985080,-1595.717042,2.160535
1317398167507941007, -14712.383262,-1604.753839,2.336903
1317398167617872953, -14766.758083,-1614.692810,2.530826
1317398167717902898, -14816.220215,-1623.704119,2.707452
1317398167817847967, -14865.738534,-1632.703554,2.884089
1317398167927813053, -14920.124717,-1643.036099,3.078599
1317398168027985095, -14969.535599,-1652.378182,-3.027220
1317398168137839078, -15023.836622,-1662.777060,-2.832480
1317398168237831115, -15073.163141,-1672.407342,-2.655054
1317398168347985029, -15127.310912,-1683.195995,-2.459404
1317398168447972059, -15176.424232,-1693.023681,-2.281702
1317398168548011064, -15225.327451,-1702.740426,-2.103761
1317398168657819032, -15278.813491,-1713.584601,-1.908389
1317398168757826089, -15326.975725,-1723.521655,-1.730462
1317398168867965936, -15379.412392,-1734.234108,-1.534552
1317398168967907905, -15426.358852,-1743.740283,-1.356858
1317398169077836990, -15477.099914,-1754.026484,-1.161442
1317398169177839040, -15522.248674,-1763.242688,-0.983675
1317398169277921915, -15566.473206,-1772.392887,-0.805708
1317398169387809991, -15613.961221,-1782.252471,-0.610134
1317398169488101959, -15656.081352,-1790.958824,-0.431509
1317398169597804069, -15701.200203,-1800.343675,-0.235890
1317398169697824954, -15741.070714,-1808.820322,-0.057289
1317398169797796964, -15779.752011,-1817.147871,0.121531
1317398169907812118, -15820.922172,-1826.080495,0.318662
1317398170007940053, -15857.050415,-1834.091866,0.498352
1317398170117871999, -15895.366401,-1842.711138,0.695978
1317398170217804908, -15929.012204,-1850.352657,0.875863
1317398170327799081, -15964.634582,-1858.597331,1.073967
1317398170427789926, -15995.762371,-1865.904499,1.253904
1317398170527844905, -16025.753498,-1872.841586,1.433620
1317398170637763977, -16057.862415,-1880.241205,1.630326
1317398170737787008, -16086.737828,-1886.698542,1.808484
1317398170847805023, -16118.553585,-1893.453610,2.003061
1317398170947952985, -16147.492085,-1899.304065,2.178676
1317398171057766914, -16179.390566,-1905.201432,2.369153
1317398171157766103, -16208.363639,-1909.838818,2.540687
1317398171267772912, -16240.116058,-1914.387119,2.726759
1317398171367963075, -16268.786185,-1918.140581,2.893745
1317398171467952013, -16297.359609,-1921.299561,3.057565
1317398171577769994, -16328.676563,-1923.685777,-3.049495
1317398171677803993, -16357.070203,-1924.761358,-2.892433
1317398171787765026, -16388.077602,-1924.579191,-2.724087
1317398171887758970, -16415.974784,-1923.140488,-2.574702
1317398171997931957, -16446.424131,-1920.545397,-2.414699
1317398172097748041, -16473.856942,-1917.079150,-2.273604
1317398172207746028, -16503.596532,-1912.137439,-2.122927
1317398172307770013, -16530.288724,-1906.906223,-1.990097
1317398172417742967, -16559.292646,-1900.139640,-1.849228
1317398172518006086, -16585.332151,-1892.905289,-1.725186
1317398172617727041, -16611.188607,-1884.288451,-1.606303
1317398172727752923, -16639.387640,-1872.864640,-1.480563
1317398172827734947, -16664.700653,-1861.104568,-1.370845
1317398172937757968, -16692.233091,-1846.926889,-1.255684
1317398173037771940, -16717.477135,-1833.579893,-1.155927
1317398173147805929, -16745.053064,-1817.659817,-1.052149
1317398173247849941, -16769.215169,-1801.348200,-0.962481
1317398173347749948, -16792.273945,-1783.205718,-0.877778
1317398173457792997, -16816.513903,-1761.247300,-0.790468
1317398173557775974, -16838.010653,-1739.721190,-0.716136
1317398173667720079, -16861.788785,-1714.672598,-0.640605
1317398173767721891, -16882.941836,-1690.176346,-0.576971
1317398173877700090, -16905.278004,-1661.157330,-0.512970
1317398173977936029, -16924.485370,-1632.941530,-0.459402
1317398174077799081, -16942.543879,-1603.058270,-0.410549
1317398174187736034, -16960.815127,-1568.184673,-0.361677
1317398174287717103, -16976.555113,-1534.965171,-0.320940
1317398174397713899, -16993.154510,-1496.610868,-0.280139
1317398174497903108, -17007.438601,-1460.255017,-0.245852
1317398174597714900, -17020.942432,-1422.391357,-0.214327
1317398174707711935, -17035.072676,-1379.346069,-0.182669
1317398174807691097, -17047.298116,-1338.845879,-0.156440
1317398174917745113, -17059.652123,-1292.824091,-0.130337
1317398175018053054, -17069.929663,-1249.559502,-0.108628
1317398175117696046, -17079.318235,-1204.972471,-0.088998
1317398175227668046, -17089.287281,-1154.526334,-0.069464
1317398175327696084, -17097.946662,-1107.328313,-0.053251
1317398175437694072, -17106.930411,-1054.070793,-0.037125
1317398175537758111, -17114.113327,-1004.492297,-0.023483
1317398175637747049, -17120.616693,-953.854296,-0.010549
1317398175747797012, -17127.473722,-896.847759,0.003126
1317398175847889900, -17133.823728,-843.923885,0.015232
1317398175957916975, -17141.176157,-784.288924,0.028249
1317398176057729005, -17147.848891,-728.946114,0.039914
1317398176157643079, -17154.473750,-672.654728,0.051523
1317398176267682075, -17161.596204,-610.219837,0.064148
1317398176367818117, -17168.383946,-552.801172,0.075609
1317398176477937936, -17175.543700,-489.822239,0.088397
1317398176577663898, -17182.377843,-432.436070,0.100308
1317398176677668094, -17189.136302,-375.193114,0.112613
1317398176787693023, -17196.821274,-312.152952,0.126563
1317398176887655019, -17203.993195,-254.807134,0.139531
1317398176997824907, -17212.271712,-191.648362,0.154223
1317398177097656965, -17220.240110,-134.102670,0.167857
1317398177197711944, -17228.359807,-76.406920,0.181834
1317398177307658910, -17237.747019,-12.609081,0.197514
1317398177407656908, -17246.384899,45.662221,0.212003
1317398177517848968, -17256.466776,109.586605,0.228210
1317398177617664098, -17265.872315,167.601045,0.243072
1317398177717637062, -17275.476645,225.570472,0.258139
1317398177827655076, -17285.768215,289.738336,0.274884
1317398177927629947, -17295.458275,348.112495,0.290178
1317398178037723064, -17305.854566,412.506302,0.307071
1317398178137634992, -17315.500706,470.927331,0.322404
1317398178237631082, -17324.858671,529.588431,0.337722
1317398178347755908, -17335.069541,594.037490,0.354554
1317398178447694063, -17344.270852,652.665952,0.369776
1317398178557696104, -17354.781857,716.860331,0.386463
1317398178657627105, -17364.091417,775.261571,0.401544
1317398178767632961, -17374.437675,839.314405,0.417948
1317398178867769956, -17383.685644,897.453619,0.432649
1317398178967814922, -17392.647419,955.483116,0.447117
1317398179077650070, -17402.455016,1019.030059,0.462797
1317398179177612066, -17411.246812,1076.761326,0.476842
1317398179287622928, -17420.715936,1140.019123,0.492100
1317398179387641906, -17429.034007,1197.369849,0.505869
1317398179487709045, -17437.217163,1254.357970,0.519578
1317398179597650051, -17445.884353,1316.895138,0.534658
1317398179697585105, -17453.918254,1373.463374,0.548369
1317398179807604074, -17462.527535,1435.591749,0.563478
1317398179907593011, -17470.442383,1491.818029,0.577166
1317398180007699012, -17478.444144,1547.867227,0.590735
1317398180117580890, -17487.105398,1609.350904,0.605468
1317398180217590093, -17494.653757,1665.090308,0.618746
1317398180327570915, -17503.082900,1726.137232,0.633119
1317398180427576065, -17510.638431,1781.358586,0.646023
1317398180537615060, -17518.730478,1841.875522,0.660130
1317398180637581110, -17525.819055,1896.728592,0.672944
1317398180737576961, -17532.915486,1951.424011,0.685799
1317398180847716093, -17540.854182,2011.387564,0.699988
1317398180947788953, -17548.140050,2065.726215,0.712958
1317398181057657003, -17556.294726,2125.332426,0.727237
1317398181157639980, -17563.757835,2179.333145,0.740294
1317398181267582893, -17571.861382,2238.523099,0.754678
1317398181367713928, -17579.223213,2292.065603,0.767778
1317398181467607021, -17586.819201,2345.387946,0.780838
1317398181577569961, -17594.906914,2404.035306,0.795108
1317398181677567005, -17601.810362,2457.305691,0.808107
1317398181787571907, -17609.577971,2515.344487,0.822373
1317398181887553930, -17617.069413,2567.642201,0.835242
1317398181987972021, -17623.730708,2619.683800,0.848328
1317398182097493886, -17630.967370,2676.799331,0.862726
1317398182197556018, -17637.905224,2728.642818,0.875925
1317398182307537078, -17645.820258,2785.340320,0.890580
1317398182407545089, -17652.950440,2836.543447,0.904101
1317398182517731904, -17660.595142,2892.607145,0.919252
1317398182617556095, -17667.618425,2943.286739,0.933143
1317398182717601060, -17675.160342,2993.703426,0.947129
1317398182827557086, -17683.629477,3048.850561,0.962471
1317398182927537918, -17691.019784,3098.765437,0.976362
1317398183037615060, -17698.841306,3153.511984,0.991531
1317398183137548923, -17705.971575,3203.017074,1.005144
1317398183237513065, -17712.928891,3252.164852,1.018613
1317398183347578048, -17720.168420,3305.869415,1.033292
1317398183447758913, -17726.684945,3354.446640,1.046528
1317398183557609081, -17733.978863,3407.455103,1.060953
1317398183657514095, -17740.562780,3455.213516,1.074109
1317398183767524957, -17747.759586,3507.124466,1.088737
1317398183867652893, -17754.314004,3554.020682,1.102155
1317398183967600107, -17760.902581,3600.651585,1.115610
1317398184077547073, -17768.061066,3651.769212,1.130462
1317398184177511930, -17774.597868,3698.056105,1.143998
1317398184287507057, -17781.657195,3748.721812,1.158922
1317398184387501955, -17788.386733,3794.534665,1.172505
1317398184487701892, -17794.727698,3840.116222,1.186098
1317398184597522020, -17801.237654,3890.053651,1.200910
1317398184697511911, -17807.145947,3935.228304,1.214181
1317398184807528018, -17813.874676,3984.745465,1.228419
1317398184907504081, -17819.868797,4029.577792,1.241064
1317398185017708063, -17825.883128,4078.704766,1.254759
1317398185117546081, -17831.164909,4123.599639,1.266871
1317398185217487096, -17836.388218,4168.939827,1.278524
1317398185327488899, -17842.272473,4219.461383,1.290573
1317398185427472114, -17847.163565,4266.014600,1.300921
1317398185537528991, -17852.312718,4318.010427,1.311724
1317398185637475013, -17856.718659,4365.993848,1.321020
1317398185747486114, -17861.262060,4419.465336,1.330535
1317398185847469091, -17865.244341,4468.811203,1.338608
1317398185947709083, -17869.308269,4518.937918,1.346122
1317398186057516098, -17873.544784,4574.972156,1.353640
1317398186157480955, -17876.726983,4626.768033,1.360011
1317398186267468929, -17880.090759,4684.603718,1.366384
1317398186367619991, -17883.097690,4738.080088,1.371619
1317398186477711915, -17886.020910,4798.024078,1.376775
1317398186577460050, -17888.309570,4853.586103,1.381048
1317398186677500009, -17890.465575,4910.097087,1.384882
1317398186787456035, -17892.593382,4973.545878,1.388604
1317398186887465000, -17894.264023,5032.275273,1.391672
1317398186997580051, -17895.898957,5098.095526,1.394797
1317398187097470998, -17897.228304,5158.963545,1.397503
1317398187197454929, -17898.611640,5220.768534,1.400155
1317398187307461023, -17900.262036,5289.752257,1.403104
1317398187407438993, -17901.598724,5353.555387,1.405836
1317398187517654895, -17903.008480,5424.799679,1.409002
1317398187617456912, -17904.543448,5490.605686,1.411999
1317398187727446079, -17906.077874,5563.996841,1.415666
