%time field.header.seq field.header.stamp field.header.frame_id field.status.status field.status.service field.latitude field.longitude field.altitude field.position_covariance0 field.position_covariance1 field.position_covariance2 field.position_covariance3 field.position_covariance4 field.position_covariance5 field.position_covariance6 field.position_covariance7 field.position_covariance8 field.position_covariance_type
1317398120618829965 0 1317398120618829965 imu_link 0 1 49.050597044234 8.3987624539965 115.22003173828 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398120718780040 0 1317398120718780040 imu_link 0 1 49.050596394339 8.3987698199563 115.22601318359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398120818806886 0 1317398120818806886 imu_link 0 1 49.050595762758 8.3987771564515 115.23345947266 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398120928786993 0 1317398120928786993 imu_link 0 1 49.050595083261 8.3987851775312 115.24101257324 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121028953075 0 1317398121028953075 imu_link 0 1 49.05059451152 8.3987923580149 115.24570465088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121138824939 0 1317398121138824939 imu_link 0 1 49.050593912686 8.3988001152123 115.25029754639 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121238832950 0 1317398121238832950 imu_link 0 1 49.050593394803 8.3988070327341 115.25570678711 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121348943948 0 1317398121348943948 imu_link 0 1 49.050592866122 8.3988144422686 115.26211547852 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121448985099 0 1317398121448985099 imu_link 0 1 49.050592410958 8.3988210047181 115.26802825928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121548960924 0 1317398121548960924 imu_link 0 1 49.050591966222 8.3988273976641 115.27630615234 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121658735036 0 1317398121658735036 imu_link 0 1 49.050591500391 8.398834174961 115.28787994385 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121758857965 0 1317398121758857965 imu_link 0 1 49.050591115754 8.3988401147068 115.29747772217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121868901014 0 1317398121868901014 imu_link 0 1 49.050590761538 8.3988463863785 115.30377197266 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398121968935966 0 1317398121968935966 imu_link 0 1 49.050590497231 8.3988518884683 115.30710601807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122068800926 0 1317398122068800926 imu_link 0 1 49.050590274385 8.3988572597013 115.30811309814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122178770065 0 1317398122178770065 imu_link 0 1 49.050590076188 8.3988631051324 115.30683135986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122278727054 0 1317398122278727054 imu_link 0 1 49.050589946966 8.3988683427981 115.30448913574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122388772964 0 1317398122388772964 imu_link 0 1 49.050589856846 8.3988740366736 115.30242156982 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122488883018 0 1317398122488883018 imu_link 0 1 49.050589854314 8.3988791507284 115.30439758301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122598814964 0 1317398122598814964 imu_link 0 1 49.050589980495 8.3988847024758 115.30812072754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122698764085 0 1317398122698764085 imu_link 0 1 49.050590193524 8.3988896709288 115.31070709229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122798773050 0 1317398122798773050 imu_link 0 1 49.050590500916 8.398894569702 115.31153869629 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398122908744096 0 1317398122908744096 imu_link 0 1 49.050590942191 8.3988998818099 115.31586456299 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123008874893 0 1317398123008874893 imu_link 0 1 49.050591438927 8.3989046478647 115.32347869873 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123108761072 0 1317398123108761072 imu_link 0 1 49.050591995495 8.398909370645 115.33126831055 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123218775033 0 1317398123218775033 imu_link 0 1 49.050592693688 8.3989144948117 115.3383102417 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123318802118 0 1317398123318802118 imu_link 0 1 49.050593433992 8.3989190951462 115.3404006958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123428745031 0 1317398123428745031 imu_link 0 1 49.05059435677 8.3989240775171 115.33982849121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123528796911 0 1317398123528796911 imu_link 0 1 49.050595292088 8.3989285894462 115.3349609375 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123628724098 0 1317398123628724098 imu_link 0 1 49.050596337197 8.3989331057777 115.32733917236 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123738751888 0 1317398123738751888 imu_link 0 1 49.050597639671 8.3989381076175 115.31756591797 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123838749885 0 1317398123838749885 imu_link 0 1 49.050598963758 8.3989426600428 115.30977630615 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398123948913097 0 1317398123948913097 imu_link 0 1 49.050600632603 8.3989476168493 115.29902648926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124048886060 0 1317398124048886060 imu_link 0 1 49.050602321321 8.3989520876349 115.2894821167 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124158791065 0 1317398124158791065 imu_link 0 1 49.050604337689 8.3989570228628 115.28073120117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124258730888 0 1317398124258730888 imu_link 0 1 49.050606341269 8.3989615083654 115.27557373047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124358743906 0 1317398124358743906 imu_link 0 1 49.050608538886 8.3989659793921 115.26839447021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124468950986 0 1317398124468950986 imu_link 0 1 49.050611175584 8.3989708638593 115.26121520996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124568777084 0 1317398124568777084 imu_link 0 1 49.050613842581 8.3989752006434 115.25930023193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124678714036 0 1317398124678714036 imu_link 0 1 49.050617049373 8.398979830152 115.25891876221 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124778728961 0 1317398124778728961 imu_link 0 1 49.050620196752 8.3989839562226 115.25778961182 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124878768920 0 1317398124878768920 imu_link 0 1 49.050623562153 8.3989880138961 115.25757598877 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398124988904953 0 1317398124988904953 imu_link 0 1 49.050627547134 8.3989923428099 115.25421905518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125088722944 0 1317398125088722944 imu_link 0 1 49.0506313997 8.3989961615898 115.2509765625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125198730945 0 1317398125198730945 imu_link 0 1 49.050635936863 8.3990001833917 115.24813842773 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125298708915 0 1317398125298708915 imu_link 0 1 49.050640304953 8.3990036829551 115.24536895752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125408719062 0 1317398125408719062 imu_link 0 1 49.050645390675 8.3990073282402 115.2417678833 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125508753061 0 1317398125508753061 imu_link 0 1 49.050650238695 8.3990104779868 115.23648834229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125608696937 0 1317398125608696937 imu_link 0 1 49.050655325043 8.3990134983112 115.23296356201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125718750953 0 1317398125718750953 imu_link 0 1 49.050661126537 8.3990166260611 115.22819519043 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125818686008 0 1317398125818686008 imu_link 0 1 49.050666609512 8.3990193223831 115.22230529785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398125928726911 0 1317398125928726911 imu_link 0 1 49.050672848198 8.3990221816158 115.21007537842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126028887033 0 1317398126028887033 imu_link 0 1 49.050678697409 8.3990246744154 115.19745635986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126138741970 0 1317398126138741970 imu_link 0 1 49.050685313913 8.3990273250876 115.18022155762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126238676071 0 1317398126238676071 imu_link 0 1 49.050691504561 8.3990296113706 115.16385650635 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126338727951 0 1317398126338727951 imu_link 0 1 49.050697852712 8.3990317685293 115.1475982666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126448894977 0 1317398126448894977 imu_link 0 1 49.050705007066 8.3990339617524 115.12813568115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126548891067 0 1317398126548891067 imu_link 0 1 49.050711663981 8.3990358214244 115.10966491699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126658674955 0 1317398126658674955 imu_link 0 1 49.050719138072 8.399037740773 115.09104919434 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126758707046 0 1317398126758707046 imu_link 0 1 49.050726055954 8.3990393853213 115.07635498047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126868824958 0 1317398126868824958 imu_link 0 1 49.050733769892 8.399041160238 115.05558013916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398126968785047 0 1317398126968785047 imu_link 0 1 49.050740909863 8.3990428506945 115.03668212891 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127078665971 0 1317398127078665971 imu_link 0 1 49.050748894972 8.399044761276 115.0178604126 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127178668022 0 1317398127178668022 imu_link 0 1 49.050756271045 8.3990465434947 114.99951171875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127278708934 0 1317398127278708934 imu_link 0 1 49.050763753418 8.3990483495114 114.97967529297 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127388673067 0 1317398127388673067 imu_link 0 1 49.050772107444 8.3990503669518 114.96013641357 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127488828897 0 1317398127488828897 imu_link 0 1 49.050779774027 8.3990521997646 114.94375610352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127598665952 0 1317398127598665952 imu_link 0 1 49.050788277285 8.3990542440119 114.92415618896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127698646068 0 1317398127698646068 imu_link 0 1 49.050796034018 8.3990561274154 114.90645599365 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127808661937 0 1317398127808661937 imu_link 0 1 49.050804571048 8.3990582273917 114.88683319092 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398127908657073 0 1317398127908657073 imu_link 0 1 49.050812327476 8.399060140364 114.86637115479 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128008815050 0 1317398128008815050 imu_link 0 1 49.050820091628 8.3990621245739 114.84573364258 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128118702888 0 1317398128118702888 imu_link 0 1 49.050828639498 8.399064280496 114.82465362549 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128218631029 0 1317398128218631029 imu_link 0 1 49.050836417317 8.3990662486361 114.8020401001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128328646898 0 1317398128328646898 imu_link 0 1 49.050844978896 8.3990684037563 114.77470397949 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128428632974 0 1317398128428632974 imu_link 0 1 49.050852777769 8.3990704045501 114.75003051758 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128538692951 0 1317398128538692951 imu_link 0 1 49.050861377851 8.3990725612499 114.72415161133 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128648690938 0 1317398128648690938 imu_link 0 1 49.050869982195 8.399074711112 114.70024871826 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128738640069 0 1317398128738640069 imu_link 0 1 49.050877024396 8.3990764703787 114.68137359619 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128848777055 0 1317398128848777055 imu_link 0 1 49.05088563872 8.3990785700746 114.65824890137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398128948854923 0 1317398128948854923 imu_link 0 1 49.0508934747 8.3990804653033 114.63911437988 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129058686971 0 1317398129058686971 imu_link 0 1 49.05090209074 8.3990825177615 114.61680603027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129158643007 0 1317398129158643007 imu_link 0 1 49.050909913168 8.3990843827726 114.59628295898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129258641958 0 1317398129258641958 imu_link 0 1 49.050917732452 8.3990862259245 114.57416534424 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129368784904 0 1317398129368784904 imu_link 0 1 49.050926336419 8.3990882248193 114.54909515381 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129468877077 0 1317398129468877077 imu_link 0 1 49.050934145408 8.3990900260148 114.52822113037 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129578649997 0 1317398129578649997 imu_link 0 1 49.050942714149 8.399091979537 114.50605010986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129678679943 0 1317398129678679943 imu_link 0 1 49.05095048013 8.3990937280396 114.48420715332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129788619995 0 1317398129788619995 imu_link 0 1 49.050958981541 8.3990956232833 114.45932769775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129888622999 0 1317398129888622999 imu_link 0 1 49.050966664531 8.399097326677 114.43760681152 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398129988841056 0 1317398129988841056 imu_link 0 1 49.050974285487 8.399098969499 114.41365814209 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130098617076 0 1317398130098617076 imu_link 0 1 49.050982597446 8.3991007267666 114.38925170898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130198611974 0 1317398130198611974 imu_link 0 1 49.050990074799 8.399102282118 114.36721038818 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130308640956 0 1317398130308640956 imu_link 0 1 49.050998192264 8.3991039729555 114.34686279297 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130408596038 0 1317398130408596038 imu_link 0 1 49.05100546512 8.3991054093573 114.32671356201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130508645057 0 1317398130508645057 imu_link 0 1 49.051012608289 8.3991068387599 114.30534362793 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130618592023 0 1317398130618592023 imu_link 0 1 49.051020313031 8.3991083574367 114.27926635742 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130718599081 0 1317398130718599081 imu_link 0 1 49.051027179551 8.3991096569862 114.255027771 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130828594923 0 1317398130828594923 imu_link 0 1 49.051034576556 8.3991110181015 114.23419189453 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398130928600072 0 1317398130928600072 imu_link 0 1 49.051041129922 8.3991122294714 114.219871521 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131038654088 0 1317398131038654088 imu_link 0 1 49.051048170829 8.3991134993795 114.2075958252 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131138592958 0 1317398131138592958 imu_link 0 1 49.051054386562 8.3991145836007 114.19535064697 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131238636970 0 1317398131238636970 imu_link 0 1 49.051060418446 8.3991155901595 114.18251800537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131348711967 0 1317398131348711967 imu_link 0 1 49.051066817759 8.3991165899854 114.16620635986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131448767900 0 1317398131448767900 imu_link 0 1 49.051072420702 8.3991174393162 114.1470489502 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131558667898 0 1317398131558667898 imu_link 0 1 49.051078336007 8.3991183074614 114.12630462646 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131658592939 0 1317398131658592939 imu_link 0 1 49.051083508841 8.3991190381395 114.11198425293 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131768584966 0 1317398131768584966 imu_link 0 1 49.051088961371 8.399119770341 114.10264587402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131868740081 0 1317398131868740081 imu_link 0 1 49.051093707386 8.3991204402826 114.09214782715 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398131968730926 0 1317398131968730926 imu_link 0 1 49.05109828899 8.3991210682715 114.0793838501 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132078665018 0 1317398132078665018 imu_link 0 1 49.051103143964 8.3991217327179 114.06809234619 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132178564071 0 1317398132178564071 imu_link 0 1 49.051107408688 8.3991222832216 114.0629119873 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132288574934 0 1317398132288574934 imu_link 0 1 49.051111970943 8.3991228792638 114.05578613281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132388555049 0 1317398132388555049 imu_link 0 1 49.051116050979 8.3991234207541 114.05094909668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132498584032 0 1317398132498584032 imu_link 0 1 49.051120491136 8.399124007508 114.04528808594 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132598514080 0 1317398132598514080 imu_link 0 1 49.05112449498 8.3991245172548 114.04235076904 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132698513984 0 1317398132698513984 imu_link 0 1 49.051128457119 8.3991249836531 114.03770446777 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132808595895 0 1317398132808595895 imu_link 0 1 49.051132751095 8.3991254026074 114.03008270264 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398132908560037 0 1317398132908560037 imu_link 0 1 49.051136581347 8.3991256720184 114.0220489502 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133018965959 0 1317398133018965959 imu_link 0 1 49.051140699108 8.3991258466611 114.01406860352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133118560075 0 1317398133118560075 imu_link 0 1 49.051144383639 8.3991258703764 114.00720214844 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133218555927 0 1317398133218555927 imu_link 0 1 49.05114802711 8.3991257571069 114.00123596191 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133328547954 0 1317398133328547954 imu_link 0 1 49.051151974807 8.3991254779736 113.9981918335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133428538084 0 1317398133428538084 imu_link 0 1 49.051155516916 8.3991250373266 113.99662017822 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133538579940 0 1317398133538579940 imu_link 0 1 49.05115933529 8.3991242928375 113.99624633789 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133638617038 0 1317398133638617038 imu_link 0 1 49.051162743057 8.3991234245736 113.99459075928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133738522052 0 1317398133738522052 imu_link 0 1 49.051166072003 8.3991223434348 113.99211883545 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133848697900 0 1317398133848697900 imu_link 0 1 49.051169669372 8.3991209225796 113.98614501953 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398133948620080 0 1317398133948620080 imu_link 0 1 49.05117288384 8.399119443014 113.98364257812 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134058567047 0 1317398134058567047 imu_link 0 1 49.051176330432 8.3991175874222 113.982421875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134158540964 0 1317398134158540964 imu_link 0 1 49.051179367574 8.3991156960752 113.98569488525 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134258532047 0 1317398134258532047 imu_link 0 1 49.051182311811 8.3991136059817 113.98760223389 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134368642091 0 1317398134368642091 imu_link 0 1 49.051185429965 8.3991110422474 113.9919128418 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134468615055 0 1317398134468615055 imu_link 0 1 49.051188129243 8.3991084900635 113.99120330811 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134578505992 0 1317398134578505992 imu_link 0 1 49.051190954337 8.3991054657554 113.98724365234 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134678519964 0 1317398134678519964 imu_link 0 1 49.0511933976 8.3991025095885 113.98090362549 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134778517961 0 1317398134778517961 imu_link 0 1 49.051195717007 8.3990993813359 113.97501373291 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134888510942 0 1317398134888510942 imu_link 0 1 49.05119814187 8.399095769588 113.96968841553 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398134988751888 0 1317398134988751888 imu_link 0 1 49.051200226247 8.3990923271448 113.96541595459 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135098500967 0 1317398135098500967 imu_link 0 1 49.051202306239 8.3990883086957 113.96188354492 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135198568105 0 1317398135198568105 imu_link 0 1 49.051204040737 8.399084515891 113.95883178711 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135298501968 0 1317398135298501968 imu_link 0 1 49.051205644822 8.3990806051412 113.95636749268 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135408507108 0 1317398135408507108 imu_link 0 1 49.051207212715 8.3990761856744 113.95178985596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135508527994 0 1317398135508527994 imu_link 0 1 49.051208401623 8.3990720408942 113.9465713501 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135618500947 0 1317398135618500947 imu_link 0 1 49.05120954127 8.3990673704745 113.93669128418 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135718494892 0 1317398135718494892 imu_link 0 1 49.051210446321 8.3990629978434 113.92739105225 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135828490018 0 1317398135828490018 imu_link 0 1 49.051211317532 8.3990580394277 113.91973876953 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398135928469896 0 1317398135928469896 imu_link 0 1 49.051211946176 8.3990534004154 113.912940979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136028642892 0 1317398136028642892 imu_link 0 1 49.051212426972 8.3990486805988 113.90687561035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136138467073 0 1317398136138467073 imu_link 0 1 49.051212801296 8.3990433832745 113.9005355835 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136238488912 0 1317398136238488912 imu_link 0 1 49.051213076718 8.3990384753021 113.89227294922 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136348638057 0 1317398136348638057 imu_link 0 1 49.051213310605 8.3990329293076 113.88381195068 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136448723077 0 1317398136448723077 imu_link 0 1 49.051213372957 8.3990277263655 113.87903594971 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136558487892 0 1317398136558487892 imu_link 0 1 49.051213274031 8.3990218727659 113.87341308594 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136658483028 0 1317398136658483028 imu_link 0 1 49.05121308619 8.3990163720251 113.87055969238 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136768469095 0 1317398136768469095 imu_link 0 1 49.051212783408 8.3990101085259 113.86930084229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136868627071 0 1317398136868627071 imu_link 0 1 49.051212513483 8.3990042102918 113.86618041992 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398136968692064 0 1317398136968692064 imu_link 0 1 49.051212241834 8.3989981197352 113.85779571533 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317398137078497886 0 1317398137078497886 imu_link 0 1 49.051211829438 8.3989912000175 113.84407043457 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
