%time field.header.seq field.header.stamp field.header.frame_id field.status.status field.status.service field.latitude field.longitude field.altitude field.position_covariance0 field.position_covariance1 field.position_covariance2 field.position_covariance3 field.position_covariance4 field.position_covariance5 field.position_covariance6 field.position_covariance7 field.position_covariance8 field.position_covariance_type
1317065178395358085 0 1317065178395358085 imu_link 0 1 49.001408329164 8.45921065326 120.85260772705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065178505386114 0 1317065178505386114 imu_link 0 1 49.001411319428 8.4591959364545 120.84632110596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065178605428934 0 1317065178605428934 imu_link 0 1 49.001414074769 8.4591824084535 120.84572601318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065178705447912 0 1317065178705447912 imu_link 0 1 49.001416850879 8.4591687592772 120.84104156494 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065178815407037 0 1317065178815407037 imu_link 0 1 49.001419951013 8.4591536499162 120.82931518555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065178915416002 0 1317065178915416002 imu_link 0 1 49.001422815368 8.4591398099906 120.81840515137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179015460014 0 1317065179015460014 imu_link 0 1 49.001425712893 8.4591258445896 120.81410980225 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179125377893 0 1317065179125377893 imu_link 0 1 49.001428942808 8.4591103369724 120.81412506104 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179225553035 0 1317065179225553035 imu_link 0 1 49.001431903761 8.4590961041047 120.81048583984 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179325390100 0 1317065179325390100 imu_link 0 1 49.001434904079 8.4590817471355 120.79816436768 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179435628890 0 1317065179435628890 imu_link 0 1 49.001438254806 8.4590658600782 120.78707122803 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179535402059 0 1317065179535402059 imu_link 0 1 49.00144133409 8.459051291812 120.77593994141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179645637035 0 1317065179645637035 imu_link 0 1 49.0014447082 8.4590351776455 120.75823974609 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179745479106 0 1317065179745479106 imu_link 0 1 49.001447745115 8.4590203957905 120.74069976807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179845468997 0 1317065179845468997 imu_link 0 1 49.001450726011 8.4590055332138 120.72804260254 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065179955452919 0 1317065179955452919 imu_link 0 1 49.001453995956 8.4589891333877 120.71556854248 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180055443048 0 1317065180055443048 imu_link 0 1 49.001456966611 8.4589741942162 120.70069885254 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180155632019 0 1317065180155632019 imu_link 0 1 49.00145997237 8.4589591944047 120.7006149292 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180255579948 0 1317065180255579948 imu_link 0 1 49.001463045184 8.4589441437836 120.70468139648 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180365478038 0 1317065180365478038 imu_link 0 1 49.001466471485 8.4589275675917 120.6985168457 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180465603113 0 1317065180465603113 imu_link 0 1 49.00146954616 8.4589124370824 120.68363189697 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180565469980 0 1317065180565469980 imu_link 0 1 49.001472622945 8.4588972302492 120.6697845459 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180675642967 0 1317065180675642967 imu_link 0 1 49.001475927367 8.4588803890193 120.65648651123 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180775458097 0 1317065180775458097 imu_link 0 1 49.00147885272 8.4588649799533 120.64656066895 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180885498046 0 1317065180885498046 imu_link 0 1 49.001482075037 8.4588479948498 120.62463378906 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065180985481977 0 1317065180985481977 imu_link 0 1 49.001485030158 8.4588324687265 120.61056518555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181085469007 0 1317065181085469007 imu_link 0 1 49.001488015734 8.4588169333856 120.60161590576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181195590972 0 1317065181195590972 imu_link 0 1 49.001491355098 8.4587997563865 120.59212493896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181295511007 0 1317065181295511007 imu_link 0 1 49.001494405033 8.4587840726386 120.57926940918 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181395488977 0 1317065181395488977 imu_link 0 1 49.001497444107 8.4587682952771 120.56861877441 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181505522966 0 1317065181505522966 imu_link 0 1 49.001500841913 8.458750901051 120.55899810791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181605560064 0 1317065181605560064 imu_link 0 1 49.001503900954 8.4587349904038 120.553855896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181705605983 0 1317065181705605983 imu_link 0 1 49.001506929779 8.4587189790827 120.54536437988 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181815551042 0 1317065181815551042 imu_link 0 1 49.00151021424 8.4587012292725 120.53866577148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065181915538072 0 1317065181915538072 imu_link 0 1 49.001513176526 8.4586849781263 120.52816772461 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182015515089 0 1317065182015515089 imu_link 0 1 49.001516093761 8.458668621331 120.51259613037 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182125495910 0 1317065182125495910 imu_link 0 1 49.001519252569 8.4586505008525 120.48799133301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182225761890 0 1317065182225761890 imu_link 0 1 49.001522120012 8.4586339359688 120.46328735352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182325584888 0 1317065182325584888 imu_link 0 1 49.001524986039 8.4586172760592 120.44367980957 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182435612916 0 1317065182435612916 imu_link 0 1 49.001528163962 8.4585988059692 120.43014526367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182535628080 0 1317065182535628080 imu_link 0 1 49.001531041975 8.4585818972317 120.42306518555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182635631084 0 1317065182635631084 imu_link 0 1 49.001533968868 8.4585648884464 120.41363525391 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182745644092 0 1317065182745644092 imu_link 0 1 49.001537196769 8.4585460533722 120.40487670898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182845578908 0 1317065182845578908 imu_link 0 1 49.001540133709 8.4585288120758 120.39629364014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065182955571889 0 1317065182955571889 imu_link 0 1 49.001543352048 8.4585097086273 120.38843536377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183055576086 0 1317065183055576086 imu_link 0 1 49.001546326693 8.4584922336093 120.38074493408 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183155653953 0 1317065183155653953 imu_link 0 1 49.001549325232 8.4584746554599 120.37245178223 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183265610933 0 1317065183265610933 imu_link 0 1 49.001552638346 8.4584552329394 120.36142730713 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183365554094 0 1317065183365554094 imu_link 0 1 49.001555652731 8.458437539745 120.34571075439 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183465600013 0 1317065183465600013 imu_link 0 1 49.00155868889 8.4584197941755 120.32849884033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183575598001 0 1317065183575598001 imu_link 0 1 49.001562032188 8.4584002004676 120.31366729736 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183675649881 0 1317065183675649881 imu_link 0 1 49.001565073652 8.4583823566287 120.29934692383 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183775621891 0 1317065183775621891 imu_link 0 1 49.00156811373 8.4583644815324 120.28425598145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183875613927 0 1317065183875613927 imu_link 0 1 49.001571166223 8.4583465573494 120.27246856689 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065183985634088 0 1317065183985634088 imu_link 0 1 49.001574550264 8.4583267949819 120.26014709473 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184085638046 0 1317065184085638046 imu_link 0 1 49.00157764882 8.4583087742265 120.24468231201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184195748090 0 1317065184195748090 imu_link 0 1 49.001581082908 8.4582889088703 120.2283706665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184295631885 0 1317065184295631885 imu_link 0 1 49.001584187615 8.4582708040681 120.21057891846 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184395620107 0 1317065184395620107 imu_link 0 1 49.001587296522 8.4582526590057 120.19088745117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184505613088 0 1317065184505613088 imu_link 0 1 49.001590740911 8.4582326157523 120.18031311035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184605642080 0 1317065184605642080 imu_link 0 1 49.001593881459 8.4582143249306 120.17771148682 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184705641984 0 1317065184705641984 imu_link 0 1 49.001597029027 8.4581959802746 120.17154693604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184815609931 0 1317065184815609931 imu_link 0 1 49.001600479112 8.4581757641982 120.15716552734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065184915673971 0 1317065184915673971 imu_link 0 1 49.00160361186 8.4581572864615 120.14818572998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185015645980 0 1317065185015645980 imu_link 0 1 49.001606745713 8.4581387386277 120.1469039917 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185125643968 0 1317065185125643968 imu_link 0 1 49.001610182169 8.4581182859847 120.1450958252 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185225824117 0 1317065185225824117 imu_link 0 1 49.001613324325 8.4580996338492 120.14430236816 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185325644016 0 1317065185325644016 imu_link 0 1 49.001616460845 8.4580808881362 120.1463470459 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185435631990 0 1317065185435631990 imu_link 0 1 49.001619911389 8.4580601764138 120.15068054199 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185535715103 0 1317065185535715103 imu_link 0 1 49.001623036099 8.4580412932357 120.14758300781 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185635902881 0 1317065185635902881 imu_link 0 1 49.001626181819 8.4580223707059 120.13819122314 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185745659112 0 1317065185745659112 imu_link 0 1 49.00162964466 8.458001505371 120.12933349609 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185845659017 0 1317065185845659017 imu_link 0 1 49.00163280733 8.4579824561529 120.12843322754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065185945641994 0 1317065185945641994 imu_link 0 1 49.001635972705 8.457963343987 120.13128662109 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186055644035 0 1317065186055644035 imu_link 0 1 49.001639448102 8.4579422694627 120.12970733643 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186155826091 0 1317065186155826091 imu_link 0 1 49.001642626538 8.4579230953052 120.12412261963 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186255702018 0 1317065186255702018 imu_link 0 1 49.001645795679 8.4579038787274 120.11929321289 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186365699052 0 1317065186365699052 imu_link 0 1 49.001649278941 8.4578826881399 120.11743164062 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186465666055 0 1317065186465666055 imu_link 0 1 49.001652440884 8.4578633788049 120.11779022217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186565664052 0 1317065186565664052 imu_link 0 1 49.001655608213 8.4578440521097 120.11512756348 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186675776958 0 1317065186675776958 imu_link 0 1 49.001659084016 8.457822766705 120.10711669922 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186775732040 0 1317065186775732040 imu_link 0 1 49.001662217136 8.4578033449452 120.10500335693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186880729913 0 1317065186880729913 imu_link 0 1 49.0016655237215 8.4577829099695 120.101119995115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065186985727071 0 1317065186985727071 imu_link 0 1 49.001668830307 8.4577624749938 120.0972366333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187085742950 0 1317065187085742950 imu_link 0 1 49.001671983053 8.4577429511447 120.09410858154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187185822010 0 1317065187185822010 imu_link 0 1 49.001675132771 8.4577233759699 120.09448242188 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187295774936 0 1317065187295774936 imu_link 0 1 49.00167862456 8.4577018140996 120.09036254883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187395742893 0 1317065187395742893 imu_link 0 1 49.001681786203 8.457682164665 120.08076477051 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187495778083 0 1317065187495778083 imu_link 0 1 49.001684971599 8.4576624909157 120.07460021973 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187605792999 0 1317065187605792999 imu_link 0 1 49.001688471623 8.4576407954878 120.07071685791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187705837965 0 1317065187705837965 imu_link 0 1 49.001691685223 8.4576210397226 120.0729598999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187805808067 0 1317065187805808067 imu_link 0 1 49.001694925607 8.4576012534956 120.07527923584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065187915777921 0 1317065187915777921 imu_link 0 1 49.001698491302 8.4575794491841 120.07250213623 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188015748977 0 1317065188015748977 imu_link 0 1 49.001701752027 8.4575596198911 120.07037353516 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188115798950 0 1317065188115798950 imu_link 0 1 49.001705024367 8.4575397713928 120.064453125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188225898981 0 1317065188225898981 imu_link 0 1 49.001708631666 8.4575179062481 120.05993652344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188325828075 0 1317065188325828075 imu_link 0 1 49.001711913473 8.4574979910052 120.05605316162 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188425846099 0 1317065188425846099 imu_link 0 1 49.001715221474 8.4574780921633 120.05072021484 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188535842895 0 1317065188535842895 imu_link 0 1 49.001718880242 8.4574562157838 120.04518890381 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188635968923 0 1317065188635968923 imu_link 0 1 49.001722222364 8.457436333672 120.04091644287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188735922098 0 1317065188735922098 imu_link 0 1 49.001725559709 8.457416460853 120.03520965576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188845843076 0 1317065188845843076 imu_link 0 1 49.001729220993 8.4573946220225 120.02679443359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065188945880889 0 1317065188945880889 imu_link 0 1 49.001732548274 8.4573747776915 120.01902770996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189045877933 0 1317065189045877933 imu_link 0 1 49.001735872155 8.4573549497452 120.01109313965 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189155975103 0 1317065189155975103 imu_link 0 1 49.001739539635 8.4573331909225 120.00176239014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189255903005 0 1317065189255903005 imu_link 0 1 49.001742870344 8.4573134299975 119.99100494385 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189355811119 0 1317065189355811119 imu_link 0 1 49.001746190825 8.4572937030191 119.98610687256 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189465765953 0 1317065189465765953 imu_link 0 1 49.001749846449 8.4572720083273 119.98291015625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189565835952 0 1317065189565835952 imu_link 0 1 49.001753190303 8.4572522686511 119.98511505127 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189665939092 0 1317065189665939092 imu_link 0 1 49.001756563641 8.4572325615504 119.97548675537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189775824069 0 1317065189775824069 imu_link 0 1 49.001760275795 8.4572108950755 119.95671844482 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189875814914 0 1317065189875814914 imu_link 0 1 49.001763632283 8.4571912056802 119.93688201904 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065189975804090 0 1317065189975804090 imu_link 0 1 49.001766949283 8.4571714918362 119.92178344727 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190075866937 0 1317065190075866937 imu_link 0 1 49.001770252823 8.4571517492359 119.92102813721 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190186065912 0 1317065190186065912 imu_link 0 1 49.001772665552 8.4571286505258 120.09023284912 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190285819053 0 1317065190285819053 imu_link 0 1 49.001774949768 8.4571077559241 120.22542572021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190385862112 0 1317065190385862112 imu_link 0 1 49.001777413607 8.4570870464914 120.34049224854 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190495893001 0 1317065190495893001 imu_link 0 1 49.001780120246 8.4570642585282 120.47205352783 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190595877885 0 1317065190595877885 imu_link 0 1 49.001782862403 8.4570438619309 120.55429077148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190696001052 0 1317065190696001052 imu_link 0 1 49.001785528087 8.457023386973 120.64414215088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190805886983 0 1317065190805886983 imu_link 0 1 49.00178878597 8.4570012436255 120.6948928833 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065190905894994 0 1317065190905894994 imu_link 0 1 49.001791646852 8.4569810234745 120.752784729 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191015935897 0 1317065191015935897 imu_link 0 1 49.001794998462 8.4569590156013 120.7893371582 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191115916013 0 1317065191115916013 imu_link 0 1 49.001797981816 8.4569388915377 120.83877563477 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191216104030 0 1317065191216104030 imu_link 0 1 49.001801093925 8.4569188750906 120.87213897705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191315943956 0 1317065191315943956 imu_link 0 1 49.001804241814 8.4568988786727 120.89499664307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191425887107 0 1317065191425887107 imu_link 0 1 49.001807698504 8.4568768446689 120.91659545898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191525948047 0 1317065191525948047 imu_link 0 1 49.001810889767 8.4568568501831 120.92755126953 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191625900983 0 1317065191625900983 imu_link 0 1 49.001814069858 8.4568368049975 120.94007110596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191736118078 0 1317065191736118078 imu_link 0 1 49.001817662505 8.4568148061306 120.94283294678 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191835953950 0 1317065191835953950 imu_link 0 1 49.001820935881 8.4567947317863 120.95178985596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065191935982942 0 1317065191935982942 imu_link 0 1 49.001824268702 8.4567746548939 120.95914459229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192045980930 0 1317065192045980930 imu_link 0 1 49.001827950204 8.456752508992 120.96769714355 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192146090030 0 1317065192146090030 imu_link 0 1 49.001831328082 8.4567323431367 120.96792602539 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192246025085 0 1317065192246025085 imu_link 0 1 49.001834696751 8.4567121379978 120.96370697021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192355968952 0 1317065192355968952 imu_link 0 1 49.001838397079 8.4566898373165 120.96109008789 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192455991983 0 1317065192455991983 imu_link 0 1 49.001841771998 8.4566695088442 120.96224212646 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192565984010 0 1317065192565984010 imu_link 0 1 49.001845520155 8.456647080321 120.96535491943 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192666166067 0 1317065192666166067 imu_link 0 1 49.001848966205 8.4566266633905 120.96340942383 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192766030073 0 1317065192766030073 imu_link 0 1 49.00185239745 8.4566061696204 120.96078491211 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192866002082 0 1317065192866002082 imu_link 0 1 49.001855855067 8.4565856317997 120.95765686035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065192975977897 0 1317065192975977897 imu_link 0 1 49.001859662999 8.4565629698561 120.95420837402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193075995922 0 1317065193075995922 imu_link 0 1 49.001863141329 8.4565423327009 120.94995880127 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193176240921 0 1317065193176240921 imu_link 0 1 49.001866646488 8.4565216368612 120.95043945312 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193286022901 0 1317065193286022901 imu_link 0 1 49.001870522536 8.4564987712498 120.95253753662 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193386040925 0 1317065193386040925 imu_link 0 1 49.001874089233 8.456477949603 120.94887542725 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193486047983 0 1317065193486047983 imu_link 0 1 49.00187766611 8.4564570776087 120.9386138916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193596012115 0 1317065193596012115 imu_link 0 1 49.001881633329 8.4564340677835 120.9282989502 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193696059942 0 1317065193696059942 imu_link 0 1 49.001885251223 8.4564130902816 120.922996521 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193796044111 0 1317065193796044111 imu_link 0 1 49.001888901991 8.4563920594143 120.91992950439 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065193906018972 0 1317065193906018972 imu_link 0 1 49.001892947427 8.4563688818851 120.91749572754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194006059885 0 1317065194006059885 imu_link 0 1 49.001896643868 8.456347763552 120.91694641113 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194106031894 0 1317065194106031894 imu_link 0 1 49.001900342563 8.4563265974589 120.91729736328 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194216316938 0 1317065194216316938 imu_link 0 1 49.001904425472 8.456303266248 120.9155960083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194316035985 0 1317065194316035985 imu_link 0 1 49.001908153835 8.4562820341368 120.91305541992 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194426063060 0 1317065194426063060 imu_link 0 1 49.001912284804 8.4562586552004 120.90738677979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194526009082 0 1317065194526009082 imu_link 0 1 49.0019160487 8.456237365393 120.90473937988 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194626044034 0 1317065194626044034 imu_link 0 1 49.001919836035 8.4562160702565 120.90214538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1317065194736115932 0 1317065194736115932 imu_link 0 1 49.001924045424 8.4561926503953 120.89715576172 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
